Key,English,Simplified_Chinese
UI_COSTUMECOLLECTION_PART2,Suit,衣服
UI_COSTUMECOLLECTION_PART3,Gloves,手套
UI_COSTUMECOLLECTION_PART4,Boots,靴子
UI_ACHIEVEMENTS_SUBMITBTN,Submit,提交
UI_ACHIEVEMENTS_SUBMITTIP,Submit your costumes!,Submit your costumes!
UI_BATTLEPASS_MISSION_SAFETYALL,Try Safe Upgrade or Piercing,Try Safe Upgrade or Piercing
UI_TOOLTIP_DST_UPGRADERATE,Upgrade Rate,Upgrade Rate
UI_ACHIEVEMENT_TITLE,Title '%s',Title '%s'
UI_EXCHANGE_1,1 Exchange,1 Exchange
UI_EXCHANGE_2,2 Exchanges,2 Exchanges
UI_EXCHANGE_3,3 Exchanges,3 Exchanges
UI_EXCHANGE_4,4 Exchanges,4 Exchanges
UI_EXCHANGE_5,5 Exchanges,5 Exchanges
UI_QUEST_TRIGGERCTRL,Open %s #cffc32f07#b%d/%d#nb#nc,Open %s #cffc32f07#b%d/%d#nb#nc
UI_QUEST_RESCUE_CHILDRENS,Rescue the Children(s) #cffc32f07#b%d/%d#nb#nc,Rescue the Children(s) #cffc32f07#b%d/%d#nb#nc
UI_GACHA_RESET_CONFIRM,Do you want to reset the gacha? You cannot cancel the action.,Do you want to reset the gacha? You cannot cancel the action.
UI_FITTINGROOM_REMOVE_FASHION,Remove Fashion,Remove Fashion
UI_FITTINGROOM_TIP,Preview the visuals of items on your character.,预览你的角色物品的外观效果。
UI_FITTINGROOM_NEXT_TIP,Preview the next animation.,Preview the next animation.
UI_FITTINGROOM_PREV_TIP,Preview the previous animation.,Preview the previous animation.
UI_FITTINGROOM_PAUSE_TIP,Toggle the current animation playback state.,Toggle the current animation playback state.
UI_PVPCONTEST_TITLE,FWC PVP Registrations Board,FWC PVP Registrations Board
UI_PVPCONTEST_INFO,"Will your guild be the one to win the trip to Manila? \nTake your chance by participating in the FWC PVP Contest! \nRegister your guild, choose your top %d players, and battle until the end!","Will your guild be the one to win the trip to Manila? \nTake your chance by participating in the FWC PVP Contest! \nRegister your guild, choose your top %d players, and battle until the end!"
UI_PVPCONTEST_REGISTRATIONCOST,Registration cost:,Registration cost:
UI_PVPCONTEST_MINGUILDLEVEL,Min. Guild Level:,Min. Guild Level:
UI_PVPCONTEST_MAXPARTICIPATINGPLAYERS,Max participating players: ,Max participating players: 
UI_PVPCONTEST_REGISTEREDGUILDS,Registered Guilds (Count: %d),Registered Guilds (Count: %d)
UI_PVPCONTEST_REGISTER,Register,Register
UI_PVPCONTEST_LINEUP,Line up,Line up
UI_PVPCONTEST_REMAKE_MAKEUP,Would like to organize line up for FWC PVP Contest again?,Would like to organize line up for FWC PVP Contest again?
UI_PVPCONTEST_CONFIRM_LINEUP,Do you confirm the line up for FWC PVP Contest? You cannot change it after.,Do you confirm the line up for FWC PVP Contest? You cannot change it after.
UI_PVPCONTEST_SELECT_TITLE,Set Entry List for FWC PVP Contest,Set Entry List for FWC PVP Contest
UI_PVPCONTEST_SELECT_CONNECTED,Connected Guild Members,在线的公会人数
UI_PVPCONTEST_SELECT_ENTRANT,Entrant List,参赛者名单
UI_PVPCONTEST_SELECT_RIGHT_TIP,Add a connected Guild Member to the entrant list.,将在线的公会成员添加到参赛名单中。
UI_PVPCONTEST_SELECT_LEFT_TIP,Delete a Guild Member from the entrant list.,从参赛名单中删除一位公会成员。
UI_PVPCONTEST_SELECT_UP_TIP,Arrange the selected Guild member to the upper side.,将选定的公会成员安排到上方。
UI_PVPCONTEST_SELECT_DOWN_TIP,Arrange the selected Guild member to the lower side.,将选定的公会成员安排到下方。
UI_PVPCONTEST_SELECT_COMPLETE,Complete,完成
UI_PVPCONTEST_SELECT_COMPLETE_TIP,Complete the entry list.,完成参赛者名单。
UI_PVPCONTEST_SELECT_REMAKE,Remake,重新制作
UI_PVPCONTEST_SELECT_REMAKE_TIP,Remake the entry list.,重新制作参赛名单
UI_PVPCONTEST_SELECT_INFO,Register your team. You can select a maximum of %d participating players. #b#cffff0000You CANNOT change the participating members later after registering.#nc#nb,Register your team. You can select a maximum of %d participating players. #b#cffff0000You CANNOT change the participating members later after registering.#nc#nb
UI_PVPCONTEST_SELECT_ENTRANT_TIP,A maximum of %d members can join the FWC PVP Contest. Choose your best players wisely.,A maximum of %d members can join the FWC PVP Contest. Choose your best players wisely.
UI_PVPCONTEST_SELECTMATCH,Select Match,Select Match
UI_PVPCONTEST_SELECTMATCH_TOOLTIP,Select today's match schedule.,Select today's match schedule.
UI_PVPCONTEST_MATCH_TITLE,Select today's match,Select today's match
UI_PVPCONTEST_MATCH_INFO,"Select today's match schedules. Please note that if you're not here in time, your opponent will receive an #binstant#nb win. You can only pick #bone#nb match per day.","Select today's match schedules. Please note that if you're not here in time, your opponent will receive an #binstant#nb win. You can only pick #bone#nb match per day."
UI_PVPCONTEST_MATCH_SELECT,Select match,Select match
UI_PVPCONTEST_TELEPORT,Your match will start in a few minutes. Do you want to teleport to the match arena? #b#cffff0000Declining means you won't be able to join later.#nc#nb,Your match will start in a few minutes. Do you want to teleport to the match arena? #b#cffff0000Declining means you won't be able to join later.#nc#nb
UI_PVPCONTEST_JOINWAR_RANDOM,Random,Random
UI_PVPCONTEST_JOINWAR_TITLE,Resurrection Location,Resurrection Location
UI_PVPCONTEST_JOINWAR_1_TIP,You have entered the 1st area.,You have entered the 1st area.
UI_PVPCONTEST_JOINWAR_2_TIP,You have entered the 2nd area.,You have entered the 2nd area.
UI_PVPCONTEST_JOINWAR_3_TIP,You have entered the 3rd area.,You have entered the 3rd area.
UI_PVPCONTEST_JOINWAR_4_TIP,You have entered the 4th area.,You have entered the 4th area.
UI_PVPCONTEST_JOINWAR_SELECT,Select the area you wish to enter.,Select the area you wish to enter.
UI_PVPCONTEST_JOINWAR_MSG,"After %d, you enter %s.",%d秒后，进入%s
UI_PVPCONTEST_SELECTEDMATCH,Your next match will start at: %s,Your next match will start at: %s
UI_STARTERPASS,Starter Pass,初心者通行证
UI_PETPASS,Pet Pass,Pet Pass
UI_PIERCINGPASS,Piercing Pass,Piercing Pass
UI_UPGRADEPASS,Upgrade Pass,Upgrade Pass
UI_ELEMENT_UPGRADEPASS,Element Upgrade Pass,Element Upgrade Pass
UI_PARTYPASS,Party Pass,Party Pass
UI_COSTUMEPASS,Costume Pass,Costume Pass
UI_BATTLEPASS_MISSION_PETSKILL,Use pet grace skill,Use pet grace skill
UI_BATTLEPASS_MISSION_PIERCING,"Attempt Weapon, Shield or Suit Piercing","Attempt Weapon, Shield or Suit Piercing"
UI_BATTLEPASS_MISSION_ELEMENT_SMELT,Attempt Elemental Upgrade,Attempt Elemental Upgrade
UI_BATTLEPASS_MISSION_ELEMENT_SAFETY_SMELT,Try safety upgrade (Elemental),Try safety upgrade (Elemental)
UI_BATTLEPASS_MISSION_ELEMENT_SMELT_SUCCESS,Reach gear element upgrade %s or above,Reach gear element upgrade %s or above
UI_BATTLEPASS_MISSION_NORMAL_SMELT,Attempt to Upgrade Gear or Accessories,Attempt to Upgrade Gear or Accessories
UI_BATTLEPASS_MISSION_NORMAL_SAFETY_SMELT,Try safety upgrade (Normal/Acc),Try safety upgrade (Normal/Acc)
UI_BATTLEPASS_MISSION_NORMAL_SMELT_SUCCESS,Gear or accessory upgrade %s or above,Gear or accessory upgrade %s or above
UI_BATTLEPASS_MISSION_PARTYKILLMONSTER,Kill Normal Monsters With Party,Kill Normal Monsters With Party
UI_BATTLEPASS_MISSION_PARTYKILLMONSTER2,Kill %s With Party,Kill %s With Party
UI_BATTLEPASS_MISSION_PARTYCLEARDUNGEON,Clear dungeon as a party,Clear dungeon as a party
UI_BATTLEPASS_MISSION_PARTYCLEARDUNGEON2,Clear Dungeon %s as a party,Clear Dungeon %s as a party
UI_BATTLEPASS_MISSION_PARTYPOINT,Obtain Party Skill points,Obtain Party Skill points
UI_BATTLEPASS_MISSION_COSTUMETRANSMUTATION,Put costume in wardrobe,Put costume in wardrobe
UI_BATTLEPASS_MISSION_GETCOSTUME,Obtain costumes,Obtain costumes
UI_BATTLEPASS_SAFETYSMELT_ELECARD,(Elemental),(Elemental)
UI_BATTLEPASS_SAFETYSMELT_POWERDICE,(Normal/Acc),(Normal/Acc)
UI_BATTLEPASS_MISSION_LEVELUP,Level Up,Level Up
UI_BATTLEPASS_MISSION_LEVELUP2,Reach Level %s,Reach Level %s
UI_BATTLEPASS_MISSION_JOBCHANGE_EXPERT,Do the 1st Job Change,Do the 1st Job Change
UI_BATTLEPASS_MISSION_JOBCHANGE_PROFESSIONAL,Do the 2nd Job Change,Do the 2nd Job Change
UI_BATTLEPASS_MISSION_SKILLMASTER,Increase a Skill to its Maximum Level,Increase a Skill to its Maximum Level
UI_BATTLEPASS_MISSION_KILLCATCHER,Hunt a Catcher Monster,Hunt a Catcher Monster
UI_BATTLEPASS_MISSION_CRAFTPETCANDY,Craft Pet Candy,Craft Pet Candy
UI_BATTLEPASS_MISSION_CRAFTPETCANDY2,Craft Pet Candy (%s),Craft Pet Candy (%s)
UI_BATTLEPASS_MISSION_JOINGUILD,Join a Guild,Join a Guild
UI_BATTLEPASS_MISSION_JOINPARTY,Join a Party,Join a Party
UI_BATTLEPASS_MISSION_GETPKCHIP,Obtain PK Chips,获得PK纸片
UI_BATTLEPASS_MISSION_FLYING,Travel %s km on a Flying Item,Travel %s km on a Flying Item
UI_BATTLEPASS_MISSION_KILLFLYMONSTER,Defeat Aerial Monsters,Defeat Aerial Monsters
UI_BATTLEPASS_MISSION_ACTIVEBEGINNERBUFF,Receive Buffs from the Buff Pang,Receive Buffs from the Buff Pang
UI_BATTLEPASS_MISSION_USECOMBOSKILL,Perform %s or More Combos Using the action slot,Perform %s or More Combos Using the action slot
UI_BATTLEPASS_MISSION_ACTIVEEQUIPSET,Have a set effect activated,Have a set effect activated
UI_BATTLEPASS_MISSION_KALGAS_ASSAULT,Finish Kalgas Assault,完成卡尔加斯突袭
UI_BATTLEPASS_INFO2,End of the %s season: #b%s#nb (Server Time)\nPoints limit for this week: #b%d / %d#nb\n#iPoints earned through the Season missions are not included in the weekly limit.#ni,End of the %s season: #b%s#nb (Server Time)\nPoints limit for this week: #b%d / %d#nb\n#iPoints earned through the Season missions are not included in the weekly limit.#ni
UI_BATTLEPASS_INFO3,End of the %s season: #b%s#nb (Server Time)\n#ni\n#iSome rewards are enhanced after reaching level %d#ni,End of the %s season: #b%s#nb (Server Time)\n#ni\n#iSome rewards are enhanced after reaching level %d#ni
UI_BATTLEPASS_INFO4,End of the %s season: #b%s#nb (Server Time)\n#ni,End of the %s season: #b%s#nb (Server Time)\n#ni
UI_BATTLEPASS_INFO5,There is no expiration date for the Starter Pass and all players can use it.,初心者通行证没有结束时间，所有玩家都可以参与。
UI_QUEST_STARTABLE,Startable,Startable
UI_SUMMERPASS2023,Summer Pass,Summer Pass
UI_APP_SWITCHEQUIP_TIP,Displays the Switch Equip Menu.,Displays the Switch Equip Menu.
UI_APP_SWITCHEQUIP_DELETE,Delete,删除
UI_APP_SWITCHEQUIP_SAVE,Save,保存
UI_APP_SWITCHEQUIP_COPY,Copy Equipment,Copy Equipment
UI_APP_SWITCHEQUIP_USE,Use,使用
UI_APP_SWITCHEQUIP_TITLE,Name ,Name 
UI_APP_SWITCHEQUIP_SWITCHLIST,Presets,Presets
UI_APP_SWITCHEQUIP_ERROR_NAME,You have to set a preset name!,You have to set a preset name!
UI_APP_SWITCHEQUIP_ERROR_NAMEFORMAT,The name you set for the preset is incorrect!,The name you set for the preset is incorrect!
UI_APP_SWITCHEQUIP_NEWSWITCH,Create new,Create new
UI_APP_SWITCHEQUIP_SHORTCUT,Make shortcut,Make shortcut
UI_APP_SWITCHEQUIP_PRESETNAME,Preset Name,Preset Name
UI_APP_SWITCHEQUIP_DELETE_TEXT,Are you sure you want to delete preset %s?,Are you sure you want to delete preset %s?
UI_APP_SWITCHEQUIP_DELETE_SELECT,You need to select a preset.,You need to select a preset.
UI_BATTLEPASS_MISSION_UNSAFETYALL,Try Upgrade or Piercing,Try Upgrade or Piercing
UI_LEVEL_REQUIRED,Available after level %d.,Available after level %d.
UI_QUEST_KILLSTEP_RWD,%d Monsters defeated: %s,%d Monsters defeated: %s
UI_QUEST_REWARDSTEP_ITEM,%s(%d),%s(%d)
UI_QUEST_KILLSTEP_COND,Defeat monsters (%d/%d),击杀怪物 (%d/%d)
UI_PVPCONTEST_TELEPORT_AUTOCLOSE,You have %d seconds to join.,You have %d seconds to join.
UI_PVPCONTEST_RANKING_DAILY,Today's Matchs,Today's Matchs
UI_PVPCONTEST_RANKING_PRELIMINARY,Preliminary,Preliminary
UI_PVPCONTEST_RANKING_BACKUP,Back-up,Back-up
UI_PVPCONTEST_RANKING_FINALS,Finals,Finals
UI_PVPCONTEST_RANKING_DESC,"This contains all the ranking data for the current FWC PVP Contest.\nIf only one guild has showed up in the preliminary's ranking, then that means it had no opponent!\n#b#uClick on a guild to see the participating players stats.#nu#nb","This contains all the ranking data for the current FWC PVP Contest.\nIf only one guild has showed up in the preliminary's ranking, then that means it had no opponent!\n#b#uClick on a guild to see the participating players stats.#nu#nb"
UI_PVPCONTEST_RANKING_TITLE,FWC PvP Contest Ranking,FWC PvP Contest Ranking
UI_PVPCONTEST_RANKING_RANKING,Ranking,Ranking
UI_PVPCONTEST_RANKING_RANK,Rank,Rank
UI_PVPCONTEST_RANKING_GUILDNAME,Guild Name,公会名称
UI_PVPCONTEST_RANKING_POINTS_TOOLTIP,Points,Points
UI_PVPCONTEST_RANKING_KILLS_TOOLTIP,Kills,击杀
UI_PVPCONTEST_RANKING_DEATHS_TOOLTIP,Deaths,死亡
UI_APP_INFO_PANG_HIDE,You can summon Info-Pang again by going to Menu > Helper > Info-Pang.,You can summon Info-Pang again by going to Menu > Helper > Info-Pang.
UI_APP_INFO_PANG_LIST,You can view this information again if you click Info-Pang > Right Click > Check the List.,You can view this information again if you click Info-Pang > Right Click > Check the List.
UI_PVPCONTEST_MATCHLIST_INFO,Here you can select a match and spectate it. #bNote: you will be invisible for participating players and will only be able to communicate with others spectators.#nb,Here you can select a match and spectate it. #bNote: you will be invisible for participating players and will only be able to communicate with others spectators.#nb
UI_PVPCONTEST_SPECTATE_INFO,Do you want to spectate that match? You will get teleported in the match arena.,Do you want to spectate that match? You will get teleported in the match arena.
UI_SERVERTRANSFER_TITLE,Server Transfer,Server Transfer
UI_SERVERTRANSFER_MSG,Select server:,Select server:
UI_SERVERTRANSFER_BASE_DESC,Select which server you want to transfer your character to. Please check the website for exact transfer rules.,Select which server you want to transfer your character to. Please check the website for exact transfer rules.
UI_SERVERTRANSFER_DESC,Note that transfer requests are done periodically so the transfer is not immediate after using the scroll.,Note that transfer requests are done periodically so the transfer is not immediate after using the scroll.
UI_SERVERTRANSFER_FWC_TITLE,FWC Server Transfer,FWC Server Transfer
UI_SERVERTRANSFER_FWC_DESC,The transfer will happen after the end of the FWC period and you can still login on your character meanwhile. If you are not sure then you can close this window and select on next login. You cannot change your choice after confirming.,The transfer will happen after the end of the FWC period and you can still login on your character meanwhile. If you are not sure then you can close this window and select on next login. You cannot change your choice after confirming.
UI_PVPCONTEST_SPECTATE_CAMERAMODE_1,Free Camera,Free Camera
UI_PVPCONTEST_SPECTATE_CAMERAMODE_2,Normal Camera,Normal Camera
UI_PVPCONTEST_SPECTATE_LEAVE,Leave spectating,Leave spectating
UI_PVPCONTEST_SPECTATE_TITLE,Spectating Settings,Spectating Settings
UI_FULLSCREEN_ERROR,Fullscreen is not available. If you use Safari press Share > Add to Home Screen and launch the game from your App List.,Fullscreen is not available. If you use Safari press Share > Add to Home Screen and launch the game from your App List.
UI_PVPCONTEST_RANKING_FINALISTS,Finalists,Finalists
UI_SERVERTRANSFER_CONFIRM,Are you sure you want to transfer your character to %s? You cannot change your choice after confirming.,Are you sure you want to transfer your character to %s? You cannot change your choice after confirming.
UI_RPS_INFO,RPS Game\nYou can do the Global Limited Gacha only if you win.,RPS Game\nYou can do the Global Limited Gacha only if you win.
UI_GACHA_DESC_GLOBAL_DAILY,"When you do the random Gacha, you can receive 1 of the items listed below.\nThe Random Gacha is global with all players on the server so please try to obtain the limited amount of prizes.\nThe quantity limit resets on 00:00 server time.","When you do the random Gacha, you can receive 1 of the items listed below.\nThe Random Gacha is global with all players on the server so please try to obtain the limited amount of prizes.\nThe quantity limit resets on 00:00 server time."
UI_RPS_REWARD_TITLE,Result,Result
UI_RPS_REWARD_TEXT,Would you like to accept the item?,Would you like to accept the item?
UI_RPS_REWARD_ACCEPT,Accept,接受
UI_RPS_REWARD_DECLINE,Decline,降低
UI_RPS_TITLE,Rock Paper Scissors,Rock Paper Scissors
UI_RPS_VS,VS,VS
UI_RPS_DEFEAT,You Lose!,你输了！
UI_RPS_PAPER,Paper,布
UI_RPS_ROCK,Rock,石头
UI_RPS_SCISSORS,Scissors,剪刀
UI_RPS_WIN_TITLE,You Win!,你赢了！
UI_GACHA_ACCEPT,Accept,接受
UI_GACHA_DECLINE,Decline,降低
UI_MSGBOX_PASTE,Paste,Paste
UI_MSGBOX_CUT,Cut,Cut
UI_GUILDBUFF_LEVEL,Activated Buff Level,Activated Buff Level
UI_GUILDBUFF_NEXTLEVEL,Next Level %s / %s,Next Level %s / %s
UI_GUILDBUFF_DONATE,Donation,Donation
UI_GUILDBUFF_TAB_LIST,Buff Information,Buff Information
UI_GUILDBUFF_TAB_TOKENS,Token Donation,Token Donation
UI_TOOLTIP_DST_DROP_EXP,Monster Exp and Drop,Monster Exp and Drop
UI_GUILD_TAB_BUFFS,Guild Buff,Guild Buff
UI_TOOLTIP_DST_SPEED_ALL,Attack & Casting Speed,Attack & Casting Speed
UI_GUILDBUFF_MEMBER,Member,Member
UI_GUILDBUFF_NONE,There is no donation yet. ,There is no donation yet. 
UI_TOOLTIP_BUYREQLV,Purchase requirement is level %d or higher,Purchase requirement is level %d or higher
UI_COSTUME_BOX_ITEM,Costume Box,Costume Box
UI_COSTUME_BOX_MATERIAL,Repair Hammer,Repair Hammer
UI_COSTUME_BOX_UPGRADE_PROB,Success: #b%s#nb,Success: #b%s#nb
UI_COSTUME_BOX_DECREASED,The Costume Box Upgrade Level has decreased,The Costume Box Upgrade Level has decreased
UI_MATERIAL_COUNT,%s x%d,%s x%d
UI_PURCHASE_LIMIT,Purchase Limit: %d / %d,Purchase Limit: %d / %d
UI_FITTINGROOM_BG,Background,Background
UI_OPTION_PRECISECURSOR,Pixel Perfect Cursor Selection,Pixel Perfect Cursor Selection
UI_WEBVIEW_OPEN,Please open your web browser to continue.,Please open your web browser to continue.
UI_BATTLEPASS_JAN,January %d Pass,January %d Pass
UI_BATTLEPASS_FEB,February %d Pass,February %d Pass
UI_BATTLEPASS_MAR,March %d Pass,March %d Pass
UI_BATTLEPASS_APR,April %d Pass,April %d Pass
UI_BATTLEPASS_MAY,May %d Pass,May %d Pass
UI_BATTLEPASS_JUN,June %d Pass,June %d Pass
UI_BATTLEPASS_JUL,July %d Pass,July %d Pass
UI_BATTLEPASS_AUG,August %d Pass,August %d Pass
UI_BATTLEPASS_SEP,September %d Pass,September %d Pass
UI_BATTLEPASS_OCT,October %d Pass,October %d Pass
UI_BATTLEPASS_NOV,November %d Pass,November %d Pass
UI_BATTLEPASS_DEC,December %d Pass,December %d Pass
UI_BATTLEPASS_MISSION_CONSECUTIVE_LOGIN,Login Consecutive %s days,Login Consecutive %s days
UI_BATTLEPASS_INFO6,End of the %s season: #b%s#nb (UTC Time)\nPoints limit for this week: #b%d / %d#nb\n#iPoints earned through the Season missions are not included in the weekly limit.#ni\n#iSome rewards are enhanced after reaching level %d#ni,End of the %s season: #b%s#nb (UTC Time)\nPoints limit for this week: #b%d / %d#nb\n#iPoints earned through the Season missions are not included in the weekly limit.#ni\n#iSome rewards are enhanced after reaching level %d#ni
UI_BATTLEPASS_INFO7,End of the %s season: #b%s#nb (UTC Time)\nPoints limit for this week: #b%d / %d#nb\n#iPoints earned through the Season missions are not included in the weekly limit.#ni,End of the %s season: #b%s#nb (UTC Time)\nPoints limit for this week: #b%d / %d#nb\n#iPoints earned through the Season missions are not included in the weekly limit.#ni
UI_BATTLEPASS_INFO8,End of the %s season: #b%s#nb (UTC Time)\n#ni\n#iSome rewards are enhanced after reaching level %d#ni,End of the %s season: #b%s#nb (UTC Time)\n#ni\n#iSome rewards are enhanced after reaching level %d#ni
UI_BATTLEPASS_INFO9,End of the %s season: #b%s#nb (UTC Time)\n#ni,End of the %s season: #b%s#nb (UTC Time)\n#ni
UI_REMOTE_SHOP_TITLE,Remote Shop,Remote Shop
UI_HALLOWEENPASS,Halloween Pass,Halloween Pass
UI_PURCHASE_BANK_EXTRA_BAG,Add Slot,Add Slot
UI_SEARCH_BANK_EXTRA_BAG,Bank Extra Bag,Bank Extra Bag
UI_EXTRA_BAG_FMT,Add Slot %s,Add Slot %s
UI_RAINBOWRACE_ITEMS,Rainbow Items,Rainbow Items
UI_RAINBOWRACE_ITEMS_INFO,Fly through items throughout the race to use them against others!,Fly through items throughout the race to use them against others!
UI_RAINBOWRACE_POINTS,Rank %d / %d (%d points),Rank %d / %d (%d points)
UI_RAINBOWRACE_FARWARNING,"Speed decreased, fly near the race track to avoid disqualification!","Speed decreased, fly near the race track to avoid disqualification!"
UI_RAINBOWRACE_SPEEDMULTI,Current speed multiplier: %d,Current speed multiplier: %d
UI_RAINBOWRACE_APP_TITLE,Rainbow Race Application,Rainbow Race Application
UI_RAINBOWRACE_APP_CONFIRM,This will deduct %lld penya. Would you like to continue?,This will deduct %lld penya. Would you like to continue?
UI_RAINBOWRACE_APP_CURRENT,Current Applicants: %d,Current Applicants: %d
UI_RAINBOWRACE_APP_FEE,Application Fee: %lld,Application Fee: %lld
UI_RAINBOWRACE_APP_TIP,Apply for the Rainbow Race.,Apply for the Rainbow Race.
UI_RAINBOWRACE_RANKING_TIP,View the rankings of the previous race.,View the rankings of the previous race.
UI_RAINBOWRACE_APP_DISABLE_TIP,It is not currently the application period.,It is not currently the application period.
UI_RAINBOWRACE_APP_TIMELEFT,Next Race: ,Next Race: 
UI_CREATEULTIMATEWEAPON_TITLE,Create ultimate weapon,制作终极武器
UI_CREATEULTIMATEWEAPON_DETAIL,"Ultimate Weapon Conversion\nYou can create Ultimate Weapons for equipment level 140 or above. You can convert a +10 Weapon into an Ultimate Weapon. The conversion will not fail and for the conversion you will need 3 Shining Orikalkums, 3 Ultimate Orbs and 100 Million Penya. Ultimate weapons will convert retaining all elemental upgrades and Piercing status.","Ultimate Weapon Conversion\nYou can create Ultimate Weapons for equipment level 140 or above. You can convert a +10 Weapon into an Ultimate Weapon. The conversion will not fail and for the conversion you will need 3 Shining Orikalkums, 3 Ultimate Orbs and 100 Million Penya. Ultimate weapons will convert retaining all elemental upgrades and Piercing status."
UI_CREATEULTIMATEWEAPON_CONFIRM,Do you want to continue?,你想要继续吗？
UI_CREATEULTIMATEWEAPON_ERROR_ITEM,This item cannot be used.,无法用在此物品上
UI_CREATEULTIMATEWEAPON_ERROR_UPGRADELEVEL,You can only convert items at the maximum upgrade level.,You can only convert items at the maximum upgrade level.
UI_ULTIMATECONVERTIBLE,Can be converted to Ultimate Weapon,可转换为终极武器。
UI_ULTIMATE_RANDOMSTAT,Random Stat Obtained,Random Stat Obtained
UI_RESTAT_TITLE,Re-Stat,属性点重置卷
UI_RESTATC_DESC,Do you wish to apply the Fixed Stat upgrade to the following item?\n(%s),Do you wish to apply the Fixed Stat upgrade to the following item?\n(%s)
UI_RESTATR_DESC,Do you wish to apply the Random Stat upgrade to the following item?\n(%s),Do you wish to apply the Random Stat upgrade to the following item?\n(%s)
UI_RESTATR2_DESC,Do you wish to apply the Random Special Option upgrade to the following item?\n(%s),Do you wish to apply the Random Special Option upgrade to the following item?\n(%s)
UI_ITEM_UPGRADE_PUT,Please input an item which you want to upgrade.,Please input an item which you want to upgrade.
UI_MATERIAL_ITEM_PUT,Please input a material item first.,Please input a material item first.
UI_ELEMENT_UPGRADE_ERROR_ITEM,This item cannot be used.,无法用在此物品上
UI_ULTIMATE_UPGRADE_UNSAFE,Without Scroll of XProtect you will lose the item in case of failure.,Without Scroll of XProtect you will lose the item in case of failure.
UI_MATERIAL_NAME,%s x%d,%s x%d
UI_MATERIAL_NAME_PLACEHOLDER,Material,材料
UI_PROTECTION_SCROLL_PLACEHOLDER,Protection Scroll,Protection Scroll
UI_ULTIMATE_PREFIX,[Ultimate],[终极]
UI_TOOLTIP_DST_LAST_STAND,Last Stand Chance,最后一战几率
UI_TOOLTIP_DST_RIP_REFLEX,Riposte Reflex Chance,防守反击几率
UI_TOOLTIP_DST_PRANK_ESCAPE,Prankster's Escape Chance,王牌小丑几率
UI_TOOLTIP_DST_HEAL_GRACE,Healing Grace Chance,神圣祈祷几率
UI_TOOLTIP_DST_SPIRITUAL_CHARGE,Spiritual Overcharge Chance,精神充能几率
UI_TOOLTIP_DST_AURABURST,Aura Burst Chance,爆破光环几率
UI_TOOLTIP_DST_WATERBOMB,Waterbomb,水弹
UI_TOOLTIP_DST_SLOW_RATE,Dmg Slow Rate,Dmg Slow Rate
UI_TOOLTIP_DST_ARCANE,Arcane Insight Chance,奥数洞悉几率
UI_MSGBOX_DISMANTLE,Dismantle,分解
UI_PLAYERHOUSINGBUY_TITLE,Select house template,选择房屋模板
UI_PLAYERHOUSINGBUY_INFO,Select a template for your house. \n\n#b#cffff0000Changing your house template will remove all decorations from your current house! Make sure it is saved in a preset if you wish to keep it for the future.#nc#nb,Select a template for your house. \n\n#b#cffff0000Changing your house template will remove all decorations from your current house! Make sure it is saved in a preset if you wish to keep it for the future.#nc#nb
UI_PLAYERHOUSINGBUY_CONFIRM,Select template,Select template
UI_PLAYERHOUSINGBUY_MSGBOX_INFO,"Are you sure you want to select this template? \n\n#bNote:#nb If you already own a house, it will change the template, but all the decorative models you had placed will be removed!","Are you sure you want to select this template? \n\n#bNote:#nb If you already own a house, it will change the template, but all the decorative models you had placed will be removed!"
UI_PLAYERHOUSINGVISIT_TITLE,Visit houses,Visit houses
UI_PLAYERHOUSINGVISIT_INFO,"In this window, you can select a friend to visit. Only friends who have allowed visits from you will be listed here.","In this window, you can select a friend to visit. Only friends who have allowed visits from you will be listed here."
UI_MESSENGER_MENU_HOUSINGVISIT_ALLOW,Allow to visit your house,Allow to visit your house
UI_MESSENGER_MENU_HOUSINGVISIT_DENY,Deny visit to your house,Deny visit to your house
UI_GACHA_DESC_HOUSING,You will unlock all the models below to decorate your house.,You will unlock all the models below to decorate your house.
UI_PLAYERHOUSINGVISIT_CONFIRM,Visit house,Visit house
UI_HOUSINGSETUP_OBJECTSLIST,Objects list,Objects list
UI_HOUSINGSETUP_EDITIONMODE,Toggle editing,Toggle editing
UI_HOUSINGSETUP_RESET,Remove all objects,Remove all objects
UI_HOUSINGSETUP_RESET_MSGBOX_INFO,Are you sure you want to reset your house objects? #bYou will still be able to place your objects back#nb,Are you sure you want to reset your house objects? #bYou will still be able to place your objects back#nb
UI_HOUSINGSETUP_PLACE_CONFIRM,Place item,Place item
UI_HOUSINGSETUP_PLACE_INFO,Select which decoration model you want to use and click place. Then follow the instructions: \n\n- Left click to place\n- Mouse wheel to rotate\n- Press mouse wheel and mouse left/right to change size.,Select which decoration model you want to use and click place. Then follow the instructions: \n\n- Left click to place\n- Mouse wheel to rotate\n- Press mouse wheel and mouse left/right to change size.
UI_TOOLTIP_HOUSENPC,Place that house NPC to get the following bonuses:,Place that house NPC to get the following bonuses:
UI_HOUSINGSETUP_OBJECTS,Objects,Objects
UI_HOUSINGSETUP_NPCS,NPCs,NPCs
UI_HOUSINGSETUP_FILTER_HDR,Filter,Filter
UI_HOUSINGSETUP_FILTER_HDR_ALL,All,All
