Key,English,Simplified_Chinese
CLIENT_HELP_INC_000327,Shoots damaging balls of water at the target. The number of balls fired increases as the skill level increases. This skill is available at Level 25 to Players who have at least 5 Skill Points in Ice Missile and can be used with any Wand or Staff.,将水凝聚成水球连续发射。发射的球数随着技能等级的提高而增加。该技能适用于在25级时且极地冰柱至少5级的玩家，可以与任何魔杖或法杖一起使用。
CLIENT_HELP_INC_000328,Water Well,激流冲击
CLIENT_HELP_INC_000329,"A spell that throws columns of water at the target, dealing a large amount of damage. This skill is available at Level 30 to Players who have at least 7 Skill Points in Waterball and can be used with any Wand or Staff.",形成强力的水柱伤害敌人，让对方受到冰冻，降低对电系攻击的抵抗力。该技能适用于在 30 级时且水球凝聚至少7级的玩家，可以与任何魔杖或法杖一起使用。
CLIENT_HELP_INC_000330,Lightning Ball,魔电召唤
CLIENT_HELP_INC_000331,A spell that gathers static electricity and forms it into a small ball that causes basic lightning damage. This skill is available at Level 18 to Players who have at least 5 Skill Points in Mental Strike and can be used with any Wand or Staff.,借助魔杖的神奇力量，召唤传说中的魔电布成电网攻击敌人，对目标敌人造成巨大的伤害。该技能适用于在 18 级时且灵波狂想至少5级的玩家，可以与任何魔杖或法杖一起使用。
CLIENT_HELP_INC_000332,Lightning Ram,魔电聚合
CLIENT_HELP_INC_000333,Deals a medium amount of lightning damage to the target. This skill is available at Level 25 to Players who have at least 5 Skill Points in Lightning Ball and can be used with any Wand or Staff.,聚合雷电的力量向敌人施加强力攻击。该技能适用于在25级时且魔电召唤至少为5级的玩家，可以与任何魔杖或法杖一起使用。
CLIENT_HELP_INC_000334,Lightning Shock,电闪雷鸣
CLIENT_HELP_INC_000335,Damages the enemy with a small but fast lightning ball. This skill is available at Level 40 to Players who have at least 7 Skill Points in Lightning Ram and can be used with any Wand or Staff.,用小而快的闪电球对敌人造成伤害。该技能适用于在40级时且有魔电聚合至少为7级的玩家，可以与任何魔杖或法杖一起使用。
CLIENT_HELP_INC_000336,Stone Spike,暴裂突岩
CLIENT_HELP_INC_000337,Inflicts earth elemental damage to the opponent as well as creating a chance to stun the target. This skill is available at Level 18 to Players who have at least 2 Skill Points in Mental Strike and can be used with any Wand or Staff.,借助魔杖的神奇力量，召唤大地之神，施法对象会受到来自脚下的巨岩攻击，并有机会击晕目标。该技能适用于在18级时且灵波狂想至少为2级的玩家，可以与任何魔杖或法杖一起使用。
CLIENT_HELP_INC_000338,Rock Crash,移山之术
CLIENT_HELP_INC_000339,Damages the enemy with a giant stone. This skill is available at Level 25 to Players who have at least 5 Skill Points in Stone Spike and can be used with any Wand or Staff.,召唤巨大的陨石掷向目标。该技能适用于在 25 级时且暴烈岩突至少为5级的玩家，可以与任何魔杖或法杖一起使用。
CLIENT_HELP_INC_000340,Rooting,禁锢
CLIENT_HELP_INC_000341,Harnesses the power of the ground to prevent a user from moving. This skill is available at Level 30 to Players who have at least 7 Skill Points in Rock Crash and can be used with any Wand or Staff.,召唤地精灵的能量一定几率限制敌人的行动。该技能适用于在30级时且移山之术至少为7级的玩家，可以与任何魔杖或法杖一起使用。
CLIENT_HELP_INC_000342,Blinkpool,空间转换
CLIENT_HELP_INC_000343,Teleports the user in a specified location within the limited range. The range increases as the skill level goes up. This skill is available at Level 30 to Players who have at least 3 Skill Points in Mental Strike and can be used with any Wand or Staff.,借助魔杖的神奇力量，使施法者瞬间脱离原地而作出的短距离传送。范围随着技能水平的提高而增加。该技能适用于在30级时且灵波狂想至少为3级的玩家，可以与任何魔杖或法杖一起使用。
CLIENT_HELP_INC_000344,Power Stomp,大地共鸣
CLIENT_HELP_INC_000345,Hits the ground with the handle of the axe. The shock wave deals damage with a chance to stun to all nearby enemies. The damage and stun chance will increase with every Skill Level. This skill is available at Level 65 to Players who have at least 4 Skill Points in Pain Dealer and can be used with any two handed Axe.,用斧柄击中地面。冲击波造成伤害并有机会击晕附近的所有敌人。每次升级技能都会增加伤害和眩晕几率。该技能适用于在65级时且碎甲至少为4级的玩家，可以与任何双手斧头和双手剑一起使用。
CLIENT_HELP_INC_000346,Knight,骑士
CLIENT_HELP_INC_000347,Mercenaries who chose to follow the teachings of the Hero Billaon become Knights. Knights are capable of incredible defense and possess the power to withstand the greatest assaults.,选择遵循英雄毕雷恩教导的战士成为骑士。骑士有惊人的防御力，并拥有抵御最致命攻击的力量。
CLIENT_HELP_INC_000348,Charge,雷霆万钧
CLIENT_HELP_INC_000349,A melee attack that deals maximum damage to a monster regardless of its level. This skill is available at Level 60 to Players who have at least 3 Skill Points in Sword Mastery and can be used with any two handed Sword.,将能量聚集在剑上，以雷霆万钧之势劈向对方。该技能适用于在60级时且剑术领悟至少为3级的玩家，可以与任何双手斧头和双手剑一起使用。
CLIENT_HELP_INC_000350,Earth Divider,开天辟地
CLIENT_HELP_INC_000351,A skill which damages nearby enemies. Higher Skill Level will result in more damage. This skill is available at Level 65 to Players who have at least 4 Skill Points in Charge and can be used with any two handed Sword.,用全部力量重击处于同一条直线上的敌人，造成较大伤害。技能等级越高伤害越高。该技能适用于在65级时且雷霆万钧至少为4级的玩家，可以与任何双手斧头和双手剑一起使用。
CLIENT_HELP_INC_000352,Pain Dealer,碎甲
CLIENT_HELP_INC_000353,A melee skill which damages the target as  lowering its defense. Higher Skill Level will result in more damage and a bigger decrease in defense. This skill is available at Level 60 to Players who have at least 3 Skill Points in Axe Mastery and can be used with any two handed Axe.,击裂敌人的盔甲，造成伤害的同时短时间内降低对方防御。更高的技能等级将导致更多的伤害和更大的防御下降。该技能适用于在60级时且斧术领悟至少为3级的玩家，可以与任何双手斧头和双手剑一起使用。
CLIENT_HELP_INC_000354,Guard,集中防卫
CLIENT_HELP_INC_000355,Increases the characters defense but reduces the characters attack power. This skill is available at Level 62 and can be used with either a two handed Axe or Sword.,增加角色防御但降低角色攻击力。该技能适用于在62级的玩家，可与任何斧头和剑一起使用。
CLIENT_HELP_INC_000356,Rage,牺牲
CLIENT_HELP_INC_000357,"Increases the characters attack power and HP, but it also reduces the characters defense and accuracy. This skill is available at Level 65 to Players who have at least 5 Skill Points in Guard and can be used with either a two handed Axe or Sword.",增加角色的攻击力和生命值，但也会降低角色的防御力和命中率。该技能适用于在65级时且集中防卫至少为5级的玩家，可以与任何斧头和剑一起使用。
CLIENT_HELP_INC_000358,Pain Reflection,反击风暴
CLIENT_HELP_INC_000359,Reflects a portion of damage you receive back at the target. This skill is available at Level 70 to Players who have at least 4 Skill Points in Rage and can be used with either a two handed Axe or Sword.,以浩然正气守护心志把受到的部分伤害反还给对方。该技能适用于在70级时且牺牲至少为4级的玩家，可以与任何斧头和剑一起使用。
CLIENT_HELP_INC_000360,Power Swing,横扫千军
CLIENT_HELP_INC_000361,"A huge horizontal swing that deals damage, and knocks enemies back. This skill is available at Level 75 to Players who have at least 7 Skill Points in Pain Reflection and can be used with either a two handed Axe or Sword.",用武器横扫周围的敌人，造成伤害并将他们震退。该技能适用于在75级时且反击风暴至少为7级的玩家，可以与任何斧头和剑一起使用。
CLIENT_HELP_INC_000362,Blade,刀锋战士
CLIENT_HELP_INC_000363,Blades are a second class for mercenaries and are the best damage dealers in the game. As a blade you will be able to wield two weapons at the same time and thus drastically increase your damage output.,刀锋战士是战士的二转职业，刀锋战士是游戏中最强的伤害输出角色。刀锋战士能够同时挥动两把单手武器，这样可以大幅度的提高你的输出伤害。
CLIENT_HELP_INC_000364,Silent Strike,极速突刺
CLIENT_HELP_INC_000365,A melee skill which deals a vicious cut in a sliding motion to the enemy. This skill is available at Level 60 to Players who have at least 3 Skill Points in Sword Mastery and can be used with a one handed Sword.,一种近战技能，向前突刺并对敌人造成致命的一击。该技能适用于在60级时且剑术领悟至少为3级的玩家，该技能装备一把单手剑即可使用。
CLIENT_HELP_INC_000366,Blade Dance,刀剑乱舞
CLIENT_HELP_INC_000367,Uses both swords to attack all of the enemies around the wielder. This skill is available at Level 65 to Players who have at least 5 Skill Points in Silent Strike and can be used with a one handed Sword.,"用高速贯通对方的身体,造成严重伤害。该技能适用于在60级时且剑术领悟至少为3级的玩家，可以与任何两把单手剑一起使用。"
CLIENT_HELP_INC_000368,Spring Attack,战斧连击
CLIENT_HELP_INC_000369,Strike at multiple enemies times. This skill is available at Level 60 to Players who have at least 3 Skill Points in Axe Mastery and can be used with two one handed axes.,挥舞手中的斧头向对方发动多次连击，造成高于普通攻击的伤害。该技能适用于在60级时且斧术领悟至少为3级的玩家，可以与任何两把单手斧一起使用。
CLIENT_HELP_INC_000370,Hawk Attack,夜幕降临
CLIENT_HELP_INC_000371,"Jumps, striking the enemy with both weapons. Deals massive damage and possibly blinds the enemy for a short period of time. This skill is available at Level 65 to Players who have at least 5 Skill Points in Silent Strike and can be used with two one handed axes.","Jumps, striking the enemy with both weapons. Deals massive damage and possibly blinds the enemy for a short period of time. This skill is available at Level 65 to Players who have at least 5 Skill Points in Silent Strike and can be used with two one handed axes."
CLIENT_HELP_INC_000372,Armor Penetrate,避实就虚
CLIENT_HELP_INC_000373,A melee skill which ignores 50% of target's defense rating. This skill is available at Level 62 and can be used with a one handed Sword or Axe.,攻击目标弱点，降低其50%的防御能力。该技能适用于在62级时的玩家，可以与任何单手剑或斧一起使用。
CLIENT_HELP_INC_000374,Berserk,狂暴
CLIENT_HELP_INC_000375,"Temporarily raises attack power and attack speed, but you can not use any skills for the duration of the spell. This skill is available at Level 65 to Players who have at least 4 Skill Points in Armor Penetrate and can be used with a one handed Sword or Axe.",短时间内增加攻击力和攻击速度，但期间内无法使用任何技能。该技能适用于在65级时且避实就虚至少为4级的玩家，可以与任何单手剑或斧一起使用。
CLIENT_HELP_INC_000376,Sonic Blade,毁灭攻击
CLIENT_HELP_INC_000377,"Gathers a powerful aura and transfers it to your weapon, and then deals damage to the closest enemy. This skill is available at Level 70 to Players who have at least 7 Skill Points in Berserk and can be used with a one handed Sword or Axe.",将所有的气集中在武器上，攻击处于同一直线上的敌人。该技能适用于在70级时且狂暴至少为7级的玩家，可以与任何单手剑或斧一起使用。
CLIENT_HELP_INC_000378,Cross Strike,十字打击
CLIENT_HELP_INC_000379,A strong attack is dealt to the enemy with both weapons at once. This skill is available at Level 75 to Players who have at least 7 Skill Points in Sonic Blade and can be used with a one handed Sword or Axe.,将两把武器交错劈向对方，在对方身体上留下永恒的十字记号。该技能适用于在75级时且毁灭攻击至少为7级的玩家，可以与任何两把单手剑或斧一起使用。
CLIENT_HELP_INC_000380,Jester,暗杀者
CLIENT_HELP_INC_000381,"The first job class for Acrobats, they specialize in strong attacks made with a Yo-yo.",弓箭手的第一个可转职职业，他们擅长用飞轮进行强力攻击。
CLIENT_HELP_INC_000382,placholder 31,占位符 31
CLIENT_HELP_INC_000383,Critical swing,斗志风轮
CLIENT_HELP_INC_000384,Increase the probability of a critical strike.,增加暴击率。
CLIENT_HELP_INC_000385,Enchant Poison,毒击
CLIENT_HELP_INC_000386,Plastering poison on the weapon to increase the normal damage and available to infect the enemy with poision,暂时给武器附加毒属性，有一定几率使敌人中毒。
CLIENT_HELP_INC_000387,Enchant Bleed,割腕
CLIENT_HELP_INC_000388,Increase the normal damage with the bleeding attribute and available to make the enemy bleeding.,暂时给武器附加伤害，有一定几率让敌人持续出血。
CLIENT_HELP_INC_000389,Enchant Absorb,生命吸取
CLIENT_HELP_INC_000390,You can drain the HP of enemy with striking. The drain will be occurred with certain probability.,暂时给武器增加攻击并产生嗜血的效果，在攻击中有一定几率吸取对方生命值。
CLIENT_HELP_INC_000391,Back Step,背后突袭
CLIENT_HELP_INC_000392,"When attacking from behind, deals a critical strike to the enemy. Also has a chance to stun the enemy.",从背后攻击时，对敌人造成致命一击。也有几率击晕敌人。
CLIENT_HELP_INC_000393,Hit of Penya,乾坤一掷
CLIENT_HELP_INC_000394,Uses a Yo-yo and a small amount of Penya to deal massive damage.,使用飞轮和少量金币造成大量伤害。
CLIENT_HELP_INC_000395,Escape,金蝉脱壳
CLIENT_HELP_INC_000396,Enables character to escape from any movement impairing effects.,挣脱妨碍自己行动的束缚。
CLIENT_HELP_INC_000397,Vital Stab,暗杀
CLIENT_HELP_INC_000398,"While using Dark Illusion, allows for a sudden attack from the shadows.",从潜行状态下现身，给予对方致命一击，有一定几率造成双倍伤害。
CLIENT_HELP_INC_000399,Ranger,游侠
CLIENT_HELP_INC_000400,"The second job class for Acrobats, they specialize in long distance attacks, mainly with a bow.",弓箭手的第二个可转职职业，他们主要使用弓箭进行远程攻击。
CLIENT_HELP_INC_000401,placholder 32,占位符 32
CLIENT_HELP_INC_000402,Critical Shot,致命射击
CLIENT_HELP_INC_000403,This skill increases Critical Hit for a limited time.,攻击速度会在一定时间内增加。
CLIENT_HELP_INC_000404,Ice Arrow,冰箭
CLIENT_HELP_INC_000405,"This skill causes an explosion of frost, slowing all enemies in a certain area for a certain period of time.",该技能会引发冰霜爆炸，在一定时间内使特定区域内的所有敌人减速。
CLIENT_HELP_INC_000406,Flame Arrow,火焰箭矢
CLIENT_HELP_INC_000407,This skill gives the fire element to arrows and damages surrounding enemies.,该技能会引发冰霜爆炸，使敌人减速一段时间。
CLIENT_HELP_INC_000408,Piercing Arrow,贯穿射击
CLIENT_HELP_INC_000409,"This skill pierces monsters who are a straight line, dealing damage to all of them.",强力的射击能够贯穿同一直线上的多个敌人。
CLIENT_HELP_INC_000410,Poison Arrow,毒箭
CLIENT_HELP_INC_000411,The strong damage and continuous poisonous damage will be occurred simutaneously.,附毒的箭支有一定几率使敌人持续中毒并受到严重伤害。
CLIENT_HELP_INC_000412,Silent Arrow,沉默之箭
CLIENT_HELP_INC_000413,"Deals strong damage and silences the target. While silenced, the target cannot cast spells of any kind.",造成强力伤害并发出带有沉默效果的箭，使其无法使用任何技能。
CLIENT_HELP_INC_000414,Nature,自然领悟
CLIENT_HELP_INC_000415,This skill heightens the users senses with nature to increase Magic Defense & Bow Range.,该技能增强玩家对自然的领悟，以增加魔法防御和弓射程。
CLIENT_HELP_INC_000416,Triple shot,三连强射
CLIENT_HELP_INC_000417,Triple arrows will be shot to deal strong damage.,同时发射出三支箭矢，威力大大加强的攻击。
CLIENT_HELP_INC_000418,Ringmaster,守护使者
CLIENT_HELP_INC_000419,"The first job class for Assists, uses a staff like an Assist. Focuses more on supporting party than damaging monsters.",圣职者的第一个可转职职业，使用魔棒辅助玩家。相较于对怪物造成伤害，他们更多的专注于辅助同伴。
CLIENT_HELP_INC_000420,Protect,守护术
CLIENT_HELP_INC_000421,This buff increases the physical defense of the target.,这个技能拥有暂时提高目标物理防御的增益效果。
CLIENT_HELP_INC_000422,Holyguard,圣力障蔽
CLIENT_HELP_INC_000423,This buff protects the target from incoming critical hits for a limited amount of time.,这个技能拥有暂时提高目标元素抗性或魔法防御的增益效果。
CLIENT_HELP_INC_000424,Holycross,神圣惩戒
CLIENT_HELP_INC_000425,The enemy will take double damage.,使敌人在短时间内受到的伤害翻倍。
CLIENT_HELP_INC_000426,Spiriture Fortune,攻击强化
CLIENT_HELP_INC_000427,Greatly increases your physical attack power for a period of time.,短时间内大幅提高施法对象的伤害。
CLIENT_HELP_INC_000428,Gebura Tiphreth,战斗之歌
CLIENT_HELP_INC_000429,"Increases accuracy, attack speed and attack power for all party members within range.",吟唱战歌，提高周围同伴的命中率，攻击速度和攻击力。
CLIENT_HELP_INC_000430,Gvur Tialla,清洁术
CLIENT_HELP_INC_000431,Cleanses any abnormal conditions.,清除施法对象的负面状态。
CLIENT_HELP_INC_000432,Heal Rain,生命祝福
CLIENT_HELP_INC_000433,Recovers a large amount of HP for all party members.,大量恢复周围同伴的生命值。
CLIENT_HELP_INC_000434,Merkaba Hanzelrusha,神圣领域
CLIENT_HELP_INC_000435,Deals damage over time to all enemies in a certain area.,在圣之光照射下形成具有圣力的领域，打击踏入领域的敌人。
CLIENT_HELP_INC_000436,Billposter,暴力技师
CLIENT_HELP_INC_000437,"The second job class for Assists, they use a knuckle hammer like Assists. They specialize in Critical attacks but have a slower attack speed.",圣职者的二转职业之一，使用武器为拳套。暴力技师攻击性强于守护使者，但攻击速度较低。
CLIENT_HELP_INC_000438,Belial Smashing,冲击拳
CLIENT_HELP_INC_000439,A skill that delivers one powerful dashing punch.,聚集力量，用拳头冲击对方造成伤害。
CLIENT_HELP_INC_000440,Blood Fist,血舞
CLIENT_HELP_INC_000441,"Strikes the enemy, making it bleed. Bleeding causes additional damage over time.",攻击敌人，造成流血效果。在一定时间内，流血会造成额外的伤害。
CLIENT_HELP_INC_000442,Piercing Serpent,拳之聚
CLIENT_HELP_INC_000443,"Dashes forward with a burning fist, striking the enemy.",将元气集中到拳套上，瞄准处于同一条线上的敌人猛力发射。
CLIENT_HELP_INC_000444,Asmodeus,拳术领悟
CLIENT_HELP_INC_000445,Increases the attack power bonus of knuckles.,提高拳套的攻击力。
CLIENT_HELP_INC_000446,Baraqijal Esna,星之咒
CLIENT_HELP_INC_000447,"When the skill works, it reduces the monsters defense and increases the monsters attack power.",送去星光的诅咒，提升对方的攻击，但降低对方的防御。
CLIENT_HELP_INC_000448,Grvub Tialbold,斗气风暴
CLIENT_HELP_INC_000449,An energy wave deals damage to all monsters around the caster.,将斗气化作风暴，对周围所有怪物造成伤害。
CLIENT_HELP_INC_000450,Sonic Hand,流星拳
CLIENT_HELP_INC_000451,Uses a knuckle hammer to strike with deadly speed.,无数拳头如流星般快速击打在目标身上，造成多次伤害。
CLIENT_HELP_INC_000452,Asalraalaikum,背水一击
CLIENT_HELP_INC_000453,"Strikes the enemy with concentrated power, consumes all MP.",消耗所有魔法值给予目标致死的打击。
CLIENT_HELP_INC_000454,Elementor,元素使者
CLIENT_HELP_INC_000455,"The first job class for Magicians, they use staves like Magicians. They specialize in magic effecting large numbers of enemies at once.",魔导士的第一个可转职职业，他们像魔法师一样使用法杖。他们擅长群体魔法。
CLIENT_HELP_INC_000456,Firebird,浴火凤凰
CLIENT_HELP_INC_000457,A fireball strikes the enemy.,召唤火球攻击敌人。
CLIENT_HELP_INC_000458,Burning Field,炽热火海
CLIENT_HELP_INC_000459,Sheets of flame burn the enemy for a period of time.,召唤出一片火海，使范围内的敌人持续受到伤害。
CLIENT_HELP_INC_000460,Fire Mastery,火系修炼
CLIENT_HELP_INC_000461,Increases damage done by fire skills.,提高火系魔法技能造成的伤害。
CLIENT_HELP_INC_000462,Stone Spear,石枪投射
CLIENT_HELP_INC_000463,A spear made of rock strikes the enemy.,向敌人投掷锋利的石枪。
CLIENT_HELP_INC_000464,Earthquake,地动山摇
CLIENT_HELP_INC_000465,Make a huge earthquake which deals a large amount of damage.,引发大地震对周围敌人施加强大伤害。
CLIENT_HELP_INC_000466,Earth Mastery,地系修炼
CLIENT_HELP_INC_000467,Increases damage done by earth skills.,提高土系魔法技能造成的伤害。
CLIENT_HELP_INC_000468,Void,风之真空
CLIENT_HELP_INC_000469,Strong Wind damage is dealt to a single target.,用风卷住对方，在形成的真空中令其受到伤害。
CLIENT_HELP_INC_000470,Windfield,狂风怒吼
CLIENT_HELP_INC_000471,A strong wind slows all enemies around the caster for a period of time.,将区域笼罩在狂风中，使施法者周围的所有敌人减速一段时间。
CLIENT_HELP_INC_000472,Wind Mastery,风系修炼
CLIENT_HELP_INC_000473,Increases damage done by wind skills.,提高风系魔法技能造成的伤害。
CLIENT_HELP_INC_000474,Thunder Strike,雷霆之怒
CLIENT_HELP_INC_000475,Strong Lightning damage is dealt to a single target.,对单个目标造成强烈的雷电伤害。
CLIENT_HELP_INC_000476,Electric Shock,雷震天惊
CLIENT_HELP_INC_000477,"Deals lightning damage to all enemies around the caster, also lowering their defense temporarily.",以雷电织就的网笼罩住目标，对施法者周围的所有敌人造成雷电伤害，同时暂时降低他们的防御。
CLIENT_HELP_INC_000478,Lightning Mastery,雷系修炼
CLIENT_HELP_INC_000479,Increases damage done by lightning skills.,提高雷系魔法技能造成的伤害。
CLIENT_HELP_INC_000480,Iceshark,冰枪投射
CLIENT_HELP_INC_000481,A shark made of ice strikes the enemy.,凝水成冰，击向敌人。
CLIENT_HELP_INC_000482,Poison Cloud,毒云密布
CLIENT_HELP_INC_000483,"A poison cloud engulfs the enemy, dealing poison and wind damage.",毒云吞噬敌人，造成毒和风伤害。
CLIENT_HELP_INC_000484,Water Mastery,水系修炼
CLIENT_HELP_INC_000485,Increases damage done by water skills.,提高水系魔法技能造成的伤害。
CLIENT_HELP_INC_000486,Meteo Shower,陨石坠落
CLIENT_HELP_INC_000487,"Meteors strike all the enemies in a certain area, dealing fire and earth damage.",流星击中特定区域的所有敌人，造成火和土伤害。
CLIENT_HELP_INC_000488,Lightning Storm,风雷狂袭
CLIENT_HELP_INC_000489,Lightning and wind damage is dealt to all enemies in the area of effect.,对范围内的所有敌人造成闪电和风伤害。
CLIENT_HELP_INC_000490,Sandstorm,风沙吞噬
CLIENT_HELP_INC_000491,"A sand storm strikes all the enemies in a certain area, dealing wind and earth damage.",沙尘暴袭击特定区域内的所有敌人，造成风属性和土属性伤害。
CLIENT_HELP_INC_000492,Blizzard,雪山崩塌
CLIENT_HELP_INC_000493,"A blizzard strikes all the enemies in a certain area, dealing earth and water damage as well as stunning them.",暴风雪袭击特定区域内的所有敌人，造成土和水的伤害并使其昏迷。
CLIENT_HELP_INC_000494,Psykeeper,精神使者
CLIENT_HELP_INC_000495,"The second job class for Magicians, they use a wand like a Magician. They specialize in magic attacks that assault the mind of the enemy.",魔导士的第二个可转职职业，他们像魔法师一样使用魔杖。他们擅长对敌人造成精神伤害的魔法。
CLIENT_HELP_INC_000496,Demonology,幻象恐惧
CLIENT_HELP_INC_000497,"Deals damage to the mind of the enemy, by creating illusions of devils.",形成恶魔的幻影来摧毁对方的精神造成一定伤害并使其攻击力下降。
CLIENT_HELP_INC_000498,Satanology,定身术
CLIENT_HELP_INC_000499,"Confuses the enemy, and binds them in place for a certain amount of time.",迷惑敌人，并在一定时间内将其束缚在原地。
CLIENT_HELP_INC_000500,Psychic Bomb,灵念弹
CLIENT_HELP_INC_000501,"Builds up spiritual power, and releases it to do massive damage.",凝聚精神力将其爆发出来，猛烈的攻击对方造成巨大的伤害。
CLIENT_HELP_INC_000502,Spirit Bomb,神力攻击
CLIENT_HELP_INC_000503,"Collapse the spirit of the enemy, deals damage based on MP.",使对方的精神崩溃，造成伤害。
CLIENT_HELP_INC_000504,Psychic Wall,灵力墙
CLIENT_HELP_INC_000505,Creates a psychic barrier in front of the caster that the monster cannot pass.,凭借对信念的执着形成一堵墙，任何敌人妄想通过必将受到严惩。
CLIENT_HELP_INC_000506,Crucio Spell,能量反弹
CLIENT_HELP_INC_000507,"Gives a certain chance to reflect skill and magic attacks, at double damage.",翻倍反弹受到的任何伤害。
CLIENT_HELP_INC_000508,Maximum Crisis,万念俱灰
CLIENT_HELP_INC_000509,"If it works then it deals huge damage to the monster. If not, the caster takes the damage instead.",如果它有效，那么它会对怪物造成巨大的伤害。 如果没有，施法者将受到伤害。
CLIENT_HELP_INC_000510,Psychic Square,混沌封印
CLIENT_HELP_INC_000511,Dazzles the monster and deals a large amount of damage.,将目标牵引至混沌的精神世界，进入者将受到大量伤害。
CLIENT_HELP_INC_000512,Information of the ability,技能信息
CLIENT_HELP_INC_000513,This explains the information of various abilities that can be increased by growth of character.,这显示出随着角色成长可增加的各自能力的信息。
CLIENT_HELP_INC_000514,Name,昵称
CLIENT_HELP_INC_000515,The given name of the avatar/character.,给予角色昵称
CLIENT_HELP_INC_000516,Job,职业
CLIENT_HELP_INC_000517,This shows the job/class that the player has chosen for his character.,这展现出玩家可为角色选择的职业。
CLIENT_HELP_INC_000518,Level,Level
CLIENT_HELP_INC_000519,This increases according to the accumulated experience. You get new Stat Points and Skill Points for every level reached.,通过经验值的增加获得可自由分配的属性点，你可以通过分配属性点来提升能力。
CLIENT_HELP_INC_000520,placholder 33,占位符 33
CLIENT_HELP_INC_000521,placholder 34,占位符 34
CLIENT_HELP_INC_000522,placholder 35,占位符 35
CLIENT_HELP_INC_000523,placholder 36,占位符 36
CLIENT_HELP_INC_000524,Strength,力量
CLIENT_HELP_INC_000525,Weapon attack rate increases except for wands and bows.,提高除魔杖外其他武器的攻击速度。
CLIENT_HELP_INC_000526,Stamina,体质
CLIENT_HELP_INC_000527,"Affects HP, FP, Defense and HP/FP restoration rate.",影响HP、FP、防御和HP/FP恢复率。
CLIENT_HELP_INC_000528,Dexterity,敏捷
CLIENT_HELP_INC_000529,"Affects accuracy, attack speed, dodge rate, block rate, critical chance and bow attack power.",影响命中率、攻击速度、闪避率、格挡率、暴击率和弓箭攻击力。
CLIENT_HELP_INC_000530,Intelligence,智力
CLIENT_HELP_INC_000531,"Affects maximum MP, MP restoration amount, magic power and magic defense.",影响最大MP值、MP恢复量、魔法攻击力和魔法防御力。
CLIENT_HELP_INC_000532,HP (life),生命值
CLIENT_HELP_INC_000533,This is the vitality of the character and the character will die if it reaches 0. You can recover it with food and pill items.,这是角色的生命值，一旦降到0角色就会死亡，可以通过食物和药丸来恢复。
CLIENT_HELP_INC_000534,MP (spirit),魔法值
CLIENT_HELP_INC_000535,"This is for using magic, you can revive it by drinking refresher.",魔法值是用于施放魔法，你可以通过饮用魔法药剂来恢复。
CLIENT_HELP_INC_000536,FP (endurance),活力值
CLIENT_HELP_INC_000537,This is needed to use physical skills. It can be replenished by resting/sitting down but it can be immediately recovered by using vitality drink items.,活力值是用于施放格斗技能。它可以通过休息/坐下来补充，也可以通过使用活力饮料立即恢复。
CLIENT_HELP_INC_000538,Exp (experience),经验值
CLIENT_HELP_INC_000539,This is required to raise the level of a character. It can be earned by killing monsters or through quests.,经验值被用来提高人物等级。它可以通过杀死怪物和完成任务获得。
CLIENT_HELP_INC_000540,Skills,技能
CLIENT_HELP_INC_000541,Skills get stronger as you level and put more points into them.,技能通过人物等级和分配技能点变得更强。
CLIENT_HELP_INC_000542,Stat points,属性点
CLIENT_HELP_INC_000543,"This is the point you get when you level up. You can distribute the points to your STR,STA,DEX, and INT.",属性点是人物升级时得到的。你可以分配属性点在你的力量、体质、敏捷和智力上。
CLIENT_HELP_INC_000544,Extra ability,额外技能
CLIENT_HELP_INC_000545,"Some skills require you to become a Hero before being usable, and require special training to be leveled / trained.",有些技能需要你在成为英雄后才能使用，并且需要经过特殊的训练来提高其等级。
CLIENT_HELP_INC_000546,Attack,攻击
CLIENT_HELP_INC_000547,This shows the Attack Capacity of a character. The character’s equipment and supportive skills cast on the character also influences this.,这显示了角色的攻击能力。角色的装备和对角色施放的辅助技能也会影响这一点。
CLIENT_HELP_INC_000548,Defense,防御力
CLIENT_HELP_INC_000549,This shows the Defense Capacity of a character. The character’s equipment and supportive skills cast on the character also influences this.,这显示了角色的防御能力。角色的装备和对角色施放的辅助技能也会影响这一点。
CLIENT_HELP_INC_000550,Critical hit rate,暴击率
CLIENT_HELP_INC_000551,This means how much chance you have to make a critical hit.,这代表着您通过攻击造成暴击的几率。
CLIENT_HELP_INC_000552,Attack Speed,攻击速度
CLIENT_HELP_INC_000553,This shows the Attack Rate of a character when attacking.,这代表了角色攻击时的攻击速度。
CLIENT_HELP_INC_000554,Resisting power,魔法防御
CLIENT_HELP_INC_000555,This indicates how much “Reduced/Weakened magical damage” a character can receive.,"这表明一个角色能收到多大程度的 ""减少/削弱的魔法伤害""。"
CLIENT_HELP_INC_000556,Properties,属性
CLIENT_HELP_INC_000557,There are 5 elemental properties or attributes that exist in FLYFF. Each of these properties has a strength and weakness. A player can achieve the highest possible damage when he uses a weapon which is imbued with the property that is the weakness of his enemy’s property.,在FLYFF中存在着5种元素属性。每种属性都有其优势和劣势。当玩家使用被精炼了克制敌方属性的武器时，他将获得最高可能的伤害。
CLIENT_HELP_INC_000558,Fire,火
CLIENT_HELP_INC_000559,Fire A property that is strong against the Wind property but is weak against the Water property.,火属性克制风属性，但是被水属性克制
