Key,English,Simplified_Chinese
PROPQUEST_SCENARIO_INC_001873,He might have some useful information pertaining to this curse and what else I need to do! Will you seek him out for me?,He might have some useful information pertaining to this curse and what else I need to do! Will you seek him out for me?
PROPQUEST_SCENARIO_INC_001874,"OH! OH! Thank you! I know that Rankashu can't resist Syliaca Fillet and Greemong Jelly. I'm sure if you brought some of these, he'd spill whatever information you wanted!",噢! 噢! 谢谢你 我知道小草儿无法抗拒绿鳞片和绿泥液。我敢肯定，如果你带来这些东西，他就会说出你想要的任何信息!
PROPQUEST_SCENARIO_INC_001875,"Hmph! Well, you could be missing out on a chance to not only help me, but possibly learn of the location of the other 2 heroes as well!",啊哈! 好吧，你可能会错过一个机会，不仅能帮助到我，还有可能知道其他两位英雄的位置！
PROPQUEST_SCENARIO_INC_001876,"Well helloooo there! *sniffs* Is that Syliaca fillets and Greemong Jelly I smell? Oh! Well, of course there WOULD be a request first. Free food, HAH!","Well helloooo there! *sniffs* Is that Syliaca fillets and Greemong Jelly I smell? Oh! Well, of course there WOULD be a request first. Free food, HAH!"
PROPQUEST_SCENARIO_INC_001877,Have you gathered the Syliaca fish and Greemong Jelly? You can find them by killing both Syliaca fish and Greemongs,你收集了绿鳞片和绿泥液吗？你可以通过杀死食人鱼和绿泥怪找到它们。
PROPQUEST_SCENARIO_INC_001878,"Collect 5 Syliaca Fillet and 5 Greemong Jelly, then bring them to Rankashu in the Western region of Darkon 1.",收集5个绿鳞片和5个绿泥液，然后把它们交给达肯1西部的小草儿。
PROPQUEST_SCENARIO_INC_001880,Catalyst to the Curse,诅咒的催化剂
PROPQUEST_SCENARIO_INC_001881,Ahh so the curse was not released yet? The curse WAS in his body a long time… We need a powerful catalyst to speed up the process. 10 Boo Petals should do the trick!,Ahh so the curse was not released yet? The curse WAS in his body a long time… We need a powerful catalyst to speed up the process. 10 Boo Petals should do the trick!
PROPQUEST_SCENARIO_INC_001882,"Another question? 8 Heroes huh? Well, I did see a strange looking woman enter this dungeon alone several days ago. Not sure if that will help or not!","Another question? 8 Heroes huh? Well, I did see a strange looking woman enter this dungeon alone several days ago. Not sure if that will help or not!"
PROPQUEST_SCENARIO_INC_001883,Anyway! I told you what you need to know. Will you go get the petals now and let me eat in peace?,Anyway! I told you what you need to know. Will you go get the petals now and let me eat in peace?
PROPQUEST_SCENARIO_INC_001884,"Yes Yes, acquire 10 Boo Petals from the Boos in the forests of Darkon 3. This should take care of your problem!",没错，在达肯3森林中的毒花兽那里获得10个花兽花瓣。这应该可以解决你的问题了。
PROPQUEST_SCENARIO_INC_001885,Ahh! Can't you see I'm trying to eat. Please don't disturb me right now!!,啊! 你没看到我正在吃东西吗，请不要打扰我！！
PROPQUEST_SCENARIO_INC_001886,Aha! I knew Rankashu would spill the information for an easy meal. So these leaves will speed up the process you say?,啊哈！我知道小草儿会为了一顿简单的饭而说出秘密。你说这些叶子会加速整个过程？
PROPQUEST_SCENARIO_INC_001887,I am eating now. I said 10 Boo Petals!,我正在吃饭呢。我说过了！10个花兽花瓣!
PROPQUEST_SCENARIO_INC_001888,"Collect 10 Boo Petal, then bring them to Reodos",收集10个花兽花瓣，然后把它们带给里奥多斯。
PROPQUEST_SCENARIO_INC_001890,Carrierbomb Commotion,骚动的爆破者
PROPQUEST_SCENARIO_INC_001891,"Well, here's to hoping! Hmm, Rankashu mentioned something about a strange woman. I wonder who it could be... ",好吧，为希望干杯! 嗯，小草儿提到了关于一个陌生女人的事情。我想知道这个人可能是谁...
PROPQUEST_SCENARIO_INC_001892,I'm trying to think who this strange woman could be!! In the meantime could you please go kill some Carrierbombs and then return to Rankashu!! I need more time to think!,我在想这个奇怪的女人会是谁！？在此期间，你能不能去杀一些爆破者，然后找到小草儿！！我需要一些的时间来思考！！
PROPQUEST_SCENARIO_INC_001893,Thank you thank you thank you!! Go kill 20 Small Carrierbombs & 15 Carrierbombs then return to Rankashu!,谢谢，非常感谢你！去杀20个小爆破者和15个爆破者，然后找到小草儿!
PROPQUEST_SCENARIO_INC_001894,Oh how am I ever supposed to concentrate with these stupid Carrierbombs making a racket!!!,哦，这些愚蠢的爆破者在吵闹，我怎么能集中精力呢！？
PROPQUEST_SCENARIO_INC_001895,Eh? You're here again? Do you want to know about the woman?,嗯？你又来了？你想知道那个女人的情况吗？
PROPQUEST_SCENARIO_INC_001896,Not yet? Kill the Carrierbombs quickly and go to Rankashu!,还没有？快去杀死爆破者，然后去找小草儿!
PROPQUEST_SCENARIO_INC_001897,Kill 20 Small Carrierbombs & 15 Carrierbombs and return to Rankashu.,杀死20个小爆破者和15个爆破者，找到小草儿。
PROPQUEST_SCENARIO_INC_001898,,
PROPQUEST_SCENARIO_INC_001899,The Dungeon Code,矿洞的门卡
PROPQUEST_SCENARIO_INC_001900,"Well fine fine! Guess I did finish eating now. Anyway! I saw this particular woman entering the Dekane Dungeon by herself. By the look of her outfit, she may have been a Psykeeper or something.",好吧，好吧! 我现在确实吃完了。不管怎么说！我看到这个特别的女人独自进入达肯地牢。从她的装束来看，她可能是一位精神使者。
PROPQUEST_SCENARIO_INC_001901,"Oh! You want to go in after her? Unfortunately, you can't just enter like that. You have to know how exactly!",哦！你想跟着她进去？不好意思，你不能就这样进入。你必须知道具体的方法!
PROPQUEST_SCENARIO_INC_001902,"If you want to learn how to enter the dungeon, you will need the key code from Cell back at the Erons Factory. He will tell you how to do it!",如果你想进入矿洞的话，需要从绿磷石工厂的飞儿那里得到门卡。他会告诉你怎么做!
PROPQUEST_SCENARIO_INC_001903,"Cell is at the Erons Factory, go ask him how to enter the dungeon.",飞儿在绿磷石工厂，去问他如何进入矿洞。
PROPQUEST_SCENARIO_INC_001904,"Well, there is no other way to get in! Don't look at me! It's not like I know anything!",好吧，没有其他方法可以进入! 别看我！我什么都不知道！
PROPQUEST_SCENARIO_INC_001905,Ah… I remember you from before... Why do you come to see me? Dekanes dungeon? Why would you want to enter that cursed mine?,Ah… I remember you from before... Why do you come to see me? Dekanes dungeon? Why would you want to enter that cursed mine?
PROPQUEST_SCENARIO_INC_001906,Did you meet Cell at Erons Factory?,你是在绿磷石工厂遇到飞儿的吗？
PROPQUEST_SCENARIO_INC_001907,Go to Cell,去找飞儿
PROPQUEST_SCENARIO_INC_001909,Onward Brave Fool!,勇敢的傻瓜！向前走吧！
PROPQUEST_SCENARIO_INC_001910,Ahh I see Cell has given you the code to enter the dungeon!,啊，我看到飞儿已经给了你进入地牢的卡片！我想这是一个很好的机会。
PROPQUEST_SCENARIO_INC_001911,"Just to be warned, the monsters in the dungeon are quite terrifying! If you feel you aren't prepared for the quest, please go train some more!",需要提醒的是，地牢里的怪物是相当可怕的！如果你觉得自己没有做好准备，请再去训练一下！
PROPQUEST_SCENARIO_INC_001912,Are you going to enter then and look for that woman?,那你要不要进去找那个女人呢？
PROPQUEST_SCENARIO_INC_001913,"Well, you are the bravest fool I've ever met. Let's hope this woman is worth all the effort! Hah!",好吧，你是我见过的最勇敢的傻瓜。我希望你为了这个女人付出的努力是值得的! 哈!
PROPQUEST_SCENARIO_INC_001914,"Changed your mind? Well if you aren't busy, maybe you could go bring me some more Greemong Jelly and Syliaca Fillets! I kid I kid! Haha!",你改变主意了吗？好吧，如果你不忙，也许你可以去给我带来更多的绿泥液和绿鳞片! 开玩笑啦! 哈哈!
PROPQUEST_SCENARIO_INC_001915,Woah! Surprised me! Shouldn't sneak up on a lady like that! Hehe.,哇哦! 让我吃惊！不应该这样偷偷摸摸地接近一位女士! 嘿嘿。
PROPQUEST_SCENARIO_INC_001916,"Well, are you going to head into the mine or are you reconsidering already?","Well, are you going to head into the mine or are you reconsidering already?"
PROPQUEST_SCENARIO_INC_001917,Enter the Dekane Dungeon and search for the Mysterious Woman.,进入达肯地牢，寻找神秘女人。
PROPQUEST_SCENARIO_INC_001919,The Alluring Enchantress,蛊惑人心的恶魔
PROPQUEST_SCENARIO_INC_001920,"Ah! So you braved all the perils of the dungeon just to meet me eh? Oh my name? Well, I don't just give that out to anyone! Hehe.",啊！所以你冒着危险来见我？哦，我的名字？嗯，我不会随便把它给别人的! 嘻嘻。
PROPQUEST_SCENARIO_INC_001921,"Before I bestow upon you the most graceful name ever, you have to show me you are worthy to receive it! How? Oh its quite simple! Hehe. Just kill 20 Keakoon Guards!",在我告诉你有史以来最优雅的名字之前，让我看看你是否配得上！如何？怎么做？哦，这很简单! 嘿嘿。去杀掉20个奇昆警卫兵吧!
PROPQUEST_SCENARIO_INC_001922,There should be more than enough Keakoon Guards in this very dungeon. Just kill 20 of them and you will have the privilege of knowing my name!,在这个地牢里，应该有足够多的奇昆警卫兵。你只要杀死20个，就能有幸知道我的名字！
PROPQUEST_SCENARIO_INC_001923,"Oh well, I guess that is your loss then. Hehe.",哦，好吧，我想这是你的损失，哈哈。
PROPQUEST_SCENARIO_INC_001924,"Wow, that was quick! Apparently someone really wants to know my name? Hehe.",哇，真快啊! 显然，真的有人想知道我的名字？
PROPQUEST_SCENARIO_INC_001925,"Well, you could stand there and stare at me all day, but that won't kill those Keakoon Guards any faster now will it? Hehe.",好吧，你可以站在那里盯着我看一整天，但这样会更快地杀死那些奇昆警卫兵吗？呵呵。
PROPQUEST_SCENARIO_INC_001926,Kill 20 Keakoon Guards.,击杀20个奇昆警卫兵。
PROPQUEST_SCENARIO_INC_001928,Ainher's Request,音赫的请求
PROPQUEST_SCENARIO_INC_001929,"The name is Ainher. Yes, try not to let the pure beauty of it make you go completely deaf. I'm sure you didn't just come all this way to learn my name though, so what DID you come here for?","The name is Ainher. Yes, try not to let the pure beauty of it make you go completely deaf. I'm sure you didn't just come all this way to learn my name though, so what DID you come here for?"
PROPQUEST_SCENARIO_INC_001930,"Hehe, how did you know about the original 8 heroes? Ah it's ok, I've had creepier stalkers! I am the reincarnation of the original Psykeeper Hero Offerep…","Hehe, how did you know about the original 8 heroes? Ah it's ok, I've had creepier stalkers! I am the reincarnation of the original Psykeeper Hero Offerep…"
PROPQUEST_SCENARIO_INC_001931,"I see. So Reonan looks to reunite the original heroes. If t his is the case, then something important must be going on! Unfortunately, I am rather tied down at the moment with research…",我明白了。因此瑞尔南期待着与原来的英雄们重新团聚。如果是这样的话，那么一定是有什么重要的事情发生了! 不幸的是，我现在被研究工作束缚住了...
PROPQUEST_SCENARIO_INC_001932,"I guess if you maybe helped me to finish my research I would consider joining up. If you want to be of assistance to me, then please go talk to Drico and collect the Agony Ore.",我想如果你能帮助我完成研究，我会考虑加入的。如果你想对我有所帮助，那么请你去和德里科谈谈，并收集痛苦之石。
PROPQUEST_SCENARIO_INC_001933,"Agony Ore is quite rare, so I'm sure Drico won't be willing to hand it over right away… But, I guess that is now your problem! Hehe.",痛苦之石是相当罕见的，所以我肯定德里科不愿意马上交出它...但是，我想这现在是你的问题了！呵呵
PROPQUEST_SCENARIO_INC_001934,Change your mind so quickly I see? Guess you weren't in that much of a hurry to get my help then! Hehe.,我看你这么快就改变主意了？所以你根本没有那么急着让我帮忙! 呵呵。
PROPQUEST_SCENARIO_INC_001935,*Sniff* *Snort* Drico smell a stranger here? What stranger want? *sniff*,*Sniff* *Snort* Drico smell a stranger here? What stranger want? *sniff*
PROPQUEST_SCENARIO_INC_001936,Hurry along now! Go find Drico and retrieve the Agony Ore!,现在快去吧! 去找德里科，拿回痛苦之石!
PROPQUEST_SCENARIO_INC_001937,Find Drico in Dekanes dungeon.,在达肯副本里找到德里科。
PROPQUEST_SCENARIO_INC_001939,Sweet Medication,甜蜜的药物
PROPQUEST_SCENARIO_INC_001940,Agony Ore? Khahahahaha! You say want Agony Ore? *snort* *sniff* Agony Ore very rare! I no trade!,Agony Ore? Khahahahaha! You say want Agony Ore? *snort* *sniff* Agony Ore very rare! I no trade!
PROPQUEST_SCENARIO_INC_001941,*sniff*. Hmm...Maybe I change mind If do something for Drico! Tribe need sap of Roach Queen for medicine! *snort* You can collect for Drico?,*sniff*. Hmm...Maybe I change mind If do something for Drico! Tribe need sap of Roach Queen for medicine! *snort* You can collect for Drico?
PROPQUEST_SCENARIO_INC_001942,"Collect sap from Pink Roach Queen and Blue Roach Queen, then bring to Drico.",从粉红毒花女王和蓝毒花女王身上收集汁液，然后带给德里科。
PROPQUEST_SCENARIO_INC_001943,You reject such a good chance now? *Sniff* *Sniff*. As you wish~,你要拒绝这么好的机会？*闻闻* 。好吧，如你所愿~
PROPQUEST_SCENARIO_INC_001944,*sniff* *sniff* Drico smell sweet sap!,*闻闻* 德里科闻到了甜美的汁液!
PROPQUEST_SCENARIO_INC_001945,Collect Pink Roach Queen Sap and Blue Roach Queen Sap! Sniff!,收集粉红毒花女王汁液和蓝毒花女王汁液! 闻一闻!
PROPQUEST_SCENARIO_INC_001946,Pink and Blue Roach Queen deep in dungeon. Please go gather their sap!,粉红和蓝色毒花女王在副本深处。请去收集它们的汁液!
PROPQUEST_SCENARIO_INC_001948,Collective Bargaining,集体谈判
PROPQUEST_SCENARIO_INC_001949,Give Drico Sap! Then Drico hand Ore to stranger! *snort*,把汁液给德里科! 那德里科就把痛苦之石交给陌生人! 
PROPQUEST_SCENARIO_INC_001950,Here take ore!,这是痛苦之石！
PROPQUEST_SCENARIO_INC_001951,You no want take now? *sniff* Drico need sap please!,You no want take now? *sniff* Drico need sap please!
PROPQUEST_SCENARIO_INC_001952,"hehe, impressive! I knew you would find a way to obtain the ore!",嘿嘿，有魄力! 我就知道你会找到一个获得矿石的方法!
PROPQUEST_SCENARIO_INC_001953,Go take ore. Drico is busy now!,诺，痛苦之石，拿去便走吧。德里科现在很忙!
PROPQUEST_SCENARIO_INC_001954,Take the Agony Ore to Ainher.,带着痛苦之石去找音赫。
PROPQUEST_SCENARIO_INC_001956,Psykeeper Hero's Pendant,精神使者的英雄吊坠
PROPQUEST_SCENARIO_INC_001957,Just give me the ore and you have my word that I will reunite with Reonan and the rest of the gang. First I need a little time to examine the ore.,只要把矿石给我，我向你保证，我将与瑞尔南和其他人团聚。但是我需要一点时间先来检查矿石。
PROPQUEST_SCENARIO_INC_001958,"I can't leave this very moment, but here, take my pendant to Reonan. It will seal the deal! I will meet up with you again soon enough! Hehe.",我现在不能离开，但在这里，把我的吊坠拿给瑞尔南。我们就算完成了交易，我会很快和你再见面的! 嘻嘻。
PROPQUEST_SCENARIO_INC_001959,Please tell Reonan I am busy with important research but will come directly to him afterwards!,请告诉瑞尔南，我正忙于重要的研究，但之后会直接来找他。
PROPQUEST_SCENARIO_INC_001960,Eh? You don't want to leave here because of my radiant beauty? Guess I don't blame you!,嗯？你不想离开这里，因为我光芒四射的美貌？那我当然不会怪你了!
PROPQUEST_SCENARIO_INC_001961,You're back! How is Ainher doing? What? This is another of the pendants!,You're back! How is Ainher doing? What? This is another of the pendants!
PROPQUEST_SCENARIO_INC_001962,Well what are you waiting for! Take the pendant to Reonan!,那你还等什么！？带着吊坠去找瑞尔南!
PROPQUEST_SCENARIO_INC_001963,Give Ainher's Pendant to Reonan.,把音赫的吊坠交给瑞尔南。
PROPQUEST_SCENARIO_INC_002141,The Last Hero,最后的英雄
PROPQUEST_SCENARIO_INC_002142,You know? You've grown a lot during the course of this all. We've almost reached the end of the initial phase though! We just need to find the last hero!,你知道吗？在这过程中，你已经成长了很多。虽然我们几乎已经达到了初始阶段的终点! 但是我们仍需要找到最后一个英雄!
PROPQUEST_SCENARIO_INC_002143,Shade's power grows progressively stronger… I can feel it…. We must hurry and find the last hero as soon as possible.,谢莉德的力量逐渐变强...我能感觉到... 我们必须抓紧时间，找到最后的英雄。
PROPQUEST_SCENARIO_INC_002144,I believe Achaben has more details on where we might find the last hero. Please go to him right away!,我相信雅察本有更多可以找到最后一位英雄的细节。请马上去找他!
PROPQUEST_SCENARIO_INC_002145,You can hear more details on where to find the last hero from Achaben! Please go and speak with him!,你可以从雅察本那里得到更多关于寻找最后一位英雄的细节! 请去和他谈谈吧!
PROPQUEST_SCENARIO_INC_002146,You cannot give up yet after everything we've worked for!,在我们做了这么多努力之后，你已经不能放弃了！
PROPQUEST_SCENARIO_INC_002147,"Yes~ Oh! You're here again, my lord.",是的~ 哦！你又来了，我的主人。
PROPQUEST_SCENARIO_INC_002148,Why haven't you left yet? Achaben is running the general store of Darken. Please go meet with him!,你为什么还不走？雅察本在经营达肯杂货店。请你去见他!
PROPQUEST_SCENARIO_INC_002149,Return to Darken and meet with Achaben.,回到达肯，与雅察本会面。
PROPQUEST_SCENARIO_INC_002151,"The High Magician, Laola",大魔导士，拉宇
PROPQUEST_SCENARIO_INC_002152,"I've heard you are still in search of the legendary heroes, no? I've heard of a powerful warrior undergoing extensive training in Darkon 3. This might be one of the warriors for which you are searching.",我听说你还在寻找传说中的英雄，是吗？我知道有一个强大的勇士在达肯3接受训练。这可能是你正在寻找的勇士之一。
PROPQUEST_SCENARIO_INC_002153,"I was informed of this warrior by my friend Laola, who works in Darkon 3. Please go meet with her for further details!",我的朋友拉宇告诉我这个勇士，她在达肯3，请去见她，了解更多细节！
PROPQUEST_SCENARIO_INC_002154,"Laola should be at her house in the forests of Darkon 3, where she works as a gardener. Just be aware, the area is overrun with many monsters!",拉宇应该在达肯3森林的房子里，她在那里当园丁。但是要注意，这个地区有很多怪物!
PROPQUEST_SCENARIO_INC_002155,"Too bad! Well if you are free, wanna help me complete some more deliveries?","Too bad! Well if you are free, wanna help me complete some more deliveries?"
PROPQUEST_SCENARIO_INC_002156,Hey now! Who are you? Why are you coming to my flower garden without any permission?,Hey now! Who are you? Why are you coming to my flower garden without any permission?
PROPQUEST_SCENARIO_INC_002157,Laola will be in Darkon 3. Please go find her!,拉宇在达肯3。请去找她!
PROPQUEST_SCENARIO_INC_002158,Go to Darkon 3 to find Laola,去达肯3找到拉宇
PROPQUEST_SCENARIO_INC_002160,The Perils of Gardening,园艺的危险
PROPQUEST_SCENARIO_INC_002161,Ohh! Achaben sent you! Sorry for the less than friendly greeting! I heard you are looking for the warrior about whom I spoke of to Achaben?,哦！雅察本让你来的！不好意思，我刚才不太友好。我听说你在找我和雅察本提过的那位勇士？
PROPQUEST_SCENARIO_INC_002162,"I have briefly seen her before, but I’m not entirely sure of her exact whereabouts. I do have a friend who claims to have seen this warrior recently…",我以前曾短暂地见过她，但现在并不确定她的具体行踪。但是我有一个朋友表明最近见过这位勇士...
PROPQUEST_SCENARIO_INC_002163,"I will introduce you to them, but first I need a little help! I do extensive gardening here in Darkon 3 but the Watangka tribes have been making my work difficult. Could you please eliminate some of them?","I will introduce you to them, but first I need a little help! I do extensive gardening here in Darkon 3 but the Watangka tribes have been making my work difficult. Could you please eliminate some of them?"
PROPQUEST_SCENARIO_INC_002164,Please hunt 20 Small Watangkas & 15 Watangkas and return to me. It is terribly difficult to garden in these conditions!,请猎杀20个巫民和15个巫民土著。在这样的条件下进行园艺是非常困难的!
PROPQUEST_SCENARIO_INC_002165,Please help eliminate the Watangka! It's hard enough to make a living already without them around!,请帮助消灭巫民土著! 他们的存在，让我们的生活已经非常艰难的了!
PROPQUEST_SCENARIO_INC_002166,Thank you so much!! Now I can work to get my next export of flowers out!,太感谢你了! 现在我可以努力种下一个花了!
PROPQUEST_SCENARIO_INC_002167,Please go and defeat the Watangka before they destroy any more of my flowers!,请去打败巫民土著，免得他们再毁掉我的花!
PROPQUEST_SCENARIO_INC_002168,Hunt 20 Small Watangkas & 15 Watangkas and return to Laola.,击杀20个巫民和15个巫民土著，并交给拉宇。
PROPQUEST_SCENARIO_INC_002170,The Nomadic Chef,流浪的厨师
PROPQUEST_SCENARIO_INC_002171,I've heard that the warrior in question is supposedly a powerful Billposter…,我听说这位勇士是一位强大的暴力技师。
PROPQUEST_SCENARIO_INC_002172,If you are looking for further information on them then please go to my friend Jinitte. He has traveled the continent of Darkon extensively and knows much of its happenings.,如果你在进一步寻找他们的信息，请去找我的朋友杰奴塔。他已经走遍了达肯大陆，对发生了什么事情很了解。
PROPQUEST_SCENARIO_INC_002173,Jinitte might just know where this hero is hiding out.,杰奴塔可能知道这位英雄的藏身之处。
PROPQUEST_SCENARIO_INC_002174,Rather hang around and help me garden? Haha I'm joking! I know you probably have much more important work to attend to!,宁愿在附近闲逛，帮我种花？哈哈，开个玩笑！我知道你可能有更重要的工作要做!
PROPQUEST_SCENARIO_INC_002175,Greetings Sir! You lookin to try my world famous cuisine!,向您问候! 你想尝尝我做的美味佳肴吗？
PROPQUEST_SCENARIO_INC_002176,Jinitte is a famous world travelling cook. He is currently selling food at the Nomads village.,杰奴塔是一位著名的世界旅行厨师。他目前在游牧村出售食物。
PROPQUEST_SCENARIO_INC_002177,Go find Jinitte at Nomads village in Central Darkon 3,去达肯3的游牧村找杰奴塔吧
PROPQUEST_SCENARIO_INC_002179,Roots of Flavor,树根的味道
PROPQUEST_SCENARIO_INC_002180,Ah~! You're the one lookin for that hero! Figured you were here to try some of my world famous cuisine!,啊~！你是那个寻找那个英雄的人！以为你是来尝试我的一些世界著名美食！
PROPQUEST_SCENARIO_INC_002181,"Haven't heard of me!? Well you my friend, must have been living under a pretty big rock for some time.",没听说过我！？我的朋友，你一定在地底世界下生活了一段时间
PROPQUEST_SCENARIO_INC_002182,"Maybe while you adjust to the light, you could do me a little favor? Afterwards I promise to tell you where to find that hero you are looking for!",也许当你适应光线时，你可以帮我一点忙？之后，我保证告诉你在哪里可以找到你要找的那个英雄！
PROPQUEST_SCENARIO_INC_002183,"Thanks!! Well, I'm working on my latest masterpiece dish, but first I need 10 Anti Roots. Please go obtain some from Antiquery!",谢谢！！好吧，我正在制作我的新杰作，但首先我需要 10 个树根。你可以从树精身上获取！
PROPQUEST_SCENARIO_INC_002184,Ahh nevermind then! Figured you might do me this one favor!,啊，那没关系！我想你可以帮我这个忙！
PROPQUEST_SCENARIO_INC_002185,Oh!! I was waiting for you. You came back earlier than I expected.,哦！我在等你，你比我预想的早回来。
PROPQUEST_SCENARIO_INC_002186,Please hunt Antiquery and bring me 10 Anti Roots.,请猎杀树精并带给我10个树根
PROPQUEST_SCENARIO_INC_002187,Hunt Antiquery and get 10 Anti Roots.,请猎杀树精并获得10个树根
PROPQUEST_SCENARIO_INC_002189,Solace in the Mountains,山间的慰藉
PROPQUEST_SCENARIO_INC_002190,The warrior you are looking for is currently training up at the Stone Mountain. I believe her to be the original hero Billposter.,您正在寻找的勇士目前正在巨石山训练，我相信她是最初的英雄暴力技师。
PROPQUEST_SCENARIO_INC_002191,She shouldn't be too hard to find. Seems like she's been training in the same spot for quite some time now. Plan to find her?,她应该不会太难找到，似乎她已经在同一个地方训练了很长一段时间了，打算找她吗？
PROPQUEST_SCENARIO_INC_002192,She typically can be found meditating high up in the mountains Southeast of this location. Good luck!,她通常在这个位置东南部的山脉高处冥想，祝你好运！ ！
PROPQUEST_SCENARIO_INC_002193,"Well, you can hang around, but don't think you will be eating for free here!",好吧，你可以四处闲逛，但不要以为你能在这里白吃白喝！
PROPQUEST_SCENARIO_INC_002194,"Hmm, I sense an unknown aura interfering with my meditation…",嗯，我感觉到一股未知的气息干扰了我的冥想…
PROPQUEST_SCENARIO_INC_002195,"Yes yes, my food smells delicious. Time for you to go accomplish your mission!",是的，是的，我的食物闻起来很美味。但你是时候该去完成你的任务了！
PROPQUEST_SCENARIO_INC_002196,Find the Billposter hero high in the mountains Southeast of Nomads Village.,在游牧村东南部的山脉中寻找暴力技师英雄。
PROPQUEST_SCENARIO_INC_002198,Billposter Hero - Sury,暴力技师英雄-叙里
PROPQUEST_SCENARIO_INC_002199,I'm very close to reaching a perpetual state of enlightenment. It is crucial that you don't…,我离永恒状态的启迪非常近了。 关键是你不能...
PROPQUEST_SCENARIO_INC_002200,Reonan!? He sent you? You seem rather weak for someone Reonan has supposedly entrusted so much knowledge to…,瑞尔南!?他派你来的？瑞尔南把这么多知识交付给了你，这让你看起来很虚弱.....
PROPQUEST_SCENARIO_INC_002201,"We will prove just what you are capable of. If you are successful in carrying out 3 tests, then our conversation will resume…",我们将证实你的能力。如果你成功地通过了3次测试，那么我们的对话才能继续…
PROPQUEST_SCENARIO_INC_002202,"First, please go and defeat 50 Small Luias & 35 Luias. This should be sufficient to prove to me that you are a worthy disciple of Reonan.",首先，请去打败50只小火鸟和35只火鸟。这应该足以向我证明你是一个当之无愧的瑞尔南的徒弟。
PROPQUEST_SCENARIO_INC_002203,"Well, you talk a big game. But remember, actions do speak louder than words. Lets see if you can complete the quest.",别说大话了。请记住，行动胜于雄辩。让我们看看你是否能完成任务。
PROPQUEST_SCENARIO_INC_002204,"If you do not wish to undergo the quest, then move along. I need absolute concentration.",如果你不想接受这个任务，那就请你离开。我需要绝对的专注。
PROPQUEST_SCENARIO_INC_002205,Hmm... You are definitely stronger than I previously imagined you would be…,Hmm... You are definitely stronger than I previously imagined you would be…
PROPQUEST_SCENARIO_INC_002206,Please do not talk to me until you have defeated 20 Small Luias & 15 Luias.,在你击败20只小火鸟和15只火鸟之前，请不要和我说话！
PROPQUEST_SCENARIO_INC_002207,Hunt 50 Small Luias & 35 Luias and then speak with Sury,击杀50只小火鸟和35只火鸟，然后与叙里交谈。
PROPQUEST_SCENARIO_INC_002209,Sury's Test (1),叙里的测试 (1)
PROPQUEST_SCENARIO_INC_002210,"Do not fool yourself into believing that was the only test. Next, please defeat the Shuhamma for me.",不要自欺欺人地认为那是唯一的考验。接下来，请为我打败机械象。
PROPQUEST_SCENARIO_INC_002211,Are you still determined to prove your worth? You can back out at anytime.,你仍然有决心证明你的价值吗？你可以在任何时候退出。
PROPQUEST_SCENARIO_INC_002212,"Well then, hunt 50 Small Shuhammas & 35 Shuhammas for me.",那么，请为我狩猎50个小机械象和35个机械象吧！
PROPQUEST_SCENARIO_INC_002213,"Heh, a true warrior would never turn down a challenge.",呵，一个真正的勇士永远不会拒绝挑战。
PROPQUEST_SCENARIO_INC_002214,Impressive. Guess I should increase the difficulty of the next test if I wish to truly test you!,真令人印象深刻。如果我想真正考验你，我想我应该增加下一次测试的难度！
PROPQUEST_SCENARIO_INC_002215,The Shuhammas should be right at the bottom of this mountain. Please make haste and defeat 20 Small Shuhammas & 15 Shuhammas.,机械象应该在这座山的下边。请赶快打败20个小机械象和15个机械象。
PROPQUEST_SCENARIO_INC_002216,Hunt 50 Small Shuhammas & 35 Shuhammas and then speak with Sury,狩猎50只小机械象和35只机械象，然后与叙里交谈。
PROPQUEST_SCENARIO_INC_002218,Sury's Test (2),叙里的测试 (2)
PROPQUEST_SCENARIO_INC_002219,This will be my final task. Complete this and you will have proven yourself worthy enough to speak with me regarding Reonan's request.,这将是我的最终考验。完成这个，你就证明了你有足够的资格可以和我谈论瑞尔南的请求。
PROPQUEST_SCENARIO_INC_002220,The Shuhamma were hardly a challenge for you. Now I really wanna test your skill!. Please go hunt the Lord Shuhamma which servers as their leader!,The Shuhamma were hardly a challenge for you. Now I really wanna test your skill!. Please go hunt the Lord Shuhamma which servers as their leader!
PROPQUEST_SCENARIO_INC_002221,"Hunting the Lord Shuhamma by yourself will be a daunting task. You might wish to enlist the aid of other warriors. But, if you DO defeat him solo, you will have truly earned my respect!","Hunting the Lord Shuhamma by yourself will be a daunting task. You might wish to enlist the aid of other warriors. But, if you DO defeat him solo, you will have truly earned my respect!"
PROPQUEST_SCENARIO_INC_002222,You are a quite a brave adventurer. Go hunt 40 Captain Shuhammas & the Lord Shuhamma and let's see what you are truly made of!,You are a quite a brave adventurer. Go hunt 40 Captain Shuhammas & the Lord Shuhamma and let's see what you are truly made of!
PROPQUEST_SCENARIO_INC_002223,And here I was thinking you could do it! Maybe I was wrong about you...,And here I was thinking you could do it! Maybe I was wrong about you...
PROPQUEST_SCENARIO_INC_002224,"That was surely no easy feat. You have earned my respect stranger! My name is Sury, the original Billposter Hero",这当然不是一件容易的事。你赢得了我的尊敬，陌生人！我的名字是叙里，第一位暴力技师英雄
