Key,English,French
UI_PVPCONTEST_SPECTATE_INFO,Do you want to spectate that match? You will get teleported in the match arena.,Voulez-vous regarder ce match ? Vous serez téléporté dans l'arène du match.
UI_SERVERTRANSFER_TITLE,Server Transfer,Transfert de Serveur
UI_SERVERTRANSFER_MSG,Select server:,Sélectionner un serveur :
UI_SERVERTRANSFER_BASE_DESC,Select which server you want to transfer your character to. Please check the website for exact transfer rules.,Sélectionnez le serveur sur lequel vous souhaitez transférer votre personnage. Veuillez consulter le site web pour connaître les règles de transfert exactes.
UI_SERVERTRANSFER_DESC,Note that transfer requests are done periodically so the transfer is not immediate after using the scroll.,Notez que les demandes de transfert sont effectuées périodiquement et que le transfert n'est donc pas immédiat après l'utilisation du parchemin.
UI_SERVERTRANSFER_FWC_TITLE,FWC Server Transfer,Transfert de Serveur FWC
UI_SERVERTRANSFER_FWC_DESC,The transfer will happen after the end of the FWC period and you can still login on your character meanwhile. If you are not sure then you can close this window and select on next login. You cannot change your choice after confirming.,"Le transfert aura lieu après la fin de la période FWC et vous pourrez toujours vous connecter sur votre personnage entre-temps. Si vous n'êtes pas sûr, vous pouvez fermer cette fenêtre et choisir lors de votre prochaine connexion. Vous ne pouvez pas modifier votre choix après avoir confirmé."
UI_PVPCONTEST_SPECTATE_CAMERAMODE_1,Free Camera,Caméra libre
UI_PVPCONTEST_SPECTATE_CAMERAMODE_2,Normal Camera,Caméra normale
UI_PVPCONTEST_SPECTATE_LEAVE,Leave spectating,Quitter le mode spectateur
UI_PVPCONTEST_SPECTATE_TITLE,Spectating Settings,Paramètres spectateur
UI_FULLSCREEN_ERROR,Fullscreen is not available. If you use Safari press Share > Add to Home Screen and launch the game from your App List.,"Le mode plein écran n'est pas disponible. Si vous utilisez Safari, appuyez sur Partager > Ajouter à l'écran d'accueil et lancez le jeu à partir de votre liste d'applications."
UI_PVPCONTEST_RANKING_FINALISTS,Finalists,Finalistes
UI_SERVERTRANSFER_CONFIRM,Are you sure you want to transfer your character to %s? You cannot change your choice after confirming.,Êtes-vous sûr de vouloir transférer votre personnage sur %s ? Vous ne pouvez pas modifier votre choix après avoir confirmé.
UI_RPS_INFO,RPS Game\nYou can do the Global Limited Gacha only if you win.,Flyffoumi\nVous ne pouvez faire le Gacha Global Limited que si vous gagnez.
UI_GACHA_DESC_GLOBAL_DAILY,"When you do the random Gacha, you can receive 1 of the items listed below.\nThe Random Gacha is global with all players on the server so please try to obtain the limited amount of prizes.\nThe quantity limit resets on 00:00 server time.","Lorsque vous faites un Gacha aléatoire, vous pouvez recevoir 1 des objets listés ci-dessous.\nLe Gacha aléatoire est global avec tous les joueurs du serveur, alors essayez d'obtenir la quantité limitée de prix.\nLa limite de quantité se réinitialise à 00:00 heure du serveur."
UI_RPS_REWARD_TITLE,Result,Résultat
UI_RPS_REWARD_TEXT,Would you like to accept the item?,Acceptez-vous cet objet ?
UI_RPS_REWARD_ACCEPT,Accept,Accepter
UI_RPS_REWARD_DECLINE,Decline,Refuser
UI_RPS_TITLE,Rock Paper Scissors,Pierre Feuille Ciseaux
UI_RPS_VS,VS,VS
UI_RPS_DEFEAT,You Lose!,Vous avez été vaincu au jeu du Flyffoumi.
UI_RPS_PAPER,Paper,Feuille
UI_RPS_ROCK,Rock,Faire le signe de la pierre
UI_RPS_SCISSORS,Scissors,Ciseaux
UI_RPS_WIN_TITLE,You Win!,Victoire !
UI_GACHA_ACCEPT,Accept,Accepter
UI_GACHA_DECLINE,Decline,Refuser
UI_MSGBOX_PASTE,Paste,Coller
UI_MSGBOX_CUT,Cut,Couper
UI_GUILDBUFF_LEVEL,Activated Buff Level,Niveau de Bingait Activé
UI_GUILDBUFF_NEXTLEVEL,Next Level %s / %s,Prochain Niveau %s / %s
UI_GUILDBUFF_DONATE,Donation,Don
UI_GUILDBUFF_TAB_LIST,Buff Information,Information Bienfait
UI_GUILDBUFF_TAB_TOKENS,Token Donation,Don de jetons
UI_TOOLTIP_DST_DROP_EXP,Monster Exp and Drop,Expérience et Butin de Monstre.
UI_GUILD_TAB_BUFFS,Guild Buff,Bienfait de Guilde
UI_TOOLTIP_DST_SPEED_ALL,Attack & Casting Speed,Vitesse d'Attaque et Incantation
UI_GUILDBUFF_MEMBER,Member,Membre
UI_GUILDBUFF_NONE,There is no donation yet. ,Il n'y a pas encore de don.
UI_TOOLTIP_BUYREQLV,Purchase requirement is level %d or higher,Il faut être de niveau %d ou supérieur pour acheter.
UI_COSTUME_BOX_ITEM,Costume Box,Boîte de Costume
UI_COSTUME_BOX_MATERIAL,Repair Hammer,Marteau de Réparation
UI_COSTUME_BOX_UPGRADE_PROB,Success: #b%s#nb,Succés : #b%s#nb
UI_COSTUME_BOX_DECREASED,The Costume Box Upgrade Level has decreased,Le niveau d'amélioration de la Boîte de Costume a diminué.
UI_MATERIAL_COUNT,%s x%d,%s x%d
UI_PURCHASE_LIMIT,Purchase Limit: %d / %d,Limite d'achat : %d / %d
UI_FITTINGROOM_BG,Background,Arrière plan
UI_OPTION_PRECISECURSOR,Pixel Perfect Cursor Selection,Sélection d'un Curseur Pixel parfait
UI_WEBVIEW_OPEN,Please open your web browser to continue.,Veuillez ouvrir votre navigateur et continuer.
UI_BATTLEPASS_JAN,January %d Pass,Pass Janvier %d
UI_BATTLEPASS_FEB,February %d Pass,Pass Février %d
UI_BATTLEPASS_MAR,March %d Pass,Pass Mars %d
UI_BATTLEPASS_APR,April %d Pass,Pass Avril %d
UI_BATTLEPASS_MAY,May %d Pass,Pass Mai %d
UI_BATTLEPASS_JUN,June %d Pass,Pass Juin %d
UI_BATTLEPASS_JUL,July %d Pass,Pass Juillet %d
UI_BATTLEPASS_AUG,August %d Pass,Pass Aout %d
UI_BATTLEPASS_SEP,September %d Pass,Pass Septembre %d
UI_BATTLEPASS_OCT,October %d Pass,Pass Octobre %d
UI_BATTLEPASS_NOV,November %d Pass,Pass Novembre %d
UI_BATTLEPASS_DEC,December %d Pass,Pass Décembre %d
UI_BATTLEPASS_MISSION_CONSECUTIVE_LOGIN,Login Consecutive %s days,%s jours de connexion consécutive
UI_BATTLEPASS_INFO6,End of the %s season: #b%s#nb (UTC Time)\nPoints limit for this week: #b%d / %d#nb\n#iPoints earned through the Season missions are not included in the weekly limit.#ni\n#iSome rewards are enhanced after reaching level %d#ni,Fin de la saison %s : #b%s#nb (heure UTC)\nLimite de points pour cette semaine : #b%d / %d#nb\n#iLes points gagnés grâce aux missions de la saison ne sont pas inclus dans la limite hebdomadaire.#ni\n#iCertaines récompenses sont améliorées lorsque le niveau %d est atteint.#ni
UI_BATTLEPASS_INFO7,End of the %s season: #b%s#nb (UTC Time)\nPoints limit for this week: #b%d / %d#nb\n#iPoints earned through the Season missions are not included in the weekly limit.#ni,Fin de la saison %s : #b%s#nb (heure UTC)\nLimite de points pour cette semaine : #b%d / %d#nb\n#iLes points gagnés grâce aux missions de saison ne sont pas inclus dans la limite hebdomadaire.#ni
UI_BATTLEPASS_INFO8,End of the %s season: #b%s#nb (UTC Time)\n#ni\n#iSome rewards are enhanced after reaching level %d#ni,Fin de la saison %s : #b%s#nb (heure UTC)\n#ni\n#iCertaines récompenses sont améliorées après avoir atteint le niveau %d#ni
UI_BATTLEPASS_INFO9,End of the %s season: #b%s#nb (UTC Time)\n#ni,Fin de la saison %s : #b%s#nb (heure UTC)\n#ni
UI_REMOTE_SHOP_TITLE,Remote Shop,Boutique générale à distance
UI_HALLOWEENPASS,Halloween Pass,Pass d'Halloween
UI_PURCHASE_BANK_EXTRA_BAG,Add Slot,Ajouter un emplacement
UI_SEARCH_BANK_EXTRA_BAG,Bank Extra Bag,Sac d'inventaire de banque
UI_EXTRA_BAG_FMT,Add Slot %s,Ajouter l’emplacement %s
UI_RAINBOWRACE_ITEMS,Rainbow Items,Objets Arc-En-Ciel
UI_RAINBOWRACE_ITEMS_INFO,Fly through items throughout the race to use them against others!,Volez à travers les objets tout au long de la course pour les utiliser contre les autres !
UI_RAINBOWRACE_POINTS,Rank %d / %d (%d points),Rang %d / %d (%d points)
UI_RAINBOWRACE_FARWARNING,"Speed decreased, fly near the race track to avoid disqualification!","Vitesse réduite, volez près de la piste de course pour éviter la disqualification !"
UI_RAINBOWRACE_SPEEDMULTI,Current speed multiplier: %d,Multiplicateur de vitesse actuel : %d
UI_RAINBOWRACE_APP_TITLE,Rainbow Race Application,Inscription à la Course Arc-En-Ciel
UI_RAINBOWRACE_APP_CONFIRM,This will deduct %lld penya. Would you like to continue?,Cela déduira %lld penya. Voulez-vous continuer ?
UI_RAINBOWRACE_APP_CURRENT,Current Applicants: %d,Liste des concurrents inscrits : %d
UI_RAINBOWRACE_APP_FEE,Application Fee: %lld,Frais d’inscription : %lld
UI_RAINBOWRACE_APP_TIP,Apply for the Rainbow Race.,Inscription à la Course Arc-En-Ciel
UI_RAINBOWRACE_RANKING_TIP,View the rankings of the previous race.,Voir les classements de la course précédente.
UI_RAINBOWRACE_APP_DISABLE_TIP,It is not currently the application period.,Les inscriptions ne sont pas encore ouvertes.
UI_RAINBOWRACE_APP_TIMELEFT,Next Race: ,Prochaine Course : 
UI_CREATEULTIMATEWEAPON_TITLE,Create ultimate weapon,Forger une Arme Ultime
UI_CREATEULTIMATEWEAPON_DETAIL,"Ultimate Weapon Conversion\nYou can create Ultimate Weapons for equipment level 140 or above. You can convert a +10 Weapon into an Ultimate Weapon. The conversion will not fail and for the conversion you will need 3 Shining Orikalkums, 3 Ultimate Orbs and 100 Million Penya. Ultimate weapons will convert retaining all elemental upgrades and Piercing status.","Conversion d'Arme Ultime\nVous pouvez créer des armes ultimes pour un équipement de niveau 140 ou plus. Vous pouvez convertir une arme +10 en arme ultime. La conversion n'échouera pas et pour la conversion vous aurez besoin de 3 Orichalques Scintillant, 3 Orbes ultimes et 100 millions de Penyas. Les armes ultimes seront converties en conservant toutes les améliorations élémentaires et les Piercing."
UI_CREATEULTIMATEWEAPON_CONFIRM,Do you want to continue?,Voulez-vous continuer ?
UI_CREATEULTIMATEWEAPON_ERROR_ITEM,This item cannot be used.,cet objet ne peut pas être utilisé.
UI_CREATEULTIMATEWEAPON_ERROR_UPGRADELEVEL,You can only convert items at the maximum upgrade level.,Vous ne pouvez convertir que des objets ayant atteint le niveau d'amélioration maximal.
UI_ULTIMATECONVERTIBLE,Can be converted to Ultimate Weapon,Peut être converti en Arme Ultime.
UI_ULTIMATE_RANDOMSTAT,Random Stat Obtained,Stat Aléatoire Obtenue
UI_RESTAT_TITLE,Re-Stat,Parchemin de statistiques
UI_RESTATC_DESC,Do you wish to apply the Fixed Stat upgrade to the following item?\n(%s),Souhaitez-vous appliquer l'amélioration des Stat fixes à l'objet suivant ?\n(%s)
UI_RESTATR_DESC,Do you wish to apply the Random Stat upgrade to the following item?\n(%s),Souhaitez-vous appliquer l'amélioration de Stat aléatoire à l'objet suivant ?\n(%s)
UI_RESTATR2_DESC,Do you wish to apply the Random Special Option upgrade to the following item?\n(%s),Souhaitez-vous appliquer l'option spéciale aléatoire à l'objet suivant ?\n(%s)
UI_ITEM_UPGRADE_PUT,Please input an item which you want to upgrade.,Veuillez sélectionner l'objet que vous souhaitez améliorer.
UI_MATERIAL_ITEM_PUT,Please input a material item first.,Veuillez d'abord sélectionner un matériau.
UI_ELEMENT_UPGRADE_ERROR_ITEM,This item cannot be used.,Cet objet ne peut pas être utilisé.
UI_ULTIMATE_UPGRADE_UNSAFE,Without Scroll of XProtect you will lose the item in case of failure.,"Sans Parchemin Xprotect Ultime, vous perdrez l'objet en cas d'échec."
UI_MATERIAL_NAME,%s x%d,%s x%d
UI_MATERIAL_NAME_PLACEHOLDER,Material,Ressources
UI_PROTECTION_SCROLL_PLACEHOLDER,Protection Scroll,Parchemin de Protection
UI_ULTIMATE_PREFIX,[Ultimate],[Ultime]
UI_TOOLTIP_DST_LAST_STAND,Last Stand Chance,Dernière Chance
UI_TOOLTIP_DST_RIP_REFLEX,Riposte Reflex Chance,Chance de Riposte Réflexe
UI_TOOLTIP_DST_PRANK_ESCAPE,Prankster's Escape Chance,Chance d'Evasion du Farceur
UI_TOOLTIP_DST_HEAL_GRACE,Healing Grace Chance,Chance de Grâce de Soin
UI_TOOLTIP_DST_SPIRITUAL_CHARGE,Spiritual Overcharge Chance,Chance de Surcharge Spirituelle
UI_TOOLTIP_DST_AURABURST,Aura Burst Chance,Chance d'Eclatement d'Aura
UI_TOOLTIP_DST_WATERBOMB,Waterbomb,Bombe à Eau
UI_TOOLTIP_DST_SLOW_RATE,Dmg Slow Rate,Vitesse d'Attaque et Déplacement Réduite
UI_TOOLTIP_DST_ARCANE,Arcane Insight Chance,Chance de Perspicacité des Arcanes
UI_MSGBOX_DISMANTLE,Dismantle,Démanteler
UI_PLAYERHOUSINGBUY_TITLE,Select house template,Sélectionner un Modèle de Maison
UI_PLAYERHOUSINGBUY_INFO,Select a template for your house. \n\n#b#cffff0000Changing your house template will remove all decorations from your current house! Make sure it is saved in a preset if you wish to keep it for the future.#nc#nb,Sélectionnez un modèle pour votre maison. \n\n#b#cffff0000Changer le modèle de votre maison supprimera toutes les décorations de votre maison actuelle ! Assurez-vous qu'il est enregistré dans un préréglage si vous souhaitez le conserver pour l'avenir.#nc#nb
UI_PLAYERHOUSINGBUY_CONFIRM,Select template,Sélectionnez un Pré-réglage
UI_PLAYERHOUSINGBUY_MSGBOX_INFO,"Are you sure you want to select this template? \n\n#bNote:#nb If you already own a house, it will change the template, but all the decorative models you had placed will be removed!","Êtes-vous sûr de vouloir sélectionner ce modèle ? \n\n#bNote:#nb Si vous possédez déjà une maison, cela changera le modèle, et toutes les décorations que vous aviez placées seront rangées !"
UI_PLAYERHOUSINGVISIT_TITLE,Visit houses,Visiter les maisons
UI_PLAYERHOUSINGVISIT_INFO,"In this window, you can select a friend to visit. Only friends who have allowed visits from you will be listed here.","Dans cette fenêtre, vous pouvez sélectionner un ami à visiter. Seuls les amis qui vous ont autorisé à leur rendre visite seront listés ici."
UI_MESSENGER_MENU_HOUSINGVISIT_ALLOW,Allow to visit your house,Autoriser la visite de votre maison.
UI_MESSENGER_MENU_HOUSINGVISIT_DENY,Deny visit to your house,Refuser la visite de votre maison.
UI_GACHA_DESC_HOUSING,You will unlock all the models below to decorate your house.,Vous allez débloquer toutes les décorations suivantes pour votre maison.
UI_PLAYERHOUSINGVISIT_CONFIRM,Visit house,Visiter la maison
UI_HOUSINGSETUP_OBJECTSLIST,Objects list,Liste d'objets
UI_HOUSINGSETUP_EDITIONMODE,Toggle editing,Passe en mode édition
UI_HOUSINGSETUP_RESET,Remove all objects,Supprimer toutes les décorations
UI_HOUSINGSETUP_RESET_MSGBOX_INFO,Are you sure you want to reset your house objects? #bYou will still be able to place your objects back#nb,Êtes-vous sûr de vouloir réinitialiser vos décorations ? #bVous pourrez toujours les remettre en place plus tard#nb
UI_HOUSINGSETUP_PLACE_CONFIRM,Place item,Place l'objet
UI_HOUSINGSETUP_PLACE_INFO,Select which decoration model you want to use and click place. Then follow the instructions: \n\n- Left click to place\n- Mouse wheel to rotate\n- Press mouse wheel and mouse left/right to change size.,Sélectionnez la décoration que vous souhaitez utiliser et cliquez sur placer. Puis suivez les instructions: \n\n- Clic gauche pour placer\n- Molette de la souris pour tourner\n- Appuyer sur la molette de la souris et sur la souris gauche/droite pour changer la taille.
UI_TOOLTIP_HOUSENPC,Place that house NPC to get the following bonuses:,Placez ce PNJ de maison et recevez les bonus suivants :
UI_HOUSINGSETUP_OBJECTS,Objects,Objets
UI_HOUSINGSETUP_NPCS,NPCs,PNJs
UI_HOUSINGSETUP_FILTER_HDR,Filter,Tri
UI_HOUSINGSETUP_FILTER_HDR_ALL,All,Max
UI_HOUSINGSETUP_FILTER_TREE,Trees,Arbres
UI_HOUSINGSETUP_FILTER_OTHER,Other,Autre
UI_GUILDHOUSINGBIDS_INFO,You can place a bid on this guild house. In #b#u%s#nb#nu the guild with the highest bid will gain ownership of the guild house. \n\n#b#uNote:#nu#nb \n-You can only bid on one guild house at a time. \n-The penyas spent for placing a bid must be available in your guild's bank. \n-You can always increase your bid before the end.,"Vous pouvez placer une enchère sur cette maison de guilde. Dans #bu%s#nb#nu, la guilde ayant fait l'offre la plus élevée deviendra propriétaire de la maison de guilde. \n\n#b#uNote:#nu#nb \n- Vous ne pouvez enchérir que sur une maison de guilde à la fois. \n- Les Penyas dépensés pour placer une enchère doivent être disponibles dans votre coffre de guilde. \n- Vous pouvez toujours augmenter votre enchère avant la fin."
UI_GUILDHOUSINGBIDS_HDR,Guilds' bids,Enchères de Guilde
UI_GUILDHOUSINGBIDS_PLACE,Place Bid,Placer une Enchère
UI_GUILDHOUSINGBIDS_MSGBOX_INFO,Enter the amount you wish to bid. #b#uYour guild bank must have enough penya to cover the bid.#nu#nb,Entrez le montant que vous souhaitez enchérir. #b#uVotre coffre de guilde doit avoir assez de Penyas pour couvrir l'enchère.#nu#nb
UI_GUILDHOUSINGBIDS_EMPTY,There's currently no bids for that house.,Il n'y a pas encore d'enchère pour cette maison.
UI_MAP_SHIP_TELEPORT,Teleport to ship,Se Téléporter au Navire
UI_MAP_SHIP_TOOLTIP_OWNED,Ship owned by guild [%s],Navire détenu par la Guilde [%s]
UI_GUILD_TAB_HOUSING,Housing,Logement
UI_GUILD_TAB_HOUSING_NEXTARTIFACTHDR,Next artifact placement in:,Prochain placement d'artefact dans :
UI_GUILD_TAB_HOUSING_PLACEARTIFACTHDR,Time left to select artifact position:,Temps restant pour choisir la position de l'artefact :
UI_GUILD_TAB_HOUSING_TELEPORT,Teleport to ship,Se Téléporter au Navire
UI_GUILD_TAB_HOUSING_BONUSESHDR,Current House Bonuses,Bonus de Maison Actuels
UI_GUILDHOUSINGARTIFACT_MSGBOX_INFO,Are you sure you want your guild's artifact to spawn here? #b#cffff0000Note: A %s penya fee will be taken from your guild's bank.#nc#nb,Êtes-vous sûr de vouloir que l'artefact de votre guilde apparaisse ici ? #b#cffff0000Note : Une taxe de %s Penyas sera prélevée de votre coffre de guilde.#nc#nb
UI_GUILD_POWER_GUILDHOUSE,Guild House Management,Gestion de la Maison de Guilde
UI_MAP_GHARTIFACT_TOOLTIP,A Guild House artifact is somewhere here...,Un artefact de Maison de Guilde se trouve par là...
UI_GUILD_TAB_HOUSING_NOOWNED,Your guild does not own an house.,Votre guilde ne possède pas de maison.
UI_GUILD_TAB_HOUSING_INFO,"If your guild owns a guild house, every other Saturday, your guild will need to place an Artifact, which costs #b#u%s penyas#nu#nb, at a selected position from a defined list. \n\nIf your guild doesn't have a guild house, you can register for the next artifact battle for #b#u%s penyas#nu#nb and have a chance to obtain a guild house!\nYou can only apply/cancel an hour before the battle start.\n\n\nOnce placed, your guild will be required to defend it on the PK channel from other players, or you will lose ownership of the house. \n\nIf you successfully defend it, you will receive #bspecial rewards and a percentage of the fee#nb will be refunded.","Si votre guilde possède une maison de guilde, un samedi sur deux, votre guilde devra placer un artefact, qui coûte #b#u%s Penyas#nu#nb, à une position choisie parmi une liste prédéfinie.\n\nSi votre guilde ne possède pas de maison de guide, vous pouvez vous inscrire pour la prochaine Guerre des Artefacts pour #b#u%s Penyas#nu#nb et avoir une chance de gagner une maison de guilde !\nVous pouvez vous inscrire/désinscrire jusqu'à une heure avant le début de la bataille.\n\n\nUne fois placé, votre guilde devra le défendre sur le canal PK contre les autres joueurs, sous peine de perdre la propriété de la maison. \n\nSi vous réussissez à la défendre, vous recevrez des #brécompenses spéciales et un pourcentage des frais#nb vous sera remboursé."
UI_HOUSINGSETUP_PRESETS,Presets,Ensemble
UI_HOUSINGSETUP_MANAGE,Management,Gestion
UI_HOUSINGPRESET_INFO,You can manage housing presets for this world on this page. Click on a preset to preview object/NPC placements. \n\n#b#uNote:#nb#nu Applying a preset will remove all current decorations/NPCs. Only the NPCs you placed will be added to the preset list. Some models/NPCs that were part of an expired pack may not be placed when applying the preset.,Vous pouvez gérer les préréglages d'aménagement pour ce monde sur cette page. Cliquez sur un préréglage pour prévisualiser les emplacements des objets/NPC. \n\n#b#uNote :#nb#nu L'application d'un préréglage supprimera toutes les décorations et tous les PNJ actuels. Seuls les PNJ que vous avez placés seront ajoutés à la liste des préréglages. Certains modèles/PNJ qui faisaient partie d'un pack expiré peuvent ne pas être placés lors de l'application de la présélection.
UI_HOUSINGPRESET_HDR,Preset List,Liste des Pré-réglages
UI_HOUSINGPRESET_NEW,New,Nouveau
UI_HOUSINGPRESET_DELETE,Delete,Effacer
UI_HOUSINGPRESET_APPLY,Apply,Valider
UI_HOUSINGPRESETS_MSGBOX_INFO,Preset Name,Nom de l'ensemble
UI_HOUSINGPRESETS_ERROR_NAME,You have to set a name.,Vous devez choisir un nom.
UI_HOUSINGPRESETS_ERROR_NAME_INVALID,The name you set for the preset is incorrect!,Le nom sélectionné pour l'ensemble est incorrect !
UI_UPGRADE_GENERALTAB,General Upgrade,Améliorations Générales
UI_UPGRADE_ELEMENTTAB,Element Upgrade,Amélioration Elémentaire
UI_UPGRADE_PIERCINGTAB,Piercing,Percer
UI_GUILD_TAB_HOUSING_VISITS,Allow external visitors,Autoriser les visiteurs externes
UI_HOUSINGSETUP_FILTER_CHAIR,Chair,Chaise
UI_HOUSINGSETUP_FILTER_SOFA,Sofa,Canapé
UI_HOUSINGSETUP_FILTER_LIGHT,Light,Lumière
UI_HOUSINGSETUP_FILTER_DESK,Desk,Bureau
UI_HOUSINGSETUP_FILTER_TABLE,Table,Table
UI_HOUSINGSETUP_FILTER_DRAWER,Drawer,Commode
UI_HOUSINGSETUP_FILTER_BED,Bed,Lit
UI_HOUSINGSETUP_FILTER_PLANT,Plant,Plante
UI_HOUSINGSETUP_FILTER_CLOSET,Closet,Placard
UI_HOUSINGSETUP_FILTER_BATH,Bath,Baignoire
UI_PLAYERHOUSINGBUY_SIZE_SMALL,S,Petit
UI_PLAYERHOUSINGBUY_SIZE_MEDIUM,M,Moyen
UI_PLAYERHOUSINGBUY_SIZE_LARGE,L,Grand
UI_ACHIEVEMENTS_STAT_PAGE,Additional Stat Page,Page de Stats Additionnelles
UI_STAT_PAGE_SELECT,Select your stat page:,Sélectionnez votre page de stats :
UI_HOUSINGSETUP_FILTER_FENCE,Fence,Clotûre
UI_HOUSINGSETUP_FILTER_GRASS,Grass,Herbe
UI_HOUSINGSETUP_FILTER_ROCK,Rock,Pierre
UI_REPORT_DISCORD,Please send a message through our Discord Modmail with valid evidence to report a player. Do you want to open Discord now?,Veuillez envoyer un message via notre Modmail Discord avec des preuves valables pour signaler un joueur. Voulez-vous ouvrir le Discord maintenant ?
UI_GUILDSHIP_UNKNOWN,Unknown Guild,Guilde inconnue
UI_GUILDSHIP_VACANT,Vacant Ship,Navire Libre
UI_OPTION_WINDOWS_FONT,PC Flyff Font,Police Flyff PC
UI_CREATE_ULTIMATE_WEAPON,Create Ultimate Weapon,Forge d'Arme Ultime
UI_CREATE_ULTIMATE_WEAPON_DESC,Create Ultimate Weapons during event period and get rewards!\nYou can earn more rewards based on the number of times you create.,Créez des Armes Ultimes pendant l'événement pour recevoir des récompenses !\nPlus vous en créez plus vous aurez de récompenses !
UI_CREATE_ULTIMATE_WEAPON_LVL1,1 time,1 fois
UI_CREATE_ULTIMATE_WEAPON_LVL2,2 times,2 fois
UI_CREATE_ULTIMATE_WEAPON_LVL3,3 times,3 fois
UI_CREATE_ULTIMATE_WEAPON_LVL4,4 times,4 fois
UI_CREATE_ULTIMATE_WEAPON_LVL5,5 times,5 fois
UI_UPGRADE_ULTIMATE_WEAPON,Upgrade Ultimate Weapon,Améliorer Arme Ultime
UI_UPGRADE_ULTIMATE_WEAPON_DESC,Upgrade Ultimate Weapon during the event period and get Rewards!\nYou can earn more rewards based on the upgrade level.,Améliorez votre Arme Ultime pendant la période de l'événement et obtenez des récompenses!\nVous pouvez obtenir plus de récompenses en fonction du niveau d'amélioration.
UI_UPGRADE_ULTIMATE_WEAPON_LVL1,Achieved Ultimate Upgrade +1,Amélioration Ultime +1 Réalisée
UI_UPGRADE_ULTIMATE_WEAPON_LVL2,Achieved Ultimate Upgrade +2,Amélioration Ultime +2 Réalisée
UI_UPGRADE_ULTIMATE_WEAPON_LVL3,Achieved Ultimate Upgrade +3,Amélioration Ultime +3 Réalisée
UI_UPGRADE_ULTIMATE_WEAPON_LVL4,Achieved Ultimate Upgrade +4,Amélioration Ultime +4 Réalisée
UI_UPGRADE_ULTIMATE_WEAPON_LVL5,Achieved Ultimate Upgrade +5,Amélioration Ultime +5 Réalisée
UI_RAINBOWRACE_RANKING,Leaderboard,Classement
UI_EXCHANGE_ACCOUNTLINK,#cffff0000You will obtain an Account-Linked item because some of your sacrifice items are Account-Linked.#nc,#cffff0000Vous obtiendrez un objet lié au compte parce que certains de vos objets sacrifiés sont liés au compte.#nc
UI_EXCHANGE_SOULLINK,#cffff0000You will obtain a Soul-Linked item because some of your sacrifice items are Soul-Linked.#nc,#cffff0000Vous obtiendrez un objet lié à votre personnage car certains de vos objets sacrifiés sont liés à votre personnage. #nc
UI_RAINBOWRACE_TELEPORT_TITLE,Rainbow Race,Course Arc-en-Ciel
UI_RAINBOWRACE_TELEPORT_MSG,The Rainbow Race will begin shortly. Would you like to teleport to the starting point? Declining will disqualify you from the race with no refund.,La course Arc-en-ciel va commencer bientôt. Voulez-vous vous téléporter au point de départ ? Refuser vous disqualifiera de la course sans remboursement.
UI_BATTLEPASS_CHRISTMAS2023,Christmas Pass 2023,Pass de Noël 2023
UI_HOME_LOGIN_EMAIL,Sign in with Email,S'identifier avec l'email
UI_HOME_LOGIN_EMAIL_TIP,Login with Flyff Universe Email or Username,Se connecter avec l'email ou le nom d'utilisateur Flyff Universe
UI_SESSION_TITLE,Saved Sessions,Sessions sauvegardées
UI_SESSION_REMOVE,Remove,Supprimer
UI_SESSION_REMOVEALL,Remove All,Tout supprimer
UI_LOW_FRAMERATE_GUIDE_TITLE,Caution,Attention
UI_LOW_FRAMERATE_GUIDE_DESC,Client performance is low.\nPlease check for 2 items below.,Les performances du client sont faibles.\nVeuillez vérifier les 2 points ci-dessous.
UI_LOW_FRAMERATE_GUIDE_GUIDE01,1) Change in-game video/graphic setting adjusted to your PC.,1) Modifier les paramètres vidéo/graphiques du jeu en fonction de votre PC.
UI_LOW_FRAMERATE_GUIDE_GUIDE02,2) Make sure your browser has hardware acceleration turned on.,2) Assurez-vous que l'accélération matérielle est activée sur votre navigateur.
UI_LOW_FRAMERATE_GUIDE_BUTTON_SETTING,Go to Game Setting,Accéder aux paramètres de jeu
UI_BATTLEPASS_MISSION_FINISH_RAINBOW_RACE,Finish Rainbow Race,Terminer la course Arc-en-ciel
UI_LOCKED_SLOT_TIP,"Unlock through quests, achievements, or an Extra Bag from the Cash Shop.","Débloquez via des quêtes, des succès, ou un Sac Supplémentaire dans la Boutique"
UI_LOCKED_SLOT_TIP_COUPLE,You can expand slots through couple level-ups and better couple rings.,Vous pouvez augmenter les emplacements via les montées de niveau de couple et de meilleures bagues de couple
UI_QUEST_SLOTS_COMMAND,Unfinished quests which unlock inventory slots:,Quêtes inachevées qui débloquent des emplacements d’inventaire :
UI_ACHIEVEMENT_SLOTS_COMMAND,Unclaimed or unfinished achievements which unlock inventory slots:,Succès non réclamés ou incomplets qui débloquent des emplacements d’inventaire :
UI_QUEST_KILL_MONSTER_COUNT,Defeat monsters #cffc32f07#b%d/%d#nb#nc,Vaincre les monstres #cffc32f07#b%d/%d#nb#nc
UI_STORAGE_EXPIRED,(Expired),(Expiré)
UI_STORAGE_GETALL,Retrieve All,Tout récupérer
UI_STORAGE_GETALL_TIP,Retrieve all items to your inventory.,Transfère tout les objets dans votre inventaire.
UI_STORAGE_LIST,Contains %d items:,Contient %d objets différents :
UI_STORAGE_MORE,And %d more,Et %d de plus
