Key,English,French
CLIENT_HELP_INC_000306,A concentrated powerful strike. This skill is available at Level 35 to Players who have at least 4 Skill Points in Burst Crack and can be used with any Knuckle.,Inflige un violent coup de poing à l'ennemi. Nécessite un Poing.
CLIENT_HELP_INC_000307,Magician,Magicien
CLIENT_HELP_INC_000308,Magicians control powerful elemental magic with the use of wands or staves. Magicians benefit from high intelligence.,Le Magicien utilise ses pouvoirs magiques et sa force psychique pour lancer des sorts sur ses ennemis avec une Baguette ou un Bâton. Les magiciens bénéficient d'une haute Intelligence.
CLIENT_HELP_INC_000309,Magicians will be able to advance in their Jobs to become either an Elementor or a Psykeeper.,Les magiciens pourront progresser dans leur travail pour devenir un élémentaliste ou un sorcier.
CLIENT_HELP_INC_000310,Mental Strike,Fouet mental
CLIENT_HELP_INC_000311,Deals non elemental magic damage to the target. Damage dealt varies by the difference of INT between the caster and the target. This skill is available at Level 15 and can be used with any Wand or Staff.,Inflige une attaque non-élémentaire à l'ennemi. Les dégâts de cette attaque dépendent de la différence entre votre Intelligence et celle de votre cible. Nécessite une Baguette ou un Bâton.
CLIENT_HELP_INC_000312,Flame Ball,Téléportation
CLIENT_HELP_INC_000313,Strikes at the enemy with a ball of flame. This skill is available at Level 18 to Players who have at least 3 Skill Points in Mental Strike and can be used with any Wand or Staff.,Frappe l'ennemi d'une boule de Feu. Nécessite une Baguette ou un Bâton.
CLIENT_HELP_INC_000314,Flame Geyser,Arc de feu
CLIENT_HELP_INC_000315,Inflicts intermediate fire damage to the target with a lasting Damage Over Time effect. This skill is available at Level 25 to Players who have at least 5 Skill Points in Flame Ball and can be used with any Wand or Staff.,Inflige des dégâts moyens de Feu et fait perdre à l'ennemi des points de vie dans la durée. Nécessite une Baguette ou un Bâton.
CLIENT_HELP_INC_000316,Fire Strike,Brûlure
CLIENT_HELP_INC_000317,Damages an enemy with a fire ball. The enemy loses health for a limited time afterwards. This skill is available at Level 30 to Players who have at least 7 Skill Points in Flame Geyser and can be used with any Wand or Staff.,Attaque de Feu qui inflige des dégâts continus à l'ennemi. Nécessite une Baguette ou un Bâton.
CLIENT_HELP_INC_000318,Swordwind,Sphère de feu
CLIENT_HELP_INC_000319,A violent wind that attacks a target from a short distance. This skill is available at Level 20 to Players who have at least 5 Skill Points in Mental Strike and can be used with any Wand or Staff.,Un Vent violent qui attaque votre cible depuis une courte distance. Nécessite une Baguette ou un Bâton.
CLIENT_HELP_INC_000320,Strongwind,Coup de vent
CLIENT_HELP_INC_000321,A tornado of wind that deals damage to the target as well as pushing them back. This skill is available at Level 25 to Players who have at least 5 Skill Points in Swordwind and can be used with any Wand or Staff.,"Envoie une tornade sur l'ennemi, lui infligeant des dégâts de Vent et le repoussant. Nécessite une Baguette ou un Bâton."
CLIENT_HELP_INC_000322,Wind Cutter,Bourrasque
CLIENT_HELP_INC_000323,A blade of wind that deals damage to the target. This skill is available at Level 30 to Players who have at least 7 Skill Points in Strongwind and can be used with any Wand or Staff.,Une lame de Vent qui inflige des dégâts à la cible. Nécessite une Baguette ou un Bâton.
CLIENT_HELP_INC_000324,Ice Missile,Lame de vent
CLIENT_HELP_INC_000325,Inflicts basic water damage with a chance of slowing down the target’s movement. This skill is available at Level 20 to Players who have at least 3 Skill Points in Mental Strike and can be used with any Wand or Staff.,Inflige des dégâts basiques d'Eau et peut réduire la vitesse de déplacement de l'ennemi. Nécessite une Baguette ou un Bâton.
CLIENT_HELP_INC_000326,Waterball,Chute de glace
CLIENT_HELP_INC_000327,Shoots damaging balls of water at the target. The number of balls fired increases as the skill level increases. This skill is available at Level 25 to Players who have at least 5 Skill Points in Ice Missile and can be used with any Wand or Staff.,Projette des boules de glace infligeant des dégâts d'Eau à l'ennemi. Le nombre de boules de glace envoyées augmente avec le niveau de cette attaque. Nécessite une Baguette ou un Bâton.
CLIENT_HELP_INC_000328,Water Well,Boule de glace
CLIENT_HELP_INC_000329,"A spell that throws columns of water at the target, dealing a large amount of damage. This skill is available at Level 30 to Players who have at least 7 Skill Points in Waterball and can be used with any Wand or Staff.","Invoque une colonne d'Eau sur l'ennemi, infligeant de lourds dégâts. Nécessite une Baguette ou un Bâton."
CLIENT_HELP_INC_000330,Lightning Ball,Colonne d'eau
CLIENT_HELP_INC_000331,A spell that gathers static electricity and forms it into a small ball that causes basic lightning damage. This skill is available at Level 18 to Players who have at least 5 Skill Points in Mental Strike and can be used with any Wand or Staff.,Lange une décharge d'Électricité statique sur l'ennemi. Nécessite une Baguette ou un Bâton.
CLIENT_HELP_INC_000332,Lightning Ram,Electricité
CLIENT_HELP_INC_000333,Deals a medium amount of lightning damage to the target. This skill is available at Level 25 to Players who have at least 5 Skill Points in Lightning Ball and can be used with any Wand or Staff.,Inflige des dégâts moyens d'Électricité à la cible. Nécessite une Baguette ou un Bâton.
CLIENT_HELP_INC_000334,Lightning Shock,Boule de foudre
CLIENT_HELP_INC_000335,Damages the enemy with a small but fast lightning ball. This skill is available at Level 40 to Players who have at least 7 Skill Points in Lightning Ram and can be used with any Wand or Staff.,"Frappe l'ennemi d'un rapide éclair de foudre, lui infligeant des dégâts d'Électricité. Nécessite une Baguette ou un Bâton."
CLIENT_HELP_INC_000336,Stone Spike,Choc de foudre
CLIENT_HELP_INC_000337,Inflicts earth elemental damage to the opponent as well as creating a chance to stun the target. This skill is available at Level 18 to Players who have at least 2 Skill Points in Mental Strike and can be used with any Wand or Staff.,"Inflige des dégâts de Terre à l'ennemi, avec une chance de l'étourdir. Nécessite une Baguette ou un Bâton."
CLIENT_HELP_INC_000338,Rock Crash,Stalagmite
CLIENT_HELP_INC_000339,Damages the enemy with a giant stone. This skill is available at Level 25 to Players who have at least 5 Skill Points in Stone Spike and can be used with any Wand or Staff.,Invoque un gros rocher infligeant des dégâts de Terre et pouvant étourdir l'ennemi. Nécessite une Baguette ou un Bâton.
CLIENT_HELP_INC_000340,Rooting,Eboulement
CLIENT_HELP_INC_000341,Harnesses the power of the ground to prevent a user from moving. This skill is available at Level 30 to Players who have at least 7 Skill Points in Rock Crash and can be used with any Wand or Staff.,Immobilise l'ennemi pendant une courte période. Nécessite une Baguette ou un Bâton.
CLIENT_HELP_INC_000342,Blinkpool,Enracinement
CLIENT_HELP_INC_000343,Teleports the user in a specified location within the limited range. The range increases as the skill level goes up. This skill is available at Level 30 to Players who have at least 3 Skill Points in Mental Strike and can be used with any Wand or Staff.,Vous téléporte dans une direction donnée avec une portée limitée qui augmente avec le niveau de cette compétence. Nécessite une Baguette ou un Bâton.
CLIENT_HELP_INC_000344,Power Stomp,Doloire féroce
CLIENT_HELP_INC_000345,Hits the ground with the handle of the axe. The shock wave deals damage with a chance to stun to all nearby enemies. The damage and stun chance will increase with every Skill Level. This skill is available at Level 65 to Players who have at least 4 Skill Points in Pain Dealer and can be used with any two handed Axe.,Coup de hache surpuissant qui inflige des dégâts et peut étourdir tous les ennemis à proximité. Les dégâts et la probabilité d'étourdir les ennemis augmentent avec le niveau de cette compétence. Nécessite une Hache à deux mains.
CLIENT_HELP_INC_000346,Knight,Chevalier
CLIENT_HELP_INC_000347,Mercenaries who chose to follow the teachings of the Hero Billaon become Knights. Knights are capable of incredible defense and possess the power to withstand the greatest assaults.,"Le Chevalier est un robuste combattant, qui utilise des armes à deux mains, et porte une lourde armure. Son excellente défense lui permet d'encaisser le maximum de dégâts et protéger ses compagnons."
CLIENT_HELP_INC_000348,Charge,Justice
CLIENT_HELP_INC_000349,A melee attack that deals maximum damage to a monster regardless of its level. This skill is available at Level 60 to Players who have at least 3 Skill Points in Sword Mastery and can be used with any two handed Sword.,"Coup d'épée au corps-à-corps qui inflige des dommages fixes à l'ennemi, quel que soit son niveau. Nécessite une Épée à deux mains."
CLIENT_HELP_INC_000350,Earth Divider,Séparateur de terre
CLIENT_HELP_INC_000351,A skill which damages nearby enemies. Higher Skill Level will result in more damage. This skill is available at Level 65 to Players who have at least 4 Skill Points in Charge and can be used with any two handed Sword.,Coup d'épée surpuissant qui inflige des dégâts à tous les ennemis devant le chevalier. Nécessite une Épée à deux mains.
CLIENT_HELP_INC_000352,Pain Dealer,Marchand de douleur
CLIENT_HELP_INC_000353,A melee skill which damages the target as  lowering its defense. Higher Skill Level will result in more damage and a bigger decrease in defense. This skill is available at Level 60 to Players who have at least 3 Skill Points in Axe Mastery and can be used with any two handed Axe.,Coup de hache au corps-à-corps qui réduit la défense de l'ennemi en plus d'administrer des dégâts. La réduction de défense ainsi que les dégâts augmentent avec le niveau de cette compétence. Nécessite une Hache à deux mains.
CLIENT_HELP_INC_000354,Guard,Sentinelle
CLIENT_HELP_INC_000355,Increases the characters defense but reduces the characters attack power. This skill is available at Level 62 and can be used with either a two handed Axe or Sword.,Augmente la défense au détriment de l'attaque du Chevalier. Nécessite une Hache ou Épée à deux mains.
CLIENT_HELP_INC_000356,Rage,Rage
CLIENT_HELP_INC_000357,"Increases the characters attack power and HP, but it also reduces the characters defense and accuracy. This skill is available at Level 65 to Players who have at least 5 Skill Points in Guard and can be used with either a two handed Axe or Sword.",Augmente l'attaque et les PV au détriment de la défense et de la précision du Chevalier. Nécessite une Hache ou Épée à deux mains.
CLIENT_HELP_INC_000358,Pain Reflection,Retour de douleur
CLIENT_HELP_INC_000359,Reflects a portion of damage you receive back at the target. This skill is available at Level 70 to Players who have at least 4 Skill Points in Rage and can be used with either a two handed Axe or Sword.,Une partie des dégâts reçus par le Chevalier est également infligé à l'ennemi. Nécessite une Hache ou Épée à deux mains.
CLIENT_HELP_INC_000360,Power Swing,Ravage
CLIENT_HELP_INC_000361,"A huge horizontal swing that deals damage, and knocks enemies back. This skill is available at Level 75 to Players who have at least 7 Skill Points in Pain Reflection and can be used with either a two handed Axe or Sword.",Frappe circulaire destructrice qui inflige de lourds dommages et repousse tous les ennemis à proximité. Nécessite une Hache ou Épée à deux mains.
CLIENT_HELP_INC_000362,Blade,Assassin
CLIENT_HELP_INC_000363,Blades are a second class for mercenaries and are the best damage dealers in the game. As a blade you will be able to wield two weapons at the same time and thus drastically increase your damage output.,"L'assassin est un combattant qui dispose d'une puissance d'attaque inégalée. Les assassins peuvent porter une arme dans chaque main, ce qui augmente fortement leur dégâts."
CLIENT_HELP_INC_000364,Silent Strike,Lacération
CLIENT_HELP_INC_000365,A melee skill which deals a vicious cut in a sliding motion to the enemy. This skill is available at Level 60 to Players who have at least 3 Skill Points in Sword Mastery and can be used with a one handed Sword.,Frappe l'ennemi d'un coup d'épée rapide
CLIENT_HELP_INC_000366,Blade Dance,Danse de lames
CLIENT_HELP_INC_000367,Uses both swords to attack all of the enemies around the wielder. This skill is available at Level 65 to Players who have at least 5 Skill Points in Silent Strike and can be used with a one handed Sword.,Danse mortelle qui inflige des dégâts à tous les ennemis à proximité (nécessite une épée en main droite)
CLIENT_HELP_INC_000368,Spring Attack,Heurtoir
CLIENT_HELP_INC_000369,Strike at multiple enemies times. This skill is available at Level 60 to Players who have at least 3 Skill Points in Axe Mastery and can be used with two one handed axes.,Fais tournoyer la hache pour administrer quatre frappes puissantes à tous les ennemis à proximité
CLIENT_HELP_INC_000370,Hawk Attack,Œil du faucon
CLIENT_HELP_INC_000371,"Jumps, striking the enemy with both weapons. Deals massive damage and possibly blinds the enemy for a short period of time. This skill is available at Level 65 to Players who have at least 5 Skill Points in Silent Strike and can be used with two one handed axes.",Attaque sautée qui inflige de lourds dommages à la cible et pouvant l'aveugler pendant un court instant. Nécessite deux haches à une main.
CLIENT_HELP_INC_000372,Armor Penetrate,Percée d'armure
CLIENT_HELP_INC_000373,A melee skill which ignores 50% of target's defense rating. This skill is available at Level 62 and can be used with a one handed Sword or Axe.,Attaque de mêlée qui ignore 50% de la défense de l'ennemi
CLIENT_HELP_INC_000374,Berserk,Furie
CLIENT_HELP_INC_000375,"Temporarily raises attack power and attack speed, but you can not use any skills for the duration of the spell. This skill is available at Level 65 to Players who have at least 4 Skill Points in Armor Penetrate and can be used with a one handed Sword or Axe.","Accroît considérablement la puissance d'attaque et la vitesse de frappe de l'Assassin, mais aucune autre compétence n'est utilisable dans cet état de fureur"
CLIENT_HELP_INC_000376,Sonic Blade,Décharge sonique
CLIENT_HELP_INC_000377,"Gathers a powerful aura and transfers it to your weapon, and then deals damage to the closest enemy. This skill is available at Level 70 to Players who have at least 7 Skill Points in Berserk and can be used with a one handed Sword or Axe.",Concentre l'énergie de l'Assassin pour délivrer un coup dévastateur aux ennemis situés devant lui
CLIENT_HELP_INC_000378,Cross Strike,Mutilation
CLIENT_HELP_INC_000379,A strong attack is dealt to the enemy with both weapons at once. This skill is available at Level 75 to Players who have at least 7 Skill Points in Sonic Blade and can be used with a one handed Sword or Axe.,Attaque meurtrière qui utilise les deux armes de l'Assassin pour infliger le maximum de dégâts
CLIENT_HELP_INC_000380,Jester,Jester
CLIENT_HELP_INC_000381,"The first job class for Acrobats, they specialize in strong attacks made with a Yo-yo.","Le Jester est un combattant très agile, maître incontesté du yo-yo. Ses poisons, siphon de vie, critiques et autres tours de passe-passe en font un adversaire redoutable."
CLIENT_HELP_INC_000382,placholder 31,placholder 31
CLIENT_HELP_INC_000383,Critical swing,Détermination
CLIENT_HELP_INC_000384,Increase the probability of a critical strike.,Augmente les chances d'infliger un coup critique
CLIENT_HELP_INC_000385,Enchant Poison,Empoisonnement
CLIENT_HELP_INC_000386,Plastering poison on the weapon to increase the normal damage and available to infect the enemy with poision,"Applique un poison sur le yo-yo, augmentant grandement sa puissance d'attaque et pouvant empoisonner les ennemis"
CLIENT_HELP_INC_000387,Enchant Bleed,Sanguinaire
CLIENT_HELP_INC_000388,Increase the normal damage with the bleeding attribute and available to make the enemy bleeding.,"Aiguise le yo-yo, augmentant grandement sa puissance d'attaque et pouvant faire saigner les ennemis"
CLIENT_HELP_INC_000389,Enchant Absorb,Vampirique
CLIENT_HELP_INC_000390,You can drain the HP of enemy with striking. The drain will be occurred with certain probability.,"Attribue une aura vampirique au yo-yo, augmentant sa puissance d'attaque et pouvant absorber les PV des ennemis"
CLIENT_HELP_INC_000391,Back Step,Fourberie
CLIENT_HELP_INC_000392,"When attacking from behind, deals a critical strike to the enemy. Also has a chance to stun the enemy.","Attaque surprise dans le dos de l'ennemi, infligeant de lourd dégâts et pouvant étourdir la cible"
CLIENT_HELP_INC_000393,Hit of Penya,Pile ou face
CLIENT_HELP_INC_000394,Uses a Yo-yo and a small amount of Penya to deal massive damage.,"Attaque spéciale qui ignore la défense de l'ennemi et peut infliger des dégâts considérables, mais consomme des Penyas à chaque utilisation"
CLIENT_HELP_INC_000395,Escape,Autonomie
CLIENT_HELP_INC_000396,Enables character to escape from any movement impairing effects.,"Dégage le Jester des effets des sorts Barrage de glace, Anesthésie et Chute de glace"
CLIENT_HELP_INC_000397,Vital Stab,Exécution
CLIENT_HELP_INC_000398,"While using Dark Illusion, allows for a sudden attack from the shadows.","Attaque ultime qui libère un coup critique d'une rare violence sous l'effet de l'Illusion des ténèbres, avec une probabilité de doubler les dégâts infligés"
CLIENT_HELP_INC_000399,Ranger,Ranger
CLIENT_HELP_INC_000400,"The second job class for Acrobats, they specialize in long distance attacks, mainly with a bow.","Le Ranger est un archer hors pair, qui peut de plus associer la force des éléments à ses flèches pour infliger de lourds dégâts."
CLIENT_HELP_INC_000401,placholder 32,placholder 32
CLIENT_HELP_INC_000402,Critical Shot,Tir critique
CLIENT_HELP_INC_000403,This skill increases Critical Hit for a limited time.,Augmente le taux de critique pendant une durée limitée.
CLIENT_HELP_INC_000404,Ice Arrow,Barrage de glace
CLIENT_HELP_INC_000405,"This skill causes an explosion of frost, slowing all enemies in a certain area for a certain period of time.","Bombarde la zone de flèches glacées, infligeant des dégâts aux ennemis à proximité et ralentissant leurs mouvements"
CLIENT_HELP_INC_000406,Flame Arrow,Flèche explosive
CLIENT_HELP_INC_000407,This skill gives the fire element to arrows and damages surrounding enemies.,"Tire une flèche explosive, endommageant et brûlant tous les ennemis alentours en continu"
CLIENT_HELP_INC_000408,Piercing Arrow,Dard cruel
CLIENT_HELP_INC_000409,"This skill pierces monsters who are a straight line, dealing damage to all of them.",Décoche une flèche puissante qui transperce tous les ennemis dans l'axe du tir
CLIENT_HELP_INC_000410,Poison Arrow,Morsure du serpent
CLIENT_HELP_INC_000411,The strong damage and continuous poisonous damage will be occurred simutaneously.,"Tire une flèche empoisonnée sur l'ennemi, le venin pouvant occasionner des dégâts additionnels sur la durée"
CLIENT_HELP_INC_000412,Silent Arrow,Lance de silence
CLIENT_HELP_INC_000413,"Deals strong damage and silences the target. While silenced, the target cannot cast spells of any kind.","Décoche une flèche destructrice, infligeant de lourds dommage et empêchant l'ennemi d'utiliser ses PM pendant un certain temps"
CLIENT_HELP_INC_000414,Nature,Faveur de la nature
CLIENT_HELP_INC_000415,This skill heightens the users senses with nature to increase Magic Defense & Bow Range.,Augmente la résistance à la magie et la portée du Ranger
CLIENT_HELP_INC_000416,Triple shot,Triforce
CLIENT_HELP_INC_000417,Triple arrows will be shot to deal strong damage.,"Décoche trois flèches d'affilée, obligeant l'ennemi à reculer sous la grande puissance de l'attaque"
CLIENT_HELP_INC_000418,Ringmaster,Prêtre
CLIENT_HELP_INC_000419,"The first job class for Assists, uses a staff like an Assist. Focuses more on supporting party than damaging monsters.","Le Prêtre est un expert en magie blanche, indispensable à tout groupe qui souhaite bénéficier de puissants soins et buffs."
CLIENT_HELP_INC_000420,Protect,Fortification
CLIENT_HELP_INC_000421,This buff increases the physical defense of the target.,Augmente la défense physique de la cible
CLIENT_HELP_INC_000422,Holyguard,Aura sacrée
CLIENT_HELP_INC_000423,This buff protects the target from incoming critical hits for a limited amount of time.,Protège la cible des coups critiques pendant une durée limitée.
CLIENT_HELP_INC_000424,Holycross,Croix du templier
CLIENT_HELP_INC_000425,The enemy will take double damage.,Multiplie par deux les dégâts infligés par le prochain coup porté à la cible
CLIENT_HELP_INC_000426,Spiriture Fortune,Force spirituelle
CLIENT_HELP_INC_000427,Greatly increases your physical attack power for a period of time.,Augmente fortement votre puissance d'attaque pendant un moment.
CLIENT_HELP_INC_000428,Gebura Tiphreth,Eveil de Tipehreth
CLIENT_HELP_INC_000429,"Increases accuracy, attack speed and attack power for all party members within range.","Cristallise la volonté de tous les membres du groupe proches du Prêtre et augmente leur puissance d'attaque, vitesse d'attaque et chances de toucher"
CLIENT_HELP_INC_000430,Gvur Tialla,Clarté de l'esprit
CLIENT_HELP_INC_000431,Cleanses any abnormal conditions.,Guérit la cible de tous les effets négatifs qui l'affectent.
CLIENT_HELP_INC_000432,Heal Rain,Intervention divine
CLIENT_HELP_INC_000433,Recovers a large amount of HP for all party members.,Puissante prière qui restitue un grand nombre de PV à tous les membres du groupe à proximité du Prêtre
CLIENT_HELP_INC_000434,Merkaba Hanzelrusha,Halo de Merkabah
CLIENT_HELP_INC_000435,Deals damage over time to all enemies in a certain area.,Attaque ancestrale qui inflige des dégâts à répétition à tous les ennemis situés à proximité du Prêtre
CLIENT_HELP_INC_000436,Billposter,Moine
CLIENT_HELP_INC_000437,"The second job class for Assists, they use a knuckle hammer like Assists. They specialize in Critical attacks but have a slower attack speed.","Le Moine a délaissé son rôle de soigneur au profit de celui d’un formidable combattant, utilisant ses poings et s’aidant de sa magie pour terrasser ses adversaires."
CLIENT_HELP_INC_000438,Belial Smashing,Toucher du lotus
CLIENT_HELP_INC_000439,A skill that delivers one powerful dashing punch.,Précipite le Moine sur l'ennemi pour lui administrer un rapide coup de poing
CLIENT_HELP_INC_000440,Blood Fist,Effusion de sang
CLIENT_HELP_INC_000441,"Strikes the enemy, making it bleed. Bleeding causes additional damage over time.","Frappe avec force le point faible de l'ennemi, le faisant saigner et perdre des PV en continu"
CLIENT_HELP_INC_000442,Piercing Serpent,Décharge martiale
CLIENT_HELP_INC_000443,"Dashes forward with a burning fist, striking the enemy.",Décharge la force du Moine sur les ennemis lui faisant face
CLIENT_HELP_INC_000444,Asmodeus,Asmodeus
CLIENT_HELP_INC_000445,Increases the attack power bonus of knuckles.,Augmente la puissance d'attaque du moine lorsqu'il combat à main nue
CLIENT_HELP_INC_000446,Baraqijal Esna,Mots de faiblesse
CLIENT_HELP_INC_000447,"When the skill works, it reduces the monsters defense and increases the monsters attack power.",Inflige un châtiment à l'ennemi réduisant sa défense
CLIENT_HELP_INC_000448,Grvub Tialbold,Jugement divin
CLIENT_HELP_INC_000449,An energy wave deals damage to all monsters around the caster.,Libère une redoutable onde de choc sur les ennemis à proximité du Moine
CLIENT_HELP_INC_000450,Sonic Hand,Déflagration sonique
CLIENT_HELP_INC_000451,Uses a knuckle hammer to strike with deadly speed.,Canalise la puissance du Moine et inflige des coups de poing destructeurs
CLIENT_HELP_INC_000452,Asalraalaikum,Paume de Bouddha
CLIENT_HELP_INC_000453,"Strikes the enemy with concentrated power, consumes all MP.",Technique martiale millénaire qui utilise tous les PM du Moine pour délivrer un coup d'une extrême violence
CLIENT_HELP_INC_000454,Elementor,Élémentaliste
CLIENT_HELP_INC_000455,"The first job class for Magicians, they use staves like Magicians. They specialize in magic effecting large numbers of enemies at once.","L'Elémentaliste est passé maître dans le contrôle des éléments, lui permettant d'incanter des sorts d'une puissance considérable."
CLIENT_HELP_INC_000456,Firebird,Oiseau de feu
CLIENT_HELP_INC_000457,A fireball strikes the enemy.,Invoque un oiseau formé de feu qui charge l'ennemi
CLIENT_HELP_INC_000458,Burning Field,Mer de flammes
CLIENT_HELP_INC_000459,Sheets of flame burn the enemy for a period of time.,"Englouti une zone sous une mer de flammes, infligeant des dégâts périodiques aux ennemis s'y trouvant"
CLIENT_HELP_INC_000460,Fire Mastery,Maître du feu
CLIENT_HELP_INC_000461,Increases damage done by fire skills.,Augmente la puissance de frappe des sorts basés sur le feu
CLIENT_HELP_INC_000462,Stone Spear,Lance de pierre
CLIENT_HELP_INC_000463,A spear made of rock strikes the enemy.,Projette des éclats de pierre sur l'ennemi
CLIENT_HELP_INC_000464,Earthquake,Tremblement de terre
CLIENT_HELP_INC_000465,Make a huge earthquake which deals a large amount of damage.,Déclenche un puissant tremblement de terre qui endommage la cible et les ennemis autour d'elle 
CLIENT_HELP_INC_000466,Earth Mastery,Maître de la terre
CLIENT_HELP_INC_000467,Increases damage done by earth skills.,Augmente la puissance de frappe des sorts basés sur la terre
CLIENT_HELP_INC_000468,Void,Tornade
CLIENT_HELP_INC_000469,Strong Wind damage is dealt to a single target.,Projette une tornade qui entaille l'ennemi
CLIENT_HELP_INC_000470,Windfield,Cyclone
CLIENT_HELP_INC_000471,A strong wind slows all enemies around the caster for a period of time.,Déclenche un cyclone qui inflige des dégâts à la cible et aux ennemis autour d'elle avec une chance réduire leur mobilité
CLIENT_HELP_INC_000472,Wind Mastery,Maître du vent
CLIENT_HELP_INC_000473,Increases damage done by wind skills.,Augmente la puissance de frappe des sorts basés sur le vent
CLIENT_HELP_INC_000474,Thunder Strike,Orage de foudre
CLIENT_HELP_INC_000475,Strong Lightning damage is dealt to a single target.,Fait s'abattre un orage de foudre sur l'ennemi
CLIENT_HELP_INC_000476,Electric Shock,Champ électrique
CLIENT_HELP_INC_000477,"Deals lightning damage to all enemies around the caster, also lowering their defense temporarily.","Couvre la zone autour de l'Elémentaliste d'un puissant champ électrique, infligeant aléatoirement des dégâts aux ennemis alentours"
CLIENT_HELP_INC_000478,Lightning Mastery,Maître de la foudre
CLIENT_HELP_INC_000479,Increases damage done by lightning skills.,Augmente la puissance de frappe des sorts basés sur la foudre
CLIENT_HELP_INC_000480,Iceshark,Missile de glace
CLIENT_HELP_INC_000481,A shark made of ice strikes the enemy.,Projette des éclats de glace sur l'ennemi
CLIENT_HELP_INC_000482,Poison Cloud,Nuage toxique
CLIENT_HELP_INC_000483,"A poison cloud engulfs the enemy, dealing poison and wind damage.",Invoque un nuage toxique qui inflige des dégâts et peut empoisonner les ennemis se trouvant dans la zone
CLIENT_HELP_INC_000484,Water Mastery,Maître de l'eau
CLIENT_HELP_INC_000485,Increases damage done by water skills.,Augmente la puissance de frappe des sorts basés sur l'eau
CLIENT_HELP_INC_000486,Meteo Shower,Pluie de météores
CLIENT_HELP_INC_000487,"Meteors strike all the enemies in a certain area, dealing fire and earth damage.","Invoque une pluie de météores qui s'abat sur tous les ennemis de la zone, infligeant d'importants dégâts de feu et de terre"
CLIENT_HELP_INC_000488,Lightning Storm,Tempête de foudre
CLIENT_HELP_INC_000489,Lightning and wind damage is dealt to all enemies in the area of effect.,"Invoque une tempête de foudre qui s'abat sur tous les ennemis de la zone, infligeant d'importants dégâts de vent et de foudre"
CLIENT_HELP_INC_000490,Sandstorm,Tempête de sable
CLIENT_HELP_INC_000491,"A sand storm strikes all the enemies in a certain area, dealing wind and earth damage.","Invoque une tempête de sable qui s'abat sur tous les ennemis de la zone, infligeant d'importants dégâts de vent et de terre"
CLIENT_HELP_INC_000492,Blizzard,Avalanche
CLIENT_HELP_INC_000493,"A blizzard strikes all the enemies in a certain area, dealing earth and water damage as well as stunning them.","Invoque une avalanche qui s'abat sur tous les ennemis de la zone, infligeant d'énormes dégâts d'eau et de terre et les étourdissant"
CLIENT_HELP_INC_000494,Psykeeper,Sorcier
CLIENT_HELP_INC_000495,"The second job class for Magicians, they use a wand like a Magician. They specialize in magic attacks that assault the mind of the enemy.","Le sorcier est un maître de la magie noire et des sciences occultes, qui a développé ses facultés psychiques pour contrôler et affaiblir ses ennemis."
CLIENT_HELP_INC_000496,Demonology,Démonologie
CLIENT_HELP_INC_000497,"Deals damage to the mind of the enemy, by creating illusions of devils.",Utilise la science des démons pour endommager l'âme de l'ennemi
CLIENT_HELP_INC_000498,Satanology,Satanologie
CLIENT_HELP_INC_000499,"Confuses the enemy, and binds them in place for a certain amount of time.","Jette le mauvais oeil sur l'ennemi, ce qui a une forte chance de l'immobiliser pour une courte période"
CLIENT_HELP_INC_000500,Psychic Bomb,Bombe psychique
CLIENT_HELP_INC_000501,"Builds up spiritual power, and releases it to do massive damage.",Lance une puissante attaque psychique infligeant des dommages et pouvant étourdir l'ennemi
CLIENT_HELP_INC_000502,Spirit Bomb,Explosion de mana
CLIENT_HELP_INC_000503,"Collapse the spirit of the enemy, deals damage based on MP.","Incantation qui inflige de lourds dégâts à l'ennemi, mais fluctuant selon le nombre de PM restants au Sorcier"
CLIENT_HELP_INC_000504,Psychic Wall,Barrière psychique
CLIENT_HELP_INC_000505,Creates a psychic barrier in front of the caster that the monster cannot pass.,"Invoque une barrière psychique entre le Sorcier et l'ennemi, qui est repoussé et reçoit des dommages s'il tente de la traverser"
CLIENT_HELP_INC_000506,Crucio Spell,Affliction
CLIENT_HELP_INC_000507,"Gives a certain chance to reflect skill and magic attacks, at double damage.","Enveloppe le Sorcier d'une aura magique qui répercute sur l'ennemi les dégâts reçus, pouvant jusqu'à doubler les dommages subis"
CLIENT_HELP_INC_000508,Maximum Crisis,Nova psychique
CLIENT_HELP_INC_000509,"If it works then it deals huge damage to the monster. If not, the caster takes the damage instead.",Violente déflagration qui endommage tous les ennemis proches du Sorcier
CLIENT_HELP_INC_000510,Psychic Square,Monde parallèle
CLIENT_HELP_INC_000511,Dazzles the monster and deals a large amount of damage.,Plonge tous les ennemis proches du Sorcier dans le chaos et leur inflige de considérables dégâts
CLIENT_HELP_INC_000512,Information of the ability,Statistiques du personnage
CLIENT_HELP_INC_000513,This explains the information of various abilities that can be increased by growth of character.,Il est possible de développer les différentes statistiques de votre personnage pour améliorer ses capacités
CLIENT_HELP_INC_000514,Name,Nom
CLIENT_HELP_INC_000515,The given name of the avatar/character.,Affiche le pseudonyme du personnage.
CLIENT_HELP_INC_000516,Job,Classe
CLIENT_HELP_INC_000517,This shows the job/class that the player has chosen for his character.,Affiche la classe actuelle du personnage.
CLIENT_HELP_INC_000518,Level,Niveau
