Key,English,Traditional_Chinese
PROPITEM_TXT_131146,Carnival Traveler Green Suit (M),嘉年華旅行者綠色服裝 (男)
PROPITEM_TXT_131147,Carnival Traveler Green Shoes (M),嘉年華旅行者綠色鞋 (男)
PROPITEM_TXT_131148,Carnival Traveler Green Backpack,嘉年華旅行者綠色背包
PROPITEM_TXT_131149,Carnival Traveler Green Glasses,嘉年華旅行者綠色眼鏡
PROPITEM_TXT_131150,Carnival Traveler 6% Green Set (M),嘉年華旅行者 6% 綠色套裝 (男)
PROPITEM_TXT_131151,The Carnival Traveler 6% Green Set for male characters.,適用於男性角色的嘉年華旅行者 6% 綠色套裝。
PROPITEM_TXT_131152,Carnival Traveler Green Hat (F),嘉年華旅行者綠色頭部 (女)
PROPITEM_TXT_131153,Carnival Traveler Green Suit (F),嘉年華旅行者綠色服裝 (女)
PROPITEM_TXT_131154,Carnival Traveler Green Shoes (F),嘉年華旅行者綠色鞋 (女)
PROPITEM_TXT_131155,Carnival Traveler 6% Green Set (F),嘉年華旅行者 6% 綠色套裝 (女)
PROPITEM_TXT_131156,The Carnival Traveler 6% Green Set for female characters.,適用於女性角色的嘉年華旅行者 6% 綠色套裝。
PROPITEM_TXT_131157,Carnival Traveler 4% Pink Set,嘉年華旅行者 4% 粉色套裝
PROPITEM_TXT_131158,Carnival Traveler Pink Hat (M),嘉年華旅行者粉色頭部 (男)
PROPITEM_TXT_131159,Carnival Traveler Pink Suit (M),嘉年華旅行者粉色服裝 (男)
PROPITEM_TXT_131160,Carnival Traveler Pink Shoes (M),嘉年華旅行者粉色鞋 (男)
PROPITEM_TXT_131161,Carnival Traveler Pink Backpack,嘉年華旅行者粉色背包
PROPITEM_TXT_131162,Carnival Traveler Pink Glasses,嘉年華旅行者粉色眼鏡
PROPITEM_TXT_131163,Carnival Traveler 4% Pink Set (M),嘉年華旅行者 4% 粉色套裝 (男)
PROPITEM_TXT_131164,The Carnival Traveler 4% Pink Set for male characters.,適用於男性角色的嘉年華旅行者 4% 粉色套裝。
PROPITEM_TXT_131165,Carnival Traveler Pink Hat (F),嘉年華旅行者粉色頭部 (女)
PROPITEM_TXT_131166,Carnival Traveler Pink Suit (F),嘉年華旅行者粉色服裝 (女)
PROPITEM_TXT_131167,Carnival Traveler Pink Shoes (F),嘉年華旅行者粉色鞋 (女)
PROPITEM_TXT_131168,Carnival Traveler 4% Pink Set (F),嘉年華旅行者 4% 粉色套裝 (女)
PROPITEM_TXT_131169,The Carnival Traveler 4% Pink Set for female characters.,適用於女性角色的嘉年華旅行者 4% 粉色套裝。
PROPITEM_TXT_131170,Carnival Traveler 2% Blue Set,嘉年華旅行者 2% 藍色套裝
PROPITEM_TXT_131171,Carnival Traveler Blue Hat (M),嘉年華旅行者藍色頭部 (男)
PROPITEM_TXT_131172,Carnival Traveler Blue Suit (M),嘉年華旅行者藍色服裝 (男)
PROPITEM_TXT_131173,Carnival Traveler Blue Shoes (M),嘉年華旅行者藍色鞋 (男)
PROPITEM_TXT_131174,Carnival Traveler Blue Backpack,嘉年華旅行者藍色背包
PROPITEM_TXT_131175,Carnival Traveler Blue Glasses,嘉年華旅行者藍色眼鏡
PROPITEM_TXT_131176,Carnival Traveler 2% Blue Set (M),嘉年華旅行者 2% 藍色套裝 (男)
PROPITEM_TXT_131177,The Carnival Traveler 2% Blue Set for male characters.,適用於男性角色的嘉年華旅行者 2% 藍色套裝。
PROPITEM_TXT_131178,Carnival Traveler Blue Hat (F),嘉年華旅行者藍色頭部 (女)
PROPITEM_TXT_131179,Carnival Traveler Blue Suit (F),嘉年華旅行者藍色服裝 (女)
PROPITEM_TXT_131180,Carnival Traveler Blue Shoes (F),嘉年華旅行者藍色鞋 (女)
PROPITEM_TXT_131181,Carnival Traveler 2% Blue Set (F),嘉年華旅行者 2% 藍色套裝 (女)
PROPITEM_TXT_131182,The Carnival Traveler 2% Blue Set for female characters.,適用於女性角色的嘉年華旅行者 2% 藍色套裝。
PROPITEM_TXT_131183,Carnival Traveler 2% White Set,嘉年華旅行者 2% 白色套裝
PROPITEM_TXT_131184,Carnival Traveler White Hat (M),嘉年華旅行者白色頭部 (男)
PROPITEM_TXT_131185,Carnival Traveler White Suit (M),嘉年華旅行者白色服裝 (男)
PROPITEM_TXT_131186,Carnival Traveler White Shoes (M),嘉年華旅行者白色鞋 (男)
PROPITEM_TXT_131187,Carnival Traveler White Backpack,嘉年華旅行者白色背包
PROPITEM_TXT_131188,Carnival Traveler White Glasses,嘉年華旅行者白色眼鏡
PROPITEM_TXT_131189,Carnival Traveler 2% White Set (M),嘉年華旅行者 2% 白色套裝 (男)
PROPITEM_TXT_131190,The Carnival Traveler 2% White Set for male characters.,適用於男性角色的嘉年華旅行者 2% 白色套裝。
PROPITEM_TXT_131191,Carnival Traveler White Hat (F),嘉年華旅行者白色頭部 (女)
PROPITEM_TXT_131192,Carnival Traveler White Suit (F),嘉年華旅行者白色服裝 (女)
PROPITEM_TXT_131193,Carnival Traveler White Shoes (F),嘉年華旅行者白色鞋 (女)
PROPITEM_TXT_131194,Carnival Traveler 2% White Set (F),嘉年華旅行者 2% 白色套裝 (女)
PROPITEM_TXT_131195,The Carnival Traveler 2% White Set for female characters.,適用於女性角色的嘉年華旅行者 2% 白色套裝。
PROPITEM_TXT_131196,Red Rolling Clown,Red Rolling Clown
PROPITEM_TXT_131197,"With every spin, a dance of mirth and glee, the Rolling Clown, your rhythmic partner for all things groovy!","With every spin, a dance of mirth and glee, the Rolling Clown, your rhythmic partner for all things groovy!"
PROPITEM_TXT_131198,Purple Rolling Clown,Purple Rolling Clown
PROPITEM_TXT_131199,Green Rolling Clown,Green Rolling Clown
PROPITEM_TXT_131200,Pink Rolling Clown,Pink Rolling Clown
PROPITEM_TXT_131201,Blue Rolling Clown,Blue Rolling Clown
PROPITEM_TXT_131202,White Rolling Clown,White Rolling Clown
PROPITEM_TXT_131203,Carnival Traveler Lucky Box,嘉年華旅行者幸運箱
PROPITEM_TXT_131204,This box contains a Carnival Traveler with Speed bonus. You can select your gender after opening the Lucky Box.,此箱子包含帶有速度加成的嘉年華旅行者套裝。開啟幸運箱後，您可以選擇您的性別。
PROPITEM_TXT_131205,Mind Control,Mind Control
PROPITEM_TXT_131206,Reverse mouse left and right direction for 10 seconds to front and back users. (can't be stacked),Reverse mouse left and right direction for 10 seconds to front and back users. (can't be stacked)
PROPITEM_TXT_131207,Thanksgiving Gacha Box 2023,Thanksgiving Gacha Box 2023
PROPITEM_TXT_131208,This box dropped by Wild Turkey drop various rewards! Get as much as possible!,This box dropped by Wild Turkey drop various rewards! Get as much as possible!
PROPITEM_TXT_131209,Extended December Pass,Extended December Pass
PROPITEM_TXT_131210,This purchase gives you many advantages during the December Pass season:\n-More Flyff Pass rewards\n-Common Bank\n-2 days Vendor Shops\n-Unlimited Acceleration Fuel\n-Unlimited Exp Lock\n-Dungeons Map and Navigator\n-Faster Safe Upgrades\n-1 More Free Dungeon Entrance\n-5 Daily Search Shop Teleports\n...and more to come over the game updates!,在十二月通行證季節購買此產品可為您帶來許多好處：\n-更多戰鬥通行證獎勵\n-共同銀行\n-2 天行動商店\n-無限加速燃料\n-無限經驗鎖定\n-地下城地圖與導航器\n-更快的安全升級\n-多1次免費進入副本\n-5 每日搜尋商店傳送\n....遊戲更新還會有更多內容！
PROPITEM_TXT_131211,Thanksgiving 2023 10% Grey Set,2023 感恩節 10% 灰色套裝
PROPITEM_TXT_131212,Thanksgiving 2023 Grey Hat (M),2023 感恩節灰色頭部 (男)
PROPITEM_TXT_131213,Thanksgiving 2023 Grey Suit (M),2023 感恩節灰色服裝 (男)
PROPITEM_TXT_131214,Thanksgiving 2023 Grey Shoes (M),2023 感恩節灰色鞋 (男)
PROPITEM_TXT_131215,Thanksgiving 2023 10% Grey Set (M),2023 感恩節 10% 灰色套裝 (男)
PROPITEM_TXT_131216,The Thanksgiving 2023 10% Grey Set for male characters.,適用於男性角色的2023 感恩節 10% 灰色套裝。
PROPITEM_TXT_131217,Thanksgiving 2023 Grey Hat (F),2023 感恩節灰色頭部 (女)
PROPITEM_TXT_131218,Thanksgiving 2023 Grey Suit (F),2023 感恩節灰色服裝 (女)
PROPITEM_TXT_131219,Thanksgiving 2023 Grey Shoes (F),2023 感恩節灰色鞋 (女)
PROPITEM_TXT_131220,Thanksgiving 2023 10% Grey Set (F),2023 感恩節 10% 灰色套裝 (女)
PROPITEM_TXT_131221,The Thanksgiving 2023 10% Grey Set for female characters.,適用於女性角色的2023 感恩節 10% 灰色套裝。
PROPITEM_TXT_131222,Thanksgiving 2023 8% Blue Set,2023 感恩節 8% 藍色套裝
PROPITEM_TXT_131223,Thanksgiving 2023 Blue Hat (M),2023 感恩節藍色頭部 (男)
PROPITEM_TXT_131224,Thanksgiving 2023 Blue Suit (M),2023 感恩節藍色服裝 (男)
PROPITEM_TXT_131225,Thanksgiving 2023 Blue Shoes (M),2023 感恩節藍色鞋 (男)
PROPITEM_TXT_131226,Thanksgiving 2023 8% Blue Set (M),2023 感恩節 8% 藍色套裝 (男)
PROPITEM_TXT_131227,The Thanksgiving 2023 8% Blue Set for male characters.,適用於男性角色的2023 感恩節 8% 藍色套裝。
PROPITEM_TXT_131228,Thanksgiving 2023 Blue Hat (F),2023 感恩節藍色頭部 (女)
PROPITEM_TXT_131229,Thanksgiving 2023 Blue Suit (F),2023 感恩節藍色服裝 (女)
PROPITEM_TXT_131230,Thanksgiving 2023 Blue Shoes (F),2023 感恩節藍色鞋 (女)
PROPITEM_TXT_131231,Thanksgiving 2023 8% Blue Set (F),2023 感恩節 8% 藍色套裝 (女)
PROPITEM_TXT_131232,The Thanksgiving 2023 8% Blue Set for female characters.,適用於女性角色的2023 感恩節 8% 藍色套裝。
PROPITEM_TXT_131233,Thanksgiving 2023 6% Brown Set,2023 感恩節 6% 棕色套裝
PROPITEM_TXT_131234,Thanksgiving 2023 Brown Hat (M),2023 感恩節棕色頭部 (男)
PROPITEM_TXT_131235,Thanksgiving 2023 Brown Suit (M),2023 感恩節棕色服裝 (男)
PROPITEM_TXT_131236,Thanksgiving 2023 Brown Shoes (M),2023 感恩節棕色鞋 (男)
PROPITEM_TXT_131237,Thanksgiving 2023 6% Brown Set (M),2023 感恩節 6% 棕色套裝 (男)
PROPITEM_TXT_131238,The Thanksgiving 2023 6% Brown Set for male characters.,適用於男性角色的2023 感恩節 6% 棕色套裝。
PROPITEM_TXT_131239,Thanksgiving 2023 Brown Hat (F),2023 感恩節棕色頭部 (女)
PROPITEM_TXT_131240,Thanksgiving 2023 Brown Suit (F),2023 感恩節棕色服裝 (女)
PROPITEM_TXT_131241,Thanksgiving 2023 Brown Shoes (F),2023 感恩節棕色鞋 (女)
PROPITEM_TXT_131242,Thanksgiving 2023 6% Brown Set (F),2023 感恩節 6% 棕色套裝 (女)
PROPITEM_TXT_131243,The Thanksgiving 2023 6% Brown Set for female characters.,適用於女性角色的2023 感恩節 6% 棕色套裝。
PROPITEM_TXT_131244,Thanksgiving 2023 4% Red Set,2023 感恩節 4% 紅色套裝
PROPITEM_TXT_131245,Thanksgiving 2023 Red Hat (M),2023 感恩節紅色頭部 (男)
PROPITEM_TXT_131246,Thanksgiving 2023 Red Suit (M),2023 感恩節紅色服裝 (男)
PROPITEM_TXT_131247,Thanksgiving 2023 Red Shoes (M),2023 感恩節紅色鞋 (男)
PROPITEM_TXT_131248,Thanksgiving 2023 4% Red Set (M),2023 感恩節 4% 紅色套裝 (男)
PROPITEM_TXT_131249,The Thanksgiving 2023 4% Red Set for male characters.,適用於男性角色的2023 感恩節 4% 紅色套裝。
PROPITEM_TXT_131250,Thanksgiving 2023 Red Hat (F),2023 感恩節紅色頭部 (女)
PROPITEM_TXT_131251,Thanksgiving 2023 Red Suit (F),2023 感恩節紅色服裝 (女)
PROPITEM_TXT_131252,Thanksgiving 2023 Red Shoes (F),2023 感恩節紅色鞋 (女)
PROPITEM_TXT_131253,Thanksgiving 2023 4% Red Set (F),2023 感恩節 4% 紅色套裝 (女)
PROPITEM_TXT_131254,The Thanksgiving 2023 4% Red Set for female characters.,適用於女性角色的2023 感恩節 4% 紅色套裝。
PROPITEM_TXT_131255,Thanksgiving 2023 2% Burgundy Set,2023 感恩節 2% 酒紅色套裝
PROPITEM_TXT_131256,Thanksgiving 2023 Burgundy Hat (M),2023 感恩節酒紅色頭部 (男)
PROPITEM_TXT_131257,Thanksgiving 2023 Burgundy Suit (M),2023 感恩節酒紅色服裝 (男)
PROPITEM_TXT_131258,Thanksgiving 2023 Burgundy Shoes (M),2023 感恩節酒紅色鞋 (男)
PROPITEM_TXT_131259,Thanksgiving 2023 2% Burgundy Set (M),2023 感恩節 2% 酒紅色套裝 (男)
PROPITEM_TXT_131260,The Thanksgiving 2023 2% Burgundy Set for male characters.,適用於男性角色的2023 感恩節 2% 酒紅色套裝。
PROPITEM_TXT_131261,Thanksgiving 2023 Burgundy Hat (F),2023 感恩節酒紅色頭部 (女)
PROPITEM_TXT_131262,Thanksgiving 2023 Burgundy Suit (F),2023 感恩節酒紅色服裝 (女)
PROPITEM_TXT_131263,Thanksgiving 2023 Burgundy Shoes (F),2023 感恩節酒紅色鞋 (女)
PROPITEM_TXT_131264,Thanksgiving 2023 2% Burgundy Set (F),2023 感恩節 2% 酒紅色套裝 (女)
PROPITEM_TXT_131265,The Thanksgiving 2023 2% Burgundy Set for female characters.,適用於女性角色的2023 感恩節 2% 酒紅色套裝。
PROPITEM_TXT_131266,Thanksgiving 2023 2% White Set,2023 感恩節 2% 白色套裝
PROPITEM_TXT_131267,Thanksgiving 2023 White Hat (M),2023 感恩節白色頭部 (男)
PROPITEM_TXT_131268,Thanksgiving 2023 White Suit (M),2023 感恩節白色服裝 (男)
PROPITEM_TXT_131269,Thanksgiving 2023 White Shoes (M),2023 感恩節白色鞋 (男)
PROPITEM_TXT_131270,Thanksgiving 2023 2% White Set (M),2023 感恩節 2% 白色套裝 (男)
PROPITEM_TXT_131271,The Thanksgiving 2023 2% White Set for male characters.,適用於男性角色的2023 感恩節 2% 白色套裝。
PROPITEM_TXT_131272,Thanksgiving 2023 White Hat (F),2023 感恩節白色頭部 (女)
PROPITEM_TXT_131273,Thanksgiving 2023 White Suit (F),2023 感恩節白色服裝 (女)
PROPITEM_TXT_131274,Thanksgiving 2023 White Shoes (F),2023 感恩節白色鞋 (女)
PROPITEM_TXT_131275,Thanksgiving 2023 2% White Set (F),2023 感恩節 2% 白色套裝 (女)
PROPITEM_TXT_131276,The Thanksgiving 2023 2% White Set for female characters.,適用於女性角色的2023 感恩節 2% 白色套裝。
PROPITEM_TXT_131277,Thanksgiving 2023 Lucky Box,2023 感恩節幸運箱
PROPITEM_TXT_131278,This box contains a Thanksgiving 2023 with Speed bonus. You can select your gender after opening the Lucky Box.,此箱子包含帶有速度加成的2023感恩節套裝。開啟幸運箱後，您可以選擇您的性別。
PROPITEM_TXT_131279,Red Turkey Board,Red Turkey Board
PROPITEM_TXT_131280,A classic Thanksgiving plate adorned with a succulent turkey centerpiece.,A classic Thanksgiving plate adorned with a succulent turkey centerpiece.
PROPITEM_TXT_131281,Blue Turkey Board,Blue Turkey Board
PROPITEM_TXT_131282,Green Turkey Board,Green Turkey Board
PROPITEM_TXT_131283,2023 Thanksgiving Growth Package,2023 Thanksgiving Growth Package
PROPITEM_TXT_131284,"A package containing 1x Amplification ES Scroll Box, 20x Flask Box, 20x Grilled Eel, 20x Scroll of Resurrection, 20x Upcut Stone and 20x Def-Upcut Stone. All items are also linked.","A package containing 1x Amplification ES Scroll Box, 20x Flask Box, 20x Grilled Eel, 20x Scroll of Resurrection, 20x Upcut Stone and 20x Def-Upcut Stone. All items are also linked."
PROPITEM_TXT_131285,2023 Thanksgiving Smelting Package,2023 Thanksgiving Smelting Package
PROPITEM_TXT_131286,"A package containing 40x Smelting Scroll Box, 50x Power Dice 10, 50x Power Dice 12 and 30x Scroll of Weapon Bonus. All items are also linked.","A package containing 40x Smelting Scroll Box, 50x Power Dice 10, 50x Power Dice 12 and 30x Scroll of Weapon Bonus. All items are also linked."
PROPITEM_TXT_131287,2023 Thanksgiving New Item Package,2023 Thanksgiving New Item Package
PROPITEM_TXT_131288,"A package containing 2x Bank Extra Bag (30 Days), 2x Nitro Booster (30 Days), 100x Scroll of Multi-Shop and 2x Guild Extra Bag (30 Days). All items are also linked.","A package containing 2x Bank Extra Bag (30 Days), 2x Nitro Booster (30 Days), 100x Scroll of Multi-Shop and 2x Guild Extra Bag (30 Days). All items are also linked."
PROPITEM_TXT_131289,[20~140] Amplification ES Scroll Select Box,[20~140] Amplification ES Scroll Select Box
PROPITEM_TXT_131290,"A package containing 8x Scroll of Amplification ES140, 9x Scroll of Amplification ES120 and 12x Scroll of Amplification ES80. All items are also linked.","A package containing 8x Scroll of Amplification ES140, 9x Scroll of Amplification ES120 and 12x Scroll of Amplification ES80. All items are also linked."
PROPITEM_TXT_131291,Black Friday Costume Lucky Box,Black Friday Costume Lucky Box
PROPITEM_TXT_131292,A package containing a random costume for black friday!,A package containing a random costume for black friday!
PROPITEM_TXT_131293,Bank Extra Bag (30 Days),Bank Extra Bag (30 Days)
PROPITEM_TXT_131294,Expands the bank space limit by 24 items for current character. You can only use 1 at the same time. Lasts 30 days.,Expands the bank space limit by 24 items for current character. You can only use 1 at the same time. Lasts 30 days.
PROPITEM_TXT_131295,One-seater. Good for lone wolves,One-seater. Good for lone wolves
PROPITEM_TXT_131300,Christmas Gift Box,Christmas Gift Box
PROPITEM_TXT_131301,One of Santa's lost gifts. Take it back to every city in exchange for a reward!,One of Santa's lost gifts. Take it back to every city in exchange for a reward!
PROPITEM_TXT_131302,Christmas Pass,Christmas Pass
PROPITEM_TXT_131303,This purchase will give you access to many advantages until the end of the Christmas Pass 2023 season,This purchase will give you access to many advantages until the end of the Christmas Pass 2023 season
PROPITEM_TXT_131304,Artificial 10% Purple Set,人造 10% 紫色套裝
PROPITEM_TXT_131305,Artificial Purple Hat (M),人造紫色頭部 (男)
PROPITEM_TXT_131306,Artificial Purple Suit (M),人造紫色服裝 (男)
PROPITEM_TXT_131307,Artificial Purple Hands (M),人造紫色手部 (男)
PROPITEM_TXT_131308,Artificial Purple Shoes (M),人造紫色鞋 (男)
PROPITEM_TXT_131309,Artificial Purple Cloak,人造紫色披風
PROPITEM_TXT_131310,Artificial 10% Purple Set (M),人造 10% 紫色套裝 (男)
PROPITEM_TXT_131311,The Artificial 10% Purple Set for male characters.,適用於男性角色的10% 紫色人造套裝。
PROPITEM_TXT_131312,Artificial Purple Hat (F),人造紫色頭部 (女)
PROPITEM_TXT_131313,Artificial Purple Suit (F),人造紫色服裝 (女)
PROPITEM_TXT_131314,Artificial Purple Hands (F),人造紫色手部 (女)
PROPITEM_TXT_131315,Artificial Purple Shoes (F),人造紫色鞋 (女)
PROPITEM_TXT_131316,Artificial 10% Purple Set (F),人造 10% 紫色套裝 (女)
PROPITEM_TXT_131317,The Artificial 10% Purple Set for female characters.,適用於女性角色的10% 紫色人造套裝。
PROPITEM_TXT_131318,Artificial 8% Orange Set,Artificial 8% Orange Set
PROPITEM_TXT_131319,Artificial Orange Hat (M),Artificial Orange Hat (M)
PROPITEM_TXT_131320,Artificial Orange Suit (M),Artificial Orange Suit (M)
PROPITEM_TXT_131321,Artificial Orange Hands (M),Artificial Orange Hands (M)
PROPITEM_TXT_131322,Artificial Orange Shoes (M),Artificial Orange Shoes (M)
PROPITEM_TXT_131323,Artificial Orange Cloak,Artificial Orange Cloak
PROPITEM_TXT_131324,Artificial 8% Orange Set (M),Artificial 8% Orange Set (M)
PROPITEM_TXT_131325,The Artificial 8% Orange Set for male characters.,The Artificial 8% Orange Set for male characters.
PROPITEM_TXT_131326,Artificial Orange Hat (F),Artificial Orange Hat (F)
PROPITEM_TXT_131327,Artificial Orange Suit (F),Artificial Orange Suit (F)
PROPITEM_TXT_131328,Artificial Orange Hands (F),Artificial Orange Hands (F)
PROPITEM_TXT_131329,Artificial Orange Shoes (F),Artificial Orange Shoes (F)
PROPITEM_TXT_131330,Artificial 8% Orange Set (F),Artificial 8% Orange Set (F)
PROPITEM_TXT_131331,The Artificial 8% Orange Set for female characters.,The Artificial 8% Orange Set for female characters.
PROPITEM_TXT_131332,Artificial 6% Blue Set,Artificial 6% Blue Set
PROPITEM_TXT_131333,Artificial Blue Hat (M),Artificial Blue Hat (M)
PROPITEM_TXT_131334,Artificial Blue Suit (M),Artificial Blue Suit (M)
PROPITEM_TXT_131335,Artificial Blue Hands (M),Artificial Blue Hands (M)
PROPITEM_TXT_131336,Artificial Blue Shoes (M),Artificial Blue Shoes (M)
PROPITEM_TXT_131337,Artificial Blue Cloak,Artificial Blue Cloak
PROPITEM_TXT_131338,Artificial 6% Blue Set (M),Artificial 6% Blue Set (M)
PROPITEM_TXT_131339,The Artificial 6% Blue Set for male characters.,The Artificial 6% Blue Set for male characters.
PROPITEM_TXT_131340,Artificial Blue Hat (F),Artificial Blue Hat (F)
PROPITEM_TXT_131341,Artificial Blue Suit (F),Artificial Blue Suit (F)
PROPITEM_TXT_131342,Artificial Blue Hands (F),Artificial Blue Hands (F)
PROPITEM_TXT_131343,Artificial Blue Shoes (F),Artificial Blue Shoes (F)
PROPITEM_TXT_131344,Artificial 6% Blue Set (F),Artificial 6% Blue Set (F)
PROPITEM_TXT_131345,The Artificial 6% Blue Set for female characters.,The Artificial 6% Blue Set for female characters.
PROPITEM_TXT_131346,Artificial 4% Green Set,Artificial 4% Green Set
PROPITEM_TXT_131347,Artificial Green Hat (M),Artificial Green Hat (M)
PROPITEM_TXT_131348,Artificial Green Suit (M),Artificial Green Suit (M)
PROPITEM_TXT_131349,Artificial Green Hands (M),Artificial Green Hands (M)
PROPITEM_TXT_131350,Artificial Green Shoes (M),Artificial Green Shoes (M)
PROPITEM_TXT_131351,Artificial Green Cloak,Artificial Green Cloak
PROPITEM_TXT_131352,Artificial 4% Green Set (M),Artificial 4% Green Set (M)
PROPITEM_TXT_131353,The Artificial 4% Green Set for male characters.,The Artificial 4% Green Set for male characters.
PROPITEM_TXT_131354,Artificial Green Hat (F),Artificial Green Hat (F)
PROPITEM_TXT_131355,Artificial Green Suit (F),Artificial Green Suit (F)
PROPITEM_TXT_131356,Artificial Green Hands (F),Artificial Green Hands (F)
PROPITEM_TXT_131357,Artificial Green Shoes (F),Artificial Green Shoes (F)
PROPITEM_TXT_131358,Artificial 4% Green Set (F),Artificial 4% Green Set (F)
PROPITEM_TXT_131359,The Artificial 4% Green Set for female characters.,The Artificial 4% Green Set for female characters.
PROPITEM_TXT_131360,Artificial 2% Red Set,Artificial 2% Red Set
PROPITEM_TXT_131361,Artificial Red Hat (M),Artificial Red Hat (M)
PROPITEM_TXT_131362,Artificial Red Suit (M),Artificial Red Suit (M)
PROPITEM_TXT_131363,Artificial Red Hands (M),Artificial Red Hands (M)
PROPITEM_TXT_131364,Artificial Red Shoes (M),Artificial Red Shoes (M)
PROPITEM_TXT_131365,Artificial Red Cloak,Artificial Red Cloak
PROPITEM_TXT_131366,Artificial 2% Red Set (M),Artificial 2% Red Set (M)
PROPITEM_TXT_131367,The Artificial 2% Red Set for male characters.,The Artificial 2% Red Set for male characters.
PROPITEM_TXT_131368,Artificial Red Hat (F),Artificial Red Hat (F)
PROPITEM_TXT_131369,Artificial Red Suit (F),Artificial Red Suit (F)
PROPITEM_TXT_131370,Artificial Red Hands (F),Artificial Red Hands (F)
PROPITEM_TXT_131371,Artificial Red Shoes (F),Artificial Red Shoes (F)
PROPITEM_TXT_131372,Artificial 2% Red Set (F),Artificial 2% Red Set (F)
PROPITEM_TXT_131373,The Artificial 2% Red Set for female characters.,The Artificial 2% Red Set for female characters.
PROPITEM_TXT_131374,Artificial 2% White Set,Artificial 2% White Set
PROPITEM_TXT_131375,Artificial White Hat (M),Artificial White Hat (M)
PROPITEM_TXT_131376,Artificial White Suit (M),Artificial White Suit (M)
PROPITEM_TXT_131377,Artificial White Hands (M),Artificial White Hands (M)
PROPITEM_TXT_131378,Artificial White Shoes (M),Artificial White Shoes (M)
PROPITEM_TXT_131379,Artificial White Cloak,Artificial White Cloak
PROPITEM_TXT_131380,Artificial 2% White Set (M),Artificial 2% White Set (M)
PROPITEM_TXT_131381,The Artificial 2% White Set for male characters.,The Artificial 2% White Set for male characters.
PROPITEM_TXT_131382,Artificial White Hat (F),Artificial White Hat (F)
PROPITEM_TXT_131383,Artificial White Suit (F),Artificial White Suit (F)
PROPITEM_TXT_131384,Artificial White Hands (F),Artificial White Hands (F)
PROPITEM_TXT_131385,Artificial White Shoes (F),Artificial White Shoes (F)
PROPITEM_TXT_131386,Artificial 2% White Set (F),Artificial 2% White Set (F)
PROPITEM_TXT_131387,The Artificial 2% White Set for female characters.,The Artificial 2% White Set for female characters.
PROPITEM_TXT_131388,Artificial Lucky Box,Artificial Lucky Box
PROPITEM_TXT_131389,This box contains a Artificial Set with Speed bonus. You can select your gender after opening the Lucky Box.,This box contains a Artificial Set with Speed bonus. You can select your gender after opening the Lucky Box.
PROPITEM_TXT_131390,Select which Amplification Scroll you want!,Select which Amplification Scroll you want!
PROPITEM_TXT_131391,December Weapon Skin Box,December Weapon Skin Box
PROPITEM_TXT_131392,Select which December Weapon you want!,Select which December Weapon you want!
PROPITEM_TXT_131393,Effect Selection Box (15 Days),Effect Selection Box (15 Days)
PROPITEM_TXT_131394,Select which effect you want!,Select which effect you want!
PROPITEM_TXT_131395,Remi's Supply Package,Remi's Supply Package
PROPITEM_TXT_131396,"A package containing 5x Amplification ES Scroll Select Box, 10x Power Scroll, 10x Amplification Elixir Box and 10x Amplification Potion Box. All items are also linked.",禮包內含5x增幅ES卷軸選擇箱、10x力量捲軸、10x增幅藥劑箱和10x增幅藥水箱。 所有物品也都歸屬綁定在一起。
PROPITEM_TXT_131397,Remi's Gear Bonus Package,Remi's Gear Bonus Package
PROPITEM_TXT_131398,A package containing 10x Scroll of Bonus and 10x Stat Scroll Box. All items are also linked.,A package containing 10x Scroll of Bonus and 10x Stat Scroll Box. All items are also linked.
PROPITEM_TXT_131399,Remi's Skin Package,Remi's Skin Package
PROPITEM_TXT_131400,A package containing 1x December Weapon Skin Box and 1x Effect Selection Box (15 Day). All items are also linked.,A package containing 1x December Weapon Skin Box and 1x Effect Selection Box (15 Day). All items are also linked.
PROPITEM_TXT_131449,Effect Selection Box (7 Days),Effect Selection Box (7 Days)
PROPITEM_TXT_300100,Weather Attack Boost,Weather Attack Boost
PROPITEM_TXT_300101,Weather HP and Speed Boost,Weather HP and Speed Boost
PROPITEM_TXT_300102,Weather Critical Damage Boost,Weather Critical Damage Boost
PROPITEM_TXT_300103,Weather Critical Chance Boost,Weather Critical Chance Boost
PROPITEM_TXT_300104,This boost only lasts with the current weather. Enjoy it!,This boost only lasts with the current weather. Enjoy it!
PROPITEM_TXT_131416,New Year Gift Box,New Year Gift Box
PROPITEM_TXT_131401,"This is a luxury commemorative gift box for the New Year 2024. When used, you can get various gifts depending on the probability.","This is a luxury commemorative gift box for the New Year 2024. When used, you can get various gifts depending on the probability."
PROPITEM_TXT_131402,New Year Gift Box (Low),New Year Gift Box (Low)
PROPITEM_TXT_131403,"This is a commemorative gift box for the New Year 2024. When used, you can get various gifts depending on the probability.","This is a commemorative gift box for the New Year 2024. When used, you can get various gifts depending on the probability."
PROPITEM_TXT_131404,New Year Gift A,New Year Gift A
PROPITEM_TXT_131405,A-class gift for new year 2024.,A-class gift for new year 2024.
PROPITEM_TXT_131406,New Year Gift A (Low),New Year Gift A (Low)
PROPITEM_TXT_131407,A-class gift for new year 2024.,A-class gift for new year 2024.
PROPITEM_TXT_131408,New Year Gift B,New Year Gift B
PROPITEM_TXT_131409,B-class gift for new year 2024.,B-class gift for new year 2024.
