Key,English,Traditional_Chinese
PROPQUEST_INC_110184,Welcome back hero! There are reports of a new threat in the Forsaken Tower. Please seek out and get rid of the $QUEST_END_KILL_NAME$. ,歡迎回來的英雄！ 有報告稱被遺忘之塔出現了新的威脅。 請找出並擺脫 $QUEST_END_KILL_NAME$。
PROPQUEST_INC_110185,"Thank you hero, the $QUEST_END_KILL_NAME$ threat has been eliminated.",謝謝英雄，$QUEST_END_KILL_NAME$ 威脅已被消除。
PROPQUEST_INC_110186,"You weren't able to kill the $QUEST_END_KILL_NAME$ yet? That's alright, please return after you've won against the giant!",你還沒能殺死 $QUEST_END_KILL_NAME$？ 沒關係，打敗巨人後請回來！
PROPQUEST_INC_110187,The Tower is filled with dangerous masquerpets. I understand if you do not wish to take the risk.,塔內充滿了危險的怪物。 如果您不想冒險，我可以理解。
PROPQUEST_INC_110188,Curiosity Killed the Cat (1),好奇害死貓（1）
PROPQUEST_INC_110189,Curiosity Killed the Cat (2),好奇害死貓（2）
PROPQUEST_INC_110190,Light as a Feather (1),輕如鴻毛（1）
PROPQUEST_INC_110191,Light as a Feather (2),輕如鴻毛（2）
PROPQUEST_INC_110192,Gullah Gullah Island! (1),古拉古拉島！ (1)
PROPQUEST_INC_110193,Gullah Gullah Island! (2),古拉古拉島！ (2)
PROPQUEST_INC_110194,Abraxas Antitoxin (1),飛蛾抗毒素 (1)
PROPQUEST_INC_110195,Abraxas Antitoxin (2),飛蛾抗毒素 (2)
PROPQUEST_INC_110196,Witch in the Tower (1),塔中的女巫（1）
PROPQUEST_INC_110197,Witch in the Tower (2),塔中的女巫（2）
PROPQUEST_INC_110198,Bird Assassins (1),鳥刺客 (1)
PROPQUEST_INC_110199,Bird Assassins (2),鳥刺客 (2)
PROPQUEST_INC_110200,Minotaur Maze (1),牛頭怪迷宮 (1)
PROPQUEST_INC_110201,Minotaur Maze (2),牛頭怪迷宮 (2)
PROPQUEST_INC_110202,Bead of the Black Magician (1),黑魔法師的珠子 (1)
PROPQUEST_INC_110203,Bead of the Black Magician (2),黑魔法師的珠子 (2)
PROPQUEST_INC_110204,Keys for the Piano (1),鋼琴鍵 (1)
PROPQUEST_INC_110205,Keys for the Piano (2),鋼琴鍵 (2)
PROPQUEST_INC_110206,Heart of Iron (1),鋼鐵之心 (1)
PROPQUEST_INC_110207,Heart of Iron (2),鋼鐵之心 (2)
PROPQUEST_INC_110208,$QUEST_END_ITEM_NAME$ drops from any type of Catsy.,$QUEST_END_ITEM_NAME$ 掉落自任何類型的貓咪。
PROPQUEST_INC_110209,$QUEST_END_ITEM_NAME$ drops from any type of Harpy.,$QUEST_END_ITEM_NAME$ 掉落自任何類型的鷹身女妖。
PROPQUEST_INC_110210,$QUEST_END_ITEM_NAME$ drops from any type of Gullah.,$QUEST_END_ITEM_NAME$ 從任何類型的古拉掉落。
PROPQUEST_INC_110211,$QUEST_END_ITEM_NAME$ drops from any type of Abraxas.,$QUEST_END_ITEM_NAME$ 掉落自任何類型的飛蛾。
PROPQUEST_INC_110212,$QUEST_END_ITEM_NAME$ drops from any type of Hague.,$QUEST_END_ITEM_NAME$ 掉落自任何類型的海牙。
PROPQUEST_INC_110213,$QUEST_END_ITEM_NAME$ drops from any type of Tengu.,$QUEST_END_ITEM_NAME$ 掉落自任何類型的天狗。
PROPQUEST_INC_110214,$QUEST_END_ITEM_NAME$ drops from any type of Asterius.,$QUEST_END_ITEM_NAME$ 可從任何類型的 公羊神掉落。
PROPQUEST_INC_110215,$QUEST_END_ITEM_NAME$ drops from any type of Dantalian.,$QUEST_END_ITEM_NAME$ 掉落自任何類型的但他林。
PROPQUEST_INC_110216,$QUEST_END_ITEM_NAME$ drops from any type of Gannessa.,$QUEST_END_ITEM_NAME$ 掉落自任何類型的 卡內薩
PROPQUEST_INC_110217,$QUEST_END_ITEM_NAME$ drops from any type of Asuras.,$QUEST_END_ITEM_NAME$ 掉落自任何類型的阿修羅。
PROPQUEST_INC_110218,The $QUEST_END_KILL_NAME$ has been spotted on the first floor of the Forsaken Tower.,$QUEST_END_KILL_NAME$ 被發現在被遺忘之塔的一樓。
PROPQUEST_INC_110219,The $QUEST_END_KILL_NAME$ has been spotted on the second floor of the Forsaken Tower.,$QUEST_END_KILL_NAME$ 被發現在被遺忘之塔的二樓。
PROPQUEST_INC_110220,The $QUEST_END_KILL_NAME$ has been spotted on the third floor of the Forsaken Tower.,$QUEST_END_KILL_NAME$ 被發現在被遺忘之塔的三樓。
PROPQUEST_INC_110221,The $QUEST_END_KILL_NAME$ has been spotted on the fourth floor of the Forsaken Tower.,$QUEST_END_KILL_NAME$ 在被遺忘之塔的四樓被發現。
PROPQUEST_INC_110222,The $QUEST_END_KILL_NAME$ has been spotted on the fifth floor of the Forsaken Tower.,$QUEST_END_KILL_NAME$ 被發現在被遺忘之塔的五樓。
PROPQUEST_INC_110223,Clockworks War (Medium),Clockworks War (Medium)
PROPQUEST_INC_110224,Clockworks War (Hard),時空毀滅者之戰(困難)
PROPQUEST_INC_110225,Meteonyker,Meteonyker
PROPQUEST_INC_110226,Meteonyker (Medium),Meteonyker (Medium)
PROPQUEST_INC_110227,Meteonyker (Hard),地炎飛龍(困難)
PROPQUEST_INC_110228,Forsaken Tower Daily Quests,Forsaken Tower Daily Quests
PROPQUEST_INC_110229,Dungeon Card Reward,Dungeon Card Reward
PROPQUEST_INC_110230,Weapon Piercing Box (D),Weapon Piercing Box (D)
PROPQUEST_INC_110231,Weapon Piercing Box (C),Weapon Piercing Box (C)
PROPQUEST_INC_110232,Weapon Piercing Box (B),Weapon Piercing Box (B)
PROPQUEST_INC_110233,Weapon Piercing Box (A),Weapon Piercing Box (A)
PROPQUEST_INC_110234,"Welcome hero! Another request has come in to clear out the boss masquerpets within Madrigal's dungeons. Could you please slay 5 dungeon bosses, and return to me once you are done?","Welcome hero! Another request has come in to clear out the boss masquerpets within Madrigal's dungeons. Could you please slay 5 dungeon bosses, and return to me once you are done?"
PROPQUEST_INC_110235,"Welcome hero! Another request has come in to clear out the boss masquerpets within Madrigal's dungeons. Could you please slay 20 dungeon bosses on Hard or higher difficulty, and return to me once you are done?","Welcome hero! Another request has come in to clear out the boss masquerpets within Madrigal's dungeons. Could you please slay 20 dungeon bosses on Hard or higher difficulty, and return to me once you are done?"
PROPQUEST_INC_110236,"Welcome hero! Another request has come in to clear out the boss masquerpets within Madrigal's dungeons. Could you please slay 35 dungeon bosses on Extra Hard or higher difficulty, and return to me once you are done?","Welcome hero! Another request has come in to clear out the boss masquerpets within Madrigal's dungeons. Could you please slay 35 dungeon bosses on Extra Hard or higher difficulty, and return to me once you are done?"
PROPQUEST_INC_110237,"Welcome hero! Another request has come in to clear out the boss masquerpets within Madrigal's dungeons. Could you please slay 50 dungeon bosses on Nightmare or higher difficulty, and return to me once you are done?","Welcome hero! Another request has come in to clear out the boss masquerpets within Madrigal's dungeons. Could you please slay 50 dungeon bosses on Nightmare or higher difficulty, and return to me once you are done?"
PROPQUEST_INC_110238,"Collect souls from boss masquerpets at the end of any dungeon 5 times, and return to me for a reward.","Collect souls from boss masquerpets at the end of any dungeon 5 times, and return to me for a reward."
PROPQUEST_INC_110239,"Collect souls from boss masquerpets at the end of any dungeon on Hard or higher difficulty 20 times, and return to me for a reward.","Collect souls from boss masquerpets at the end of any dungeon on Hard or higher difficulty 20 times, and return to me for a reward."
PROPQUEST_INC_110240,"Collect souls from boss masquerpets at the end of any dungeon on Extra Hard or higher difficulty 35 times, and return to me for a reward.","Collect souls from boss masquerpets at the end of any dungeon on Extra Hard or higher difficulty 35 times, and return to me for a reward."
PROPQUEST_INC_110241,"Collect souls from boss masquerpets at the end of any dungeon on Nightmare or higher difficulty 50 times, and return to me for a reward.","Collect souls from boss masquerpets at the end of any dungeon on Nightmare or higher difficulty 50 times, and return to me for a reward."
PROPQUEST_INC_110242,The dungeons are filled with dangerous masquerpets. I understand if you do not wish to take the risk.,The dungeons are filled with dangerous masquerpets. I understand if you do not wish to take the risk.
PROPQUEST_INC_110243,"The threat from within the dungeons has been reduced thanks to you, hero. Please accept a weapon piercing card as thanks for your efforts!","The threat from within the dungeons has been reduced thanks to you, hero. Please accept a weapon piercing card as thanks for your efforts!"
PROPQUEST_INC_110244,"You haven't defeated the bosses yet? That's okay, just return once you have.","You haven't defeated the bosses yet? That's okay, just return once you have."
PROPQUEST_INC_110245,Collect souls from 5 dungeon bosses on any difficulty.,Collect souls from 5 dungeon bosses on any difficulty.
PROPQUEST_INC_110246,Collect souls from 20 dungeon bosses on Hard or higher difficulty.,Collect souls from 20 dungeon bosses on Hard or higher difficulty.
PROPQUEST_INC_110247,Collect souls from 35 dungeon bosses on Extra Hard or higher difficulty.,Collect souls from 35 dungeon bosses on Extra Hard or higher difficulty.
PROPQUEST_INC_110248,Collect souls from 50 dungeon bosses on Nightmare difficulty.,Collect souls from 50 dungeon bosses on Nightmare difficulty.
PROPQUEST_INC_110249,Daily Quests,Daily Quests
PROPQUEST_INC_110250,Saving Private Leo,Saving Private Leo
PROPQUEST_INC_110251,Private Leo has been trapped in the dungeon and sent an SOS sign!\nPlease save Private Leo!,Private Leo has been trapped in the dungeon and sent an SOS sign!\nPlease save Private Leo!
PROPQUEST_INC_110252,Private Leo seems to be injured so please hurry!,Private Leo seems to be injured so please hurry!
PROPQUEST_INC_110253,"I have misjudged you! I’ll look for another person, now begone!","I have misjudged you! I’ll look for another person, now begone!"
PROPQUEST_INC_110254,I've heard Private Leo has been successfully rescued! Please accept this reward!,I've heard Private Leo has been successfully rescued! Please accept this reward!
PROPQUEST_INC_110255,Has Private Leo been rescued yet?,Has Private Leo been rescued yet?
PROPQUEST_INC_110256,Visit dungeon NPC to learn all about Event,Visit dungeon NPC to learn all about Event
PROPQUEST_INC_110257,,
PROPQUEST_INC_110258,,
PROPQUEST_INC_110259,,
PROPQUEST_INC_110260,,
PROPQUEST_INC_110261,Rescue the missing childrens,Rescue the missing childrens
PROPQUEST_INC_110262,The children from the town have gone missing... Please rescue them from the monsters!,The children from the town have gone missing... Please rescue them from the monsters!
PROPQUEST_INC_110263,"I need you to save $QUEST_END_TRIGGERCTRL_COUNT$ childrens in any dungeon, before midnight.","I need you to save $QUEST_END_TRIGGERCTRL_COUNT$ childrens in any dungeon, before midnight."
PROPQUEST_INC_110264,You can find childrens in any dungeon. They will be in a cage and you will just have to get the key from the boss to save them!,You can find childrens in any dungeon. They will be in a cage and you will just have to get the key from the boss to save them!
PROPQUEST_INC_110265,"If I'm right, children's lives don't matter to you? No problem.","If I'm right, children's lives don't matter to you? No problem."
PROPQUEST_INC_110266,"You saved the childrens! Thank you very much, you're my hero!","You saved the childrens! Thank you very much, you're my hero!"
PROPQUEST_INC_110267,Someone else saved them. You were too slow and incompetent.,Someone else saved them. You were too slow and incompetent.
PROPQUEST_INC_110268,I need to rescue $QUEST_END_TRIGGERCTRL_COUNT$ childrens in any dungeon by midnight.,I need to rescue $QUEST_END_TRIGGERCTRL_COUNT$ childrens in any dungeon by midnight.
PROPQUEST_INC_110269,Make Monster Shaved Ice,Make Monster Shaved Ice
PROPQUEST_INC_110270,"It's definitely hot today.\nThere's a special food that can blow this heat away, do you want to know?","It's definitely hot today.\nThere's a special food that can blow this heat away, do you want to know?"
PROPQUEST_INC_110271,"Don't be surprised! It's Monster Shaved Ice!\nIt's a special recipe by me with monster ingredients.\nIf you want know how it tastes, go find the ingredients before the ice melts!","Don't be surprised! It's Monster Shaved Ice!\nIt's a special recipe by me with monster ingredients.\nIf you want know how it tastes, go find the ingredients before the ice melts!"
PROPQUEST_INC_110272,You're not curious? You must not be too hot...,You're not curious? You must not be too hot...
PROPQUEST_INC_110273,Here you go! Hurry up and try it before it melts!,Here you go! Hurry up and try it before it melts!
PROPQUEST_INC_110274,Oh why are you so late? Your ice already melted and it can't be used...,Oh why are you so late? Your ice already melted and it can't be used...
PROPQUEST_INC_110275,"Are you still collecting?\nIf the ice melts, we can't make the shaved ice so hurry up!","Are you still collecting?\nIf the ice melts, we can't make the shaved ice so hurry up!"
PROPQUEST_INC_110276,Defeat the monsters before the ice metls and return to Sotta\n(Can redo the quest if failed),Defeat the monsters before the ice metls and return to Sotta\n(Can redo the quest if failed)
PROPQUEST_INC_130000,Coral Island,Coral Island
PROPQUEST_INC_130001,Clouds Over Coral Island,Clouds Over Coral Island
PROPQUEST_INC_130002,"Hero, the clouds over the island to the southeast have finally cleared!","Hero, the clouds over the island to the southeast have finally cleared!"
PROPQUEST_INC_130003,For the longest time we have been unable to travel to the famed Coral Island. I wonder who or what caused the clouds to dissipate?,For the longest time we have been unable to travel to the famed Coral Island. I wonder who or what caused the clouds to dissipate?
PROPQUEST_INC_130004,"Regardless of the reason, perhaps you should go pay a visit to the island and see what's new. ","Regardless of the reason, perhaps you should go pay a visit to the island and see what's new. "
PROPQUEST_INC_130005,Many years ago a skilled blacksmith from Darken City named BoBu traveled through the fog in search for rare materials. Go seek out Coral Island and see if BoBu managed to survive.,Many years ago a skilled blacksmith from Darken City named BoBu traveled through the fog in search for rare materials. Go seek out Coral Island and see if BoBu managed to survive.
PROPQUEST_INC_130006,"I understand hero, Coral Island has been uncharted territory for many years... Come back to me if you change your mind.","I understand hero, Coral Island has been uncharted territory for many years... Come back to me if you change your mind."
PROPQUEST_INC_130007,"Hello there traveler, I didn't expect to see one of you so soon after the clouds around Coral Island were lifted...","Hello there traveler, I didn't expect to see one of you so soon after the clouds around Coral Island were lifted..."
PROPQUEST_INC_130008,Go seek out Coral Island and see if BoBu managed to survive.,Go seek out Coral Island and see if BoBu managed to survive.
PROPQUEST_INC_130009,Find Your Bearings,Find Your Bearings
PROPQUEST_INC_130010,"Long ago I sailed into the mist that surrounded this island, hoping to discover something new and untouched in the land of Madrigal.","Long ago I sailed into the mist that surrounded this island, hoping to discover something new and untouched in the land of Madrigal."
PROPQUEST_INC_130011,"I found Coral Island nestled deep into the clouds, but something kept me from ever leaving.","I found Coral Island nestled deep into the clouds, but something kept me from ever leaving."
PROPQUEST_INC_130012,The mist that covered the island held some magic that prevented those who arrived from escaping.,The mist that covered the island held some magic that prevented those who arrived from escaping.
PROPQUEST_INC_130013,"With Coral Island open to all, we may begin seeing more travelers arrive over time. For now, go introduce yourself to Sunny Pang. Sunny Pang will help you in your adventures around the island.","With Coral Island open to all, we may begin seeing more travelers arrive over time. For now, go introduce yourself to Sunny Pang. Sunny Pang will help you in your adventures around the island."
PROPQUEST_INC_130014,"Take your time, the island has a lot to offer. Come back to me when you are ready.","Take your time, the island has a lot to offer. Come back to me when you are ready."
PROPQUEST_INC_130015,"Wow, it's a real adventure! It's been so long since we've had anyone come visit Coral Island. I wasn't sure this day would ever come!","Wow, it's a real adventure! It's been so long since we've had anyone come visit Coral Island. I wasn't sure this day would ever come!"
PROPQUEST_INC_130016,Introduce yourself to Sunny Pang.,Introduce yourself to Sunny Pang.
PROPQUEST_INC_130017,An Island Shrouded in Mystery,An Island Shrouded in Mystery
PROPQUEST_INC_130018,Those who call Coral Island their home have been unable to explore the world due to a curse placed on the island many years ago.,Those who call Coral Island their home have been unable to explore the world due to a curse placed on the island many years ago.
PROPQUEST_INC_130019,The cause of the cursed mist that has kept the Coral Island inhabitants trapped is unknown.,The cause of the cursed mist that has kept the Coral Island inhabitants trapped is unknown.
PROPQUEST_INC_130020,"However with the mist cleared from around the island, we can finally welcome fresh new faces to help us defend our small village!","However with the mist cleared from around the island, we can finally welcome fresh new faces to help us defend our small village!"
PROPQUEST_INC_130021,"Coral Island is a dangerous place. To prove you are an adventurer capable of surviving the dangers here, I want you to go explore the island and take down 200 of any kind of Atrox.","Coral Island is a dangerous place. To prove you are an adventurer capable of surviving the dangers here, I want you to go explore the island and take down 200 of any kind of Atrox."
PROPQUEST_INC_130022,We didn't expect everyone that arrived to be strong enough for this place. Perhaps you can return to Darken City. ,We didn't expect everyone that arrived to be strong enough for this place. Perhaps you can return to Darken City. 
PROPQUEST_INC_130023,I am impressed! Atrox are dangerous beasts known to cut down most creatures that approach them. You have proven yourself.,I am impressed! Atrox are dangerous beasts known to cut down most creatures that approach them. You have proven yourself.
PROPQUEST_INC_130024,"Atrox are dangerous foes, you'll need to successfully defeat more of them to prove yourself to me.","Atrox are dangerous foes, you'll need to successfully defeat more of them to prove yourself to me."
PROPQUEST_INC_130025,"Defeat 200 of any kind of Atrox, then return to Sunny Pang.","Defeat 200 of any kind of Atrox, then return to Sunny Pang."
PROPQUEST_INC_130026,Clear the Paths,Clear the Paths
PROPQUEST_INC_130027,Word has been going around the village about a strong new visitor that can hold their own against the ferocities of Coral Island.,Word has been going around the village about a strong new visitor that can hold their own against the ferocities of Coral Island.
PROPQUEST_INC_130028,"The number of Tigars on the island have exploded recently, and we're not sure why. It's hardly safe to walk along the paths of Coral Island anymore.","The number of Tigars on the island have exploded recently, and we're not sure why. It's hardly safe to walk along the paths of Coral Island anymore."
PROPQUEST_INC_130029,"If you are willing to help us, go hunt enough Tigars to keep our paths safe for a while. Around 300 should do.","If you are willing to help us, go hunt enough Tigars to keep our paths safe for a while. Around 300 should do."
PROPQUEST_INC_130030,Perhaps no one is powerful enough to defeat the Tigars.,Perhaps no one is powerful enough to defeat the Tigars.
PROPQUEST_INC_130031,"Incredible, thank you for your efforts! We can safely travel around the land paths of the island again.","Incredible, thank you for your efforts! We can safely travel around the land paths of the island again."
PROPQUEST_INC_130032,"Tigars hide in the grass, waiting to strike their prey. In just one NaNosecond they pounce to attack.","Tigars hide in the grass, waiting to strike their prey. In just one NaNosecond they pounce to attack."
PROPQUEST_INC_130033,"Defeat 300 of any kind of Tigar, then return to Talus.","Defeat 300 of any kind of Tigar, then return to Talus."
PROPQUEST_INC_130034,Pirates and Their Pet,Pirates and Their Pet
PROPQUEST_INC_130035,"Your reputation continues to grow in our little village, hero!","Your reputation continues to grow in our little village, hero!"
PROPQUEST_INC_130036,The Meral pirates of Coral Island have managed to tame a Lord Tigar. Those thieves have threatened to come rob and destroy our homes.,The Meral pirates of Coral Island have managed to tame a Lord Tigar. Those thieves have threatened to come rob and destroy our homes.
PROPQUEST_INC_130037,Defeat the pirates and their gigantic pet before they destroy everything we've built!,Defeat the pirates and their gigantic pet before they destroy everything we've built!
PROPQUEST_INC_130038,I wouldn't want to be eaten by a Lord Tigar either. Understandable.,I wouldn't want to be eaten by a Lord Tigar either. Understandable.
PROPQUEST_INC_130039,"I knew you could do it, hero! For now we can rest, knowing that our village is safe from the Meral pirates and their Lord Tigar!","I knew you could do it, hero! For now we can rest, knowing that our village is safe from the Meral pirates and their Lord Tigar!"
PROPQUEST_INC_130040,Merals and their pet Tigar are terribly powerful. You'll need to be strong to defeat them.,Merals and their pet Tigar are terribly powerful. You'll need to be strong to defeat them.
PROPQUEST_INC_130041,"Collect 30 Pristine Pirate Lens from any kind of Meral, and a Gigantic Feline Fang from a Lord Tigar.","Collect 30 Pristine Pirate Lens from any kind of Meral, and a Gigantic Feline Fang from a Lord Tigar."
PROPQUEST_INC_130042,King of the Pirates!,King of the Pirates!
PROPQUEST_INC_130043,"Woaw, welcome to Coral Island hero! Let me tell you a story of legend, if you don't mind.","Woaw, welcome to Coral Island hero! Let me tell you a story of legend, if you don't mind."
PROPQUEST_INC_130044,"Long ago, a huge Meral was once blessed by Shade. The Meral grew twisted and grotesque, but filled with dark power.","Long ago, a huge Meral was once blessed by Shade. The Meral grew twisted and grotesque, but filled with dark power."
PROPQUEST_INC_130045,"Soon the Overlord Meral became the King of the Pirates of Coral Island, ruling with an iron hook.","Soon the Overlord Meral became the King of the Pirates of Coral Island, ruling with an iron hook."
PROPQUEST_INC_130046,"Wehehehe, if you defeated that Overlord Meral maybe YOU could become King of the Pirates!","Wehehehe, if you defeated that Overlord Meral maybe YOU could become King of the Pirates!"
PROPQUEST_INC_130047,I guess we will never know if the legend of the Meral King is true.,I guess we will never know if the legend of the Meral King is true.
PROPQUEST_INC_130048,Woah woah woah! You defeated the King of the Pirates? And that stone...,Woah woah woah! You defeated the King of the Pirates? And that stone...
PROPQUEST_INC_130049,It seems this one piece of stone is filled with purple magic... this is definitely the work of Shade.,It seems this one piece of stone is filled with purple magic... this is definitely the work of Shade.
PROPQUEST_INC_130050,"Fufufu, the only thing that bothers me is that there is legend of a second piece of magic stone hidden on this island. Maybe one day the two of us will discover where it's hiding!","Fufufu, the only thing that bothers me is that there is legend of a second piece of magic stone hidden on this island. Maybe one day the two of us will discover where it's hiding!"
PROPQUEST_INC_130051,"To find out if the legend is true, you'll need to defeat the Overlord Meral.","To find out if the legend is true, you'll need to defeat the Overlord Meral."
PROPQUEST_INC_130052,Defeat the Overlord Meral to collect the Purple Pirate Insignia.,Defeat the Overlord Meral to collect the Purple Pirate Insignia.
PROPQUEST_INC_130053,Island Delicacies,Island Delicacies
PROPQUEST_INC_130054,"Ha! You have really made a name for yourself here on Coral Island, hero. Everyone has told me of the amazing feats you've accomplished.","Ha! You have really made a name for yourself here on Coral Island, hero. Everyone has told me of the amazing feats you've accomplished."
PROPQUEST_INC_130055,"If you want to prove yourself further, help us defeat the legion of Naga that have taken over the island.","If you want to prove yourself further, help us defeat the legion of Naga that have taken over the island."
PROPQUEST_INC_130056,"To safely take on the Naga, first you'll need to gather bait made of their favorite foods. You can make bait from any type of Kingster or Creper! Meet up with Pau Pau and he'll prepare everything.",為了安全地對付那迦，首先你需要收集他們最喜歡的食物製成的誘餌。 您可以用任何類型的金斯特或克雷普製作魚餌！ 與包包會面，他會準備好一切。
PROPQUEST_INC_130057,"Everyone's adventure comes to a close one day. That's alright, hero.","Everyone's adventure comes to a close one day. That's alright, hero."
PROPQUEST_INC_130058,"Woaw, nice job hero! We can make plenty of bait with all this to lower the guard of the Naga! For now, take a rest. We'll make a plan of attack later.","Woaw, nice job hero! We can make plenty of bait with all this to lower the guard of the Naga! For now, take a rest. We'll make a plan of attack later."
PROPQUEST_INC_130059,Keep fighting Kingster or Creper until you've found enough bait.,繼續與金斯特或克雷普戰鬥，直到找到足夠的誘餌。
PROPQUEST_INC_130060,Defeat any kind of Kingster or Creper until you've made 200 Island Bait.,擊敗任何種類的金斯特或克雷普，直到製作 200 個島嶼魚餌。
PROPQUEST_INC_130061,Lizard People,Lizard People
PROPQUEST_INC_130062,I hope you're feeling rested after making all that bait with Pau Pau!,我希望您在用包包製作了所有誘餌後感到要休息了！
PROPQUEST_INC_130063,It's time to go on the offensive and take down as many of the Naga as we can.,It's time to go on the offensive and take down as many of the Naga as we can.
PROPQUEST_INC_130064,"Okay hero, go out there and defeat the Naga before they come eat us!","Okay hero, go out there and defeat the Naga before they come eat us!"
PROPQUEST_INC_130065,"The Naga are ferocious, there's no shame in saying no.","The Naga are ferocious, there's no shame in saying no."
PROPQUEST_INC_130066,"Incredible! Truly amazing! You've conquered the Naga, and nearly all of Coral Island!","Incredible! Truly amazing! You've conquered the Naga, and nearly all of Coral Island!"
PROPQUEST_INC_130067,Hopefully soon our village can sleep without keeping one eye open.,Hopefully soon our village can sleep without keeping one eye open.
PROPQUEST_INC_130068,Keep going! You need to defeat more Naga.,Keep going! You need to defeat more Naga.
PROPQUEST_INC_130069,"Collect evidence of defeating at least 1000 Small Naga, Naga, or Captain Naga. After that, defeat the Lord Naga and Overlord Naga.","Collect evidence of defeating at least 1000 Small Naga, Naga, or Captain Naga. After that, defeat the Lord Naga and Overlord Naga."
PROPQUEST_INC_130070,Mission Improbable,Mission Improbable
PROPQUEST_INC_130071,"Hahaha! I cannot thank you enough for all that you have done for our village, hero! Only the most powerful of masquerpets remain a threat to our village now.","Hahaha! I cannot thank you enough for all that you have done for our village, hero! Only the most powerful of masquerpets remain a threat to our village now."
PROPQUEST_INC_130072,"We rarely see the Dorian and Okean creatures approach the village. However with so many other Island evils defeated, I fear they may leave their lair to take advantage of the situation!",我們很少看到多利安和奧肯怪物接近村莊。 然而，隨著如此多的島嶼邪惡勢力被擊敗，我擔心他們可能會離開巢穴來乘虛而入！
PROPQUEST_INC_130073,Go seek out where the Dorian and Okean live. We'll need as much information as we can get if we expect to defeat them!,去尋找多利安人和奧肯人居住的地方。 如果我們想要擊敗他們，我們需要更多的資訊！
PROPQUEST_INC_130074,What!? You can't possibly be scared of a few more masquerpets after all we've been through together!,What!? You can't possibly be scared of a few more masquerpets after all we've been through together!
PROPQUEST_INC_130075,"Well done, hero! With this information we have a chance to defeat the Dorian and Okean before they can attack!",作得好，英雄！ 有了這些信息，我們就有機會在多利安人和奧肯人進攻之前擊敗他們！
PROPQUEST_INC_130076,"Keep searching, the Dorian and Okean make their homes in the waters of Coral Island.",繼續尋找，多利安人和奧肯人在珊瑚島的水域安了家。
PROPQUEST_INC_130077,Search for where the Dorian and Okean live.,尋找多利安人和奧肯人居住的地方。
PROPQUEST_INC_130078,Surprise Attack!,Surprise Attack!
PROPQUEST_INC_130079,HOOWAH! I'm trembling with excitement!,HOOWAH! I'm trembling with excitement!
PROPQUEST_INC_130080,"With the information you've brought back, our village has a real chance to take down the Dorian and Okean before they get to us!",有了你帶回來的信息，我們村莊就有機會在多利安人和奧肯人到達我們面前之前幹掉他們！
PROPQUEST_INC_130081,"Go ahead and defeat as many Dorian and Okean as you can find, including their leaders! We trust you to take down the leaders, we'll be helping with the smaller ones in the back.",繼續吧，擊敗更多的多利安和奧肯，包括他們的頭目！ 我們相信你能打倒頭目，我們會幫助後面的較小的怪物。
PROPQUEST_INC_130082,If we wait too much longer the Dorian and Okean will attack the village!,If we wait too much longer the Dorian and Okean will attack the village!
PROPQUEST_INC_130083,"It's been done, hero. We've defeated the Dorian and Okean, and can now rest easy.",已經完成了，英雄。 我們已經擊敗了多利安人和奧肯人，現在可以高枕無憂了。
PROPQUEST_INC_130084,We're doomed... without your help we will never defeat the Dorian and Okean in time!,We're doomed... without your help we will never defeat the Dorian and Okean in time!
PROPQUEST_INC_130085,"Collect trophies from any defeated Dorian and Okean, and defeat at least one Lord or Overlord of each!","Collect trophies from any defeated Dorian and Okean, and defeat at least one Lord or Overlord of each!"
PROPQUEST_INC_130086,Inky Darkness,Inky Darkness
PROPQUEST_INC_130087,"I hope you are ready for our final challenge hero... According to legend, once every few hundred years the Sea King will release spawn onto Coral Island.","I hope you are ready for our final challenge hero... According to legend, once every few hundred years the Sea King will release spawn onto Coral Island."
PROPQUEST_INC_130088,"A strange darkness has began to fill the waters of Coral Island, so it seems as if the legend is true.","A strange darkness has began to fill the waters of Coral Island, so it seems as if the legend is true."
PROPQUEST_INC_130089,Please help us stave off the spawn of the Sea King!,Please help us stave off the spawn of the Sea King!
PROPQUEST_INC_130090,"Thank you! Find where the Sea King has released their spawn, and defeat as many as you can. Let BoBu know once you've finished!","Thank you! Find where the Sea King has released their spawn, and defeat as many as you can. Let BoBu know once you've finished!"
PROPQUEST_INC_130091,"Soon the inky darkness will overflow Coral Island, and we will be engulfed...","Soon the inky darkness will overflow Coral Island, and we will be engulfed..."
PROPQUEST_INC_130092,"Hohoho! You really do have a mysterious power within you, don't you hero?","Hohoho! You really do have a mysterious power within you, don't you hero?"
PROPQUEST_INC_130093,Will we become faceless like those that failed before us?,Will we become faceless like those that failed before us?
PROPQUEST_INC_130094,Defeat 500 of any type of Kraken.,Defeat 500 of any type of Kraken.
PROPQUEST_INC_130095,The Sea King Returns,The Sea King Returns
PROPQUEST_INC_130096,The great Sea King of Coral Island has finally returned to wreck havoc upon the land.,The great Sea King of Coral Island has finally returned to wreck havoc upon the land.
PROPQUEST_INC_130097,The locals told me that getting near the beast could cause mortals to lose their mind...,The locals told me that getting near the beast could cause mortals to lose their mind...
PROPQUEST_INC_130098,"This battle will take all the strength we can muster. If you make it out alive, go back to Darken City, and let the mayor know about all that happened here.","This battle will take all the strength we can muster. If you make it out alive, go back to Darken City, and let the mayor know about all that happened here."
