Key,English,Traditional_Chinese
PROPQUEST_SCENARIO_INC_002213,"Heh, a true warrior would never turn down a challenge.",呵呵，真正的戰士是不會拒絕挑戰的
PROPQUEST_SCENARIO_INC_002214,Impressive. Guess I should increase the difficulty of the next test if I wish to truly test you!,做得好啊！真想考驗你，估計下次考驗的難度加大吧！
PROPQUEST_SCENARIO_INC_002215,The Shuhammas should be right at the bottom of this mountain. Please make haste and defeat 20 Small Shuhammas & 15 Shuhammas.,就在這下面，應該不會太難找吧？消滅20隻小槌頭機械象和20隻槌頭機械象吧。
PROPQUEST_SCENARIO_INC_002216,Hunt 50 Small Shuhammas & 35 Shuhammas and then speak with Sury,消滅50隻小槌頭機械象和35隻槌頭機械象，然後回去找修利。
PROPQUEST_SCENARIO_INC_002218,Sury's Test (2),修利的警告
PROPQUEST_SCENARIO_INC_002219,This will be my final task. Complete this and you will have proven yourself worthy enough to speak with me regarding Reonan's request.,這將是我最後的任務。 完成這個，你將證明你有足夠的資格與我談論雷奧南的請求。
PROPQUEST_SCENARIO_INC_002220,The Shuhamma were hardly a challenge for you. Now I really wanna test your skill!. Please go hunt the Lord Shuhamma which servers as their leader!,The Shuhamma were hardly a challenge for you. Now I really wanna test your skill!. Please go hunt the Lord Shuhamma which servers as their leader!
PROPQUEST_SCENARIO_INC_002221,"Hunting the Lord Shuhamma by yourself will be a daunting task. You might wish to enlist the aid of other warriors. But, if you DO defeat him solo, you will have truly earned my respect!","Hunting the Lord Shuhamma by yourself will be a daunting task. You might wish to enlist the aid of other warriors. But, if you DO defeat him solo, you will have truly earned my respect!"
PROPQUEST_SCENARIO_INC_002222,You are a quite a brave adventurer. Go hunt 40 Captain Shuhammas & the Lord Shuhamma and let's see what you are truly made of!,You are a quite a brave adventurer. Go hunt 40 Captain Shuhammas & the Lord Shuhamma and let's see what you are truly made of!
PROPQUEST_SCENARIO_INC_002223,And here I was thinking you could do it! Maybe I was wrong about you...,And here I was thinking you could do it! Maybe I was wrong about you...
PROPQUEST_SCENARIO_INC_002224,"That was surely no easy feat. You have earned my respect stranger! My name is Sury, the original Billposter Hero",了不起! 我還猜想你可能無法消滅爆鑽機械象。現在我可以相信你了。我的名字叫修利，最初的爆咒師英雄
PROPQUEST_SCENARIO_INC_002225,You still have yet to hunt 40 Captain Shuhammas & the Lord Shuhamma? Return to me once you are finished!,You still have yet to hunt 40 Captain Shuhammas & the Lord Shuhamma? Return to me once you are finished!
PROPQUEST_SCENARIO_INC_002226,Hunt 40 Captain Shuhammas & the Lord Shuhamma and go back to Sury.,Hunt 40 Captain Shuhammas & the Lord Shuhamma and go back to Sury.
PROPQUEST_SCENARIO_INC_002228,Sury's Dilemma,守護者的建議
PROPQUEST_SCENARIO_INC_002229,"I've been training up here so long. I feel that I'm so close to achieving a heightened level of power, but there is something missing…",呼.. 現在我可以向你傾訴我的煩惱了。事實上這麼長的事情，我只是為了一件事情在修練。但是不管我怎麼修練，都還是無法達到領悟的境界。
PROPQUEST_SCENARIO_INC_002230,"I don't know why… I just feel like there is something missing… and this ""thing"" is keeping me from realizing my true inner potential.",根本就不知道理由.. 我覺得好像忘了什麼重要的事情。以前的我所擁有，但現在卻沒有的某個東西..
PROPQUEST_SCENARIO_INC_002231,Could you please seek my mentor (Billposter Guardian) Capafe and explain my dilemma. He will surely understand…,所以，可以請你將我的苦惱轉答給得肯南邊盡頭的卡班沛，然後詢問他有什麼建議嗎？
PROPQUEST_SCENARIO_INC_002232,Thank you! Please get advice from (Billposter Guardian) Capafe.,真的是很謝謝你！請你去向卡班沛問一下建議吧。
PROPQUEST_SCENARIO_INC_002233,You can't possibly stop now. You play an important role in things to come!,你現在不可能停下來。 你在未來的事情中扮演著重要的角色！
PROPQUEST_SCENARIO_INC_002234,"Welcome, I have been expecting you.",歡迎。我正在等你呢。
PROPQUEST_SCENARIO_INC_002235,(Billposter Guardian) Capafe is located in Southern Darkon 3 along with the other Guardians.,卡班沛是在得肯南邊的爆咒師守護者。快一點跑一趟吧。
PROPQUEST_SCENARIO_INC_002236,Find (Billposter Guardian) Capafe.,去找卡班沛吧。
PROPQUEST_SCENARIO_INC_002238,Enlightenment Shard,領悟的碎片
PROPQUEST_SCENARIO_INC_002239,"Sury is currently in a perpetual state of self doubt. Despite her unyielding dedication to her training, there is a self-realization she alone will have to make…",以爆咒師英雄羅瓦特的轉生，重新出生的的修利大人目前處於不安定的狀態。為了讓她回到以前英雄的模樣，一定要獲得領悟。所以必需要有領悟的碎片。
PROPQUEST_SCENARIO_INC_002240,Go to Fera to get the Enlightenment Shard. She will tell you.,要獲得領悟的碎片，必需要先去找菲拉。他會告訴你方法。
PROPQUEST_SCENARIO_INC_002241,"We may be able to assist her in making this realization though… Find Fera, the Billposter Priest, at the Altar of Billposter North of here. She might know of a way…",菲拉就是在爆咒師祭壇上的爆咒師祭司。快過去找他吧。
PROPQUEST_SCENARIO_INC_002242,Don't refuse your destiny!,請不要拒絕你的使命..
PROPQUEST_SCENARIO_INC_002243,"The Guardian has sent you, right? I was waiting for you…",原來你是守護者大人派來的人啊。我一直在等你。
PROPQUEST_SCENARIO_INC_002244,Fera is Bill Poster Priest at the Bill Poster Altar. You shall find her there. I'm sure she is already expecting you.,菲拉是爆咒師祭壇上的爆咒師祭司。
PROPQUEST_SCENARIO_INC_002245,Find Fera in Billposter Alter,去找爆咒師祭壇上的菲拉吧。
PROPQUEST_SCENARIO_INC_002247,Fera's Test,菲拉的試驗
PROPQUEST_SCENARIO_INC_002248,"Sury's mind is currently clouded with doubt, as the Guardian had mentioned. In her current state, she will never reach enlightenment regardless of how hard she trains…",修利大人為獲得領悟，需要守護者大人所說的領悟的碎片。
PROPQUEST_SCENARIO_INC_002249,"To help grant her thoughts a renewed sense of clarity, we must bring her a Shard of Enlightenment. First I must test your own personal strength. Do you accept?",要獲得領悟的碎片，必需要遭遇許多的危險，所以在那之前測試冒險家大人的實力之後，我再告訴你。做好試驗的準備了嗎？
PROPQUEST_SCENARIO_INC_002250,I knew you wouldn't back away from this challenge. Please hunt 60 Small Kern and 40 Kern located in Southern Darkon 3.,我就知道你會答應。那麼請消滅位於南得肯 3區的60隻小炎王和40隻炎王，然後再回來吧。
PROPQUEST_SCENARIO_INC_002251,We must not falter in the face of adversity!,如果連這種程度的試驗也沒有辦法通過，那麼我就無法告訴你有關領悟的碎片的事情。
PROPQUEST_SCENARIO_INC_002252,I never doubted your skill for a second!,已經回來了嗎？我就知道如果是你，一定可以通過試驗的。
PROPQUEST_SCENARIO_INC_002253,Please go and hunt down the Kern as a test of your own strength.,請去追捕炎王，以測試你自己的力量。
PROPQUEST_SCENARIO_INC_002254,"Hunt 60 Small Kern and 40 Kern located in Southern Darkon 3, then talk with Fera.",消滅60隻小炎王和40隻炎王，然後回去找菲拉。
PROPQUEST_SCENARIO_INC_002256,Out of the Oven and into the Fire,尋找自豪之石
PROPQUEST_SCENARIO_INC_002257,"In order to complete the process required to create a Shard of Enlightenment, we must first acquire an Infernal Stone",領悟的碎片要有孕育自豪的石頭，才可以製作。自豪的石頭可以在炎王棲息的地方上找到。
PROPQUEST_SCENARIO_INC_002258,Please defeat 30 Captain Kerns and acquire the Infernal Stone which should be located somewhere around them.,尋找自豪之石，然後消滅30隻爆炎王並將自豪之石拿去給卡班沛大人。請卡班沛大人製作領悟的碎片。
PROPQUEST_SCENARIO_INC_002259,"Great! Once you have acquired the Infernal Stone, take it to Capafe and ask about the next step of the process.",趕快找出自豪之石，然後回去找卡班沛大人吧。那大人應該正在等你吧。
PROPQUEST_SCENARIO_INC_002260,"If you wish Sury to return to her original state, this is the only way.",如果討厭，就沒有辦法了。但是這樣子，修利大人就無法獲得領悟了..
PROPQUEST_SCENARIO_INC_002261,I have been waiting for you. I see that you have acquired an Infernal Stone.,已經把自豪之石拿回來啦。我一直在等你。
PROPQUEST_SCENARIO_INC_002262,"Please hurry, I'm sure Capafe is waiting for us!",請快點，我確定卡班沛正在等我們！
PROPQUEST_SCENARIO_INC_002263,"Hunt 30 Captain Kern, acquire the Infernal Stone, then talk with Capafe.",消滅爆炎王 30隻，尋找自豪之石，然後回去找卡班沛吧。
PROPQUEST_SCENARIO_INC_002265,Stone of Enlightenment,製作領悟的碎片的方法
PROPQUEST_SCENARIO_INC_002266,"In order to create a Shard of Enlightenment, we will need to fuse together an Infernal Stone and an Angelic Stone.",領悟的碎片必需要收集到孕育自豪和意志的石頭，才可以製作。如果拿回來的自豪之石不和意志之石一起使用，那麼就無法發揮任何效果。
PROPQUEST_SCENARIO_INC_002267,Please return to Fera and explain to her what it is you need.,所以你可以回去找菲拉，並找回孕育有意志的石頭嗎？
PROPQUEST_SCENARIO_INC_002268,She will be able to explain in greater detail about how to acquire an Angelic Stone.,獲得製作領悟的碎片的其它材料意志之石的方法，去找菲拉就可以知道。
PROPQUEST_SCENARIO_INC_002269,We could all use your assistance right now…,不再考慮一次看看嗎？我需要你的幫助。
PROPQUEST_SCENARIO_INC_002270,Ah! You've returned! What did Capafe have to say of the issue?,又回來啦？卡班沛大人怎麼說呢？
PROPQUEST_SCENARIO_INC_002271,Ask Fera about the Angelic Stone.,快一點回去找菲拉，並找回剩下來的意志之石吧。
PROPQUEST_SCENARIO_INC_002272,,
PROPQUEST_SCENARIO_INC_002274,Look for Angelic Stone,尋找意志之石
PROPQUEST_SCENARIO_INC_002275,Oh! Of course! It was an Angelic Stone that we require to complete the transmutation!,啊！我都忘記了。自豪之石要和意志之石一起使用，才可以製作領悟的碎片。我竟然犯這種失誤..
PROPQUEST_SCENARIO_INC_002276,You can find Angelic Stones in Southern Darkon 3 near the Captain Glaphans. Will you please defeat them and acquire the stone?,意志之石在南邊巫獸皮皮們所棲息的地方可以找到。在那裡消滅魔巫皮皮 ，找到意志之石，然後再一次拿回去給卡班沛大人吧。
PROPQUEST_SCENARIO_INC_002277,"Good! Please defeat 60 Captain Glaphan and acquire the Angelic Stone. Once the stone is in your possession, return to Capafe!",這一次沒有錯，快一點消滅60隻魔巫皮皮，找出意志之石，然後拿回去給卡班沛大人就可以。
PROPQUEST_SCENARIO_INC_002278,Are you giving up?,Are you giving up?
PROPQUEST_SCENARIO_INC_002279,You have found the Angelic Stone! Now I can create a Shard of Enlightenment by combining both of the stones.,意志之石也找回來啦。現在可以製作領悟的碎片了。
PROPQUEST_SCENARIO_INC_002280,We have no time for idle conversation. Please retrieve the stone!,我們沒有時間閒聊。 請取回石頭！
PROPQUEST_SCENARIO_INC_002281,"Hunt 60 Captain Glaphans, acquire the Angelic Stone, then take it to Capafe for transmutation.",消滅魔巫皮皮60隻找出意志之石，然後拿回去給卡班沛。
PROPQUEST_SCENARIO_INC_002283,Sury's Realization,獲得領悟的修利
PROPQUEST_SCENARIO_INC_002284,The process of transmutation required to create the Shard of Enlightenment will take just a moment…,已經完成含有自豪和意志的領悟的碎片。全部都是多虧冒險家大人的福。
PROPQUEST_SCENARIO_INC_002285,It is finished. Please bring the Shard of Enlightenment to Sury as soon as you can.,快一點把這個領悟的碎片拿去給修利大人吧。讓她快一點找回爆咒師英雄的記憶。
PROPQUEST_SCENARIO_INC_002286,Thank you. This should help bring the clarity to her thoughts that Sury requires.,謝謝你。 這應該有助於使她的想法清晰，這正是修利大人所需要的。
PROPQUEST_SCENARIO_INC_002287,It would be most unwise to deny this request…,冒險家大人很善變呢。
PROPQUEST_SCENARIO_INC_002288,I see you have returned. What has transpired?,現在才回來啊。怎麼樣了呢？
PROPQUEST_SCENARIO_INC_002289,Please hurry. Sury needs our aid.,請快點!修力需要我們的幫助。
PROPQUEST_SCENARIO_INC_002290,Hand the Shard of Enlightenment to Sury.,將領悟的碎片拿去給修利。
PROPQUEST_SCENARIO_INC_002292,In Safe Hands,交付給守護者的墜飾
PROPQUEST_SCENARIO_INC_002293,"This Shard, it has made everything so much clearer! I have recovered the part of myself that I lost along the way. I was once Roentel, Hero Billposter…",啊啊，現在我知道了，我所遺失的東西是什麼。
PROPQUEST_SCENARIO_INC_002294,I now see the gravity of this situation…the peril that Madrigal is truly in. I understand why Reonan is seeking us out!,瑪德利賈正遭遇到危險.. 雷奧南會找我們也是當然的事情吧。我也要和他在一起。
PROPQUEST_SCENARIO_INC_002295,"First, could you perhaps complete one favor for me? I left my pendant to Capafe before I decided to isolate myself up here on this mountain to train.",但是，在那之前你可以在幫我一個忙嗎？事實上一開始修練的時候，我就將和其它英雄們一起分有的墜飾交給卡班沛。請你去找卡班沛，然後找回來那個墜飾回來給我吧。
PROPQUEST_SCENARIO_INC_002296,Thank you yet again! Capafe should have the pendant. Go and ask her if she could return it.,謝謝！只要告訴卡班沛說我在找墜飾，他一定會馬上交出來的。快去幫我找回我的墜飾吧。
PROPQUEST_SCENARIO_INC_002297,"This pendant is an important symbol of trust, you must acquire it!",如果沒有墜飾，就算我獲得領悟，我也沒有辦法去見我的同伴。
PROPQUEST_SCENARIO_INC_002298,I'm glad to hear that Sury has reached this realization.,修利大人獲得領悟了，真的是太好了。
PROPQUEST_SCENARIO_INC_002299,Capafe should have the pendant. Go and inquire about it.,墜飾就在卡班沛那裡。
PROPQUEST_SCENARIO_INC_002300,Ask Capafe for Sury's Pendant.,向卡班沛要修利的墜飾。
PROPQUEST_SCENARIO_INC_002302,Reclaiming the Pendant,禁止的地區
PROPQUEST_SCENARIO_INC_002303,"Ahh the Pendant. When Sury left it to me a long time ago, I kept it in a barren desert, untraversed by man.",以前修利大人交付墜飾給我時，我把墜飾保管在人煙罕至的荒涼沙漠裡。
PROPQUEST_SCENARIO_INC_002304,"Unfortunately at some point, Chimeradons came to discover it and took it for their own. Since then, I have been unable to locate it…",不幸的是，在某個時候，變種蝙蝠俠發現了它並將其據為己有。 從那以後，我一直找不到它……
PROPQUEST_SCENARIO_INC_002305,Could you please find the pendant for me?,冒險家大人可以代替我，去把那個墜飾找回來嗎？雖然我也想去，但是這裡的事情很忙所以沒有辦法..
PROPQUEST_SCENARIO_INC_002306,Thank you for your assistance. I feel that the pendant is currently being held by a Chimeradon. Please reclaim it from him then show me so I may rest assured it is returned.,謝謝你的幫助。我覺得這個吊墜目前正被一隻變種蝙蝠俠所持有。請從他那裡收回它然後給我看，這樣我就可以放心它會被退回。
PROPQUEST_SCENARIO_INC_002307,Please find the pendant. I feel it is partly my responsibility for the pendants disappearance…,要是墜飾不見了，修利大人就..
PROPQUEST_SCENARIO_INC_002308,You have returned. I hope you have succeeded in acquiring the pendant.,謝謝你幫我拿回來。真的是很謝謝。
PROPQUEST_SCENARIO_INC_002310,Defeat the Chimeradon and show Capafe the pendant.,擊敗變種蝙蝠俠並將吊墜展示給卡班沛。
PROPQUEST_SCENARIO_INC_002309,The pendant is currently held by a Chimeradon. Go and retrieve it from his undeserving hands!,該吊墜目前由一隻變種蝙蝠俠持有。去從他不配的手中取回它！
PROPQUEST_SCENARIO_INC_002312,To the Real Owner,物歸原主
PROPQUEST_SCENARIO_INC_002313,Thank you. I can now rest assured knowing that the pendant will be returned to its rightful owner.,幸好能夠找回墜飾。我還以為會永遠找不到，一直在擔心..
PROPQUEST_SCENARIO_INC_002314,"Will you please take the pendant to Sury, I'm sure she is anxious to receive it.",可以快一點把找回的墜飾拿去給修利大人嗎？他應該等的很焦急吧。
PROPQUEST_SCENARIO_INC_002315,"Hurry over to Sury, I'm sure she is anxious to receive the pendant.",修利大人正在等待你，快一點把墜飾拿去給修利大人吧。
PROPQUEST_SCENARIO_INC_002316,Please rethink your decision. This pendant is quite important to Sury.,如果沒有墜飾，修利大人就無法證明自己是英雄了..
PROPQUEST_SCENARIO_INC_002317,You have recovered the pendant!,把墜飾找回來啦！
PROPQUEST_SCENARIO_INC_002318,Take the pendant back to Sury.,快一點把墜飾拿去給修利大人吧。
PROPQUEST_SCENARIO_INC_002319,Deliver the Hero's Pendant to Sury.,將英雄的墜飾轉交給修利吧。
PROPQUEST_SCENARIO_INC_002321,Billposter Hero's Pendant,爆咒師英雄的墜飾
PROPQUEST_SCENARIO_INC_002322,"We have very little time. Even as we speak, I can sense the growing darkness around us…",已經沒有時間可以耽誤了。就算是只有一天，你可以幫我快一點將墜飾交給雷奧南嗎？
PROPQUEST_SCENARIO_INC_002323,Will you bring my pendant to Reonan? Please let him know that the time is now for us to unite.,請告訴雷奧南我已經準備好了，隨時都可以差遣我。
PROPQUEST_SCENARIO_INC_002324,"Now that you have the pendant, hurry and give it to Reonan!",你不要收下？別這樣，快一點拿去給雷奧南吧！
PROPQUEST_SCENARIO_INC_002325,"Ahh this is Sury's pendant! The time has once again come that we rise to the challenge before us! With allies like you by our side, we will be prepared for challenges Shade presents us with!",喔喔！這個不是最後的英雄墜飾嗎！終於所有的英雄們都可以團圓了。真的是辛苦你了！
PROPQUEST_SCENARIO_INC_002326,Please take this pendant to Reonan!,快一點將墜飾拿去給雷奧南吧。
PROPQUEST_SCENARIO_INC_002327,Bring the Heroes Pendant to Reonan,將英雄的墜飾交給雷奧南。
PROPQUEST_SCENARIO_INC_002328,Rumble in the Mountains,山間的隆隆聲
PROPQUEST_SCENARIO_INC_002329,Strange sounds have been coming from the Leren Mountains. I recall Martinyc once speaking of a myth about creatures that roam deep within the mountain caves.,樂人山脈一直傳來奇怪的聲音，我記得馬特尼提特曾經說過一個關於在山洞深處漫遊的生物的神話。
PROPQUEST_SCENARIO_INC_002330,Could you go check with her to see if she has any information about what could be causing this disturbance?,你能去跟她確認一下，看看她是否有任何有關導致這場騷亂的資訊嗎？
PROPQUEST_SCENARIO_INC_002331,Martinyc is likely reading her books as always. Go speak with her to find out more information.,馬特尼提特可能會一如既往地閱讀她的書，去和她談談以了解更多信息。
PROPQUEST_SCENARIO_INC_002332,Leren Mountains is a dangerous place. I do not blame you for wanting to stay within the safety of Flarine.,Leren Mountains is a dangerous place. I do not blame you for wanting to stay within the safety of Flarine.
PROPQUEST_SCENARIO_INC_002333,Oh... the Mayor sent you! And he says that there has been a disturbance in the Leren Mountains...,Oh... the Mayor sent you! And he says that there has been a disturbance in the Leren Mountains...
PROPQUEST_SCENARIO_INC_002334,Seek out Martinyc for information on the rumblings of Leren Mountains.,尋找馬特尼提特，了解有關樂人山脈隆隆聲的信息。
PROPQUEST_SCENARIO_INC_002335,Meet with Martinyc.,與馬特尼提特碰面
PROPQUEST_SCENARIO_INC_002336,Demian Deviants,Demian Deviants
PROPQUEST_SCENARIO_INC_002337,I once had a book that contains legends of the beasts that live within the caves of the Leren Mountains... but it was stolen by a pack of Demians during my research.,I once had a book that contains legends of the beasts that live within the caves of the Leren Mountains... but it was stolen by a pack of Demians during my research.
PROPQUEST_SCENARIO_INC_002338,If you return my book to me I may be able to help.,If you return my book to me I may be able to help.
PROPQUEST_SCENARIO_INC_002339,I have a feeling that the Demians still have my book of legends. Search for my book in Madren Town. You may have to get your hands a bit dirty...,I have a feeling that the Demians still have my book of legends. Search for my book in Madren Town. You may have to get your hands a bit dirty...
PROPQUEST_SCENARIO_INC_002340,Madren Town is no place for commoners to travel. I could never expect you to risk your life for my book. Thank you for listening to me anyway.,Madren Town is no place for commoners to travel. I could never expect you to risk your life for my book. Thank you for listening to me anyway.
PROPQUEST_SCENARIO_INC_002341,"You found my book, thank you so much! Now to find the legend of the Leren Chasm...","You found my book, thank you so much! Now to find the legend of the Leren Chasm..."
PROPQUEST_SCENARIO_INC_002342,Please find my book! I'm positive it is still in Madren Town.,Please find my book! I'm positive it is still in Madren Town.
PROPQUEST_SCENARIO_INC_002343,"Kill 15 Demian and find the Legend of Leren Mountains, then return to Martinyc.",獵殺15個德米安並找到樂人山的傳說，然後返回馬特尼提特。
PROPQUEST_SCENARIO_INC_002344,Magic Mushrooms,Magic Mushrooms
PROPQUEST_SCENARIO_INC_002345,Within this book lies the secrets to the distubances in the Leren Mountains... ,Within this book lies the secrets to the distubances in the Leren Mountains... 
PROPQUEST_SCENARIO_INC_002346,The legend states that long ago packs of trolls ruled the creatures that made the Leren Mountains their home. ,The legend states that long ago packs of trolls ruled the creatures that made the Leren Mountains their home. 
PROPQUEST_SCENARIO_INC_002347,"Through disease, famine, and bickering betweeen Masquerpets, the trolls retreated from the Leren Mountains into the caves.","Through disease, famine, and bickering betweeen Masquerpets, the trolls retreated from the Leren Mountains into the caves."
PROPQUEST_SCENARIO_INC_002348,"The caves were said to contain magical mushrooms that could prolong the life of those who ate them, and it is said that the trolls who once lived in the cave may still live there, in the darkness.","The caves were said to contain magical mushrooms that could prolong the life of those who ate them, and it is said that the trolls who once lived in the cave may still live there, in the darkness."
PROPQUEST_SCENARIO_INC_002349,Perhaps a sample of the local fungi could hold some clues...,Perhaps a sample of the local fungi could hold some clues...
PROPQUEST_SCENARIO_INC_002350,"A Lord Mushpang roams just north of Eastern Flarine... Bring a sample of the giant mushroom to the cook Sotta, who can tell you more about the magical properties of Flaris fungi.","A Lord Mushpang roams just north of Eastern Flarine... Bring a sample of the giant mushroom to the cook Sotta, who can tell you more about the magical properties of Flaris fungi."
PROPQUEST_SCENARIO_INC_002351,Oh... are you allergic to mushrooms!? Nevermind... perhaps we can find another person for the job.,Oh... are you allergic to mushrooms!? Nevermind... perhaps we can find another person for the job.
PROPQUEST_SCENARIO_INC_002352,"Ah, Flaris fungi! The mushrooms of Flaris have always been said to have magical properties...","Ah, Flaris fungi! The mushrooms of Flaris have always been said to have magical properties..."
PROPQUEST_SCENARIO_INC_002353,Collect a sample of the Lord Mushpang and deliver it to Sotta.,Collect a sample of the Lord Mushpang and deliver it to Sotta.
PROPQUEST_SCENARIO_INC_002354,Collect a sample of Flaris Fungi from a Lord Mushpang.,Collect a sample of Flaris Fungi from a Lord Mushpang.
PROPQUEST_SCENARIO_INC_002355,Fun with Fungi,Fun with Fungi
PROPQUEST_SCENARIO_INC_002356,Cooking with Flaris fungi brings out the properties of vitality in a dish...,Cooking with Flaris fungi brings out the properties of vitality in a dish...
PROPQUEST_SCENARIO_INC_002357,It is not hard to believe that a Masquerpet may be able to extend its life by eating the magical fungi.,It is not hard to believe that a Masquerpet may be able to extend its life by eating the magical fungi.
PROPQUEST_SCENARIO_INC_002358,"I am a seasoned cook, but Marche knows more about the magic of Madrigal.","I am a seasoned cook, but Marche knows more about the magic of Madrigal."
PROPQUEST_SCENARIO_INC_002359,Marche has always been an expert on the magical properties of the plant life in the region... Go speak with Marche to learn more about the magic within the Flaris fungi.,Marche has always been an expert on the magical properties of the plant life in the region... Go speak with Marche to learn more about the magic within the Flaris fungi.
PROPQUEST_SCENARIO_INC_002360,"Magic is powerful, and sometimes scary. I understand if you do not want to speak to Marche.","Magic is powerful, and sometimes scary. I understand if you do not want to speak to Marche."
PROPQUEST_SCENARIO_INC_002361,"Oh, hello! So Sotta sent you to me. I wonder if you are prepared to seek out the magic behind these mushrooms...","Oh, hello! So Sotta sent you to me. I wonder if you are prepared to seek out the magic behind these mushrooms..."
PROPQUEST_SCENARIO_INC_002362,Speak to Marche to learn more about the magic of Flaris fungi.,Speak to Marche to learn more about the magic of Flaris fungi.
PROPQUEST_SCENARIO_INC_002363,Meet with Marche.,Meet with Marche.
PROPQUEST_SCENARIO_INC_002364,The Mystery of Leren Chasm Part 2,勒倫峽谷之謎第 2 部
PROPQUEST_SCENARIO_INC_002365,Magic in the Air,Magic in the Air
PROPQUEST_SCENARIO_INC_002366,"Hmm... well, I believe the magical properties of these mushrooms originally came from spores that fall from the wings of Mothbees.","Hmm... well, I believe the magical properties of these mushrooms originally came from spores that fall from the wings of Mothbees."
PROPQUEST_SCENARIO_INC_002367,With a sample of Mothbee Spores I may be able to recreate the potent vitality mushrooms that may have allowed a troll to live much longer than normal...,With a sample of Mothbee Spores I may be able to recreate the potent vitality mushrooms that may have allowed a troll to live much longer than normal...
PROPQUEST_SCENARIO_INC_002368,"The wings of Mothbees shed spores constantly. Please, go defeat the Mothbees flying above Flaris, and bring me a sample of the spores!","The wings of Mothbees shed spores constantly. Please, go defeat the Mothbees flying above Flaris, and bring me a sample of the spores!"
PROPQUEST_SCENARIO_INC_002369,"Mothbees can be vicious creatures. If you don't want to get knocked off your broom, it is best if you leave them alone.","Mothbees can be vicious creatures. If you don't want to get knocked off your broom, it is best if you leave them alone."
PROPQUEST_SCENARIO_INC_002370,"Ah, you found the spores! I should be able to concoct something from these...","Ah, you found the spores! I should be able to concoct something from these..."
PROPQUEST_SCENARIO_INC_002371,"Collect a sampling of Mothbee Spore, and bring them back to me.","Collect a sampling of Mothbee Spore, and bring them back to me."
PROPQUEST_SCENARIO_INC_002372,Collect 10 Mothbee Spore and bring them to Marche.,Collect 10 Mothbee Spore and bring them to Marche.
PROPQUEST_SCENARIO_INC_002373,Sage Advice,Sage Advice
PROPQUEST_SCENARIO_INC_002374,I feel we are getting close to solving the mystery behind the magic mushrooms in Flaris...,I feel we are getting close to solving the mystery behind the magic mushrooms in Flaris...
PROPQUEST_SCENARIO_INC_002375,The wise sage Radion in the North of Leren Mountains has lived in Flaris longer than most residents have been alive. ,The wise sage Radion in the North of Leren Mountains has lived in Flaris longer than most residents have been alive. 
PROPQUEST_SCENARIO_INC_002376,Go speak with the sage Radion and see if he knows anything about the power within the Elixir of Vitality!,Go speak with the sage Radion and see if he knows anything about the power within the Elixir of Vitality!
PROPQUEST_SCENARIO_INC_002377,"Radion is a bit of a hermit, but he means no harm. I cannot force you to speak to him if you do not want to, though.","Radion is a bit of a hermit, but he means no harm. I cannot force you to speak to him if you do not want to, though."
PROPQUEST_SCENARIO_INC_002378,Hello adventurer... I see Marche has sent you to me with something interesting in hand.,Hello adventurer... I see Marche has sent you to me with something interesting in hand.
PROPQUEST_SCENARIO_INC_002379,Speak with Radion to find out information about the magic within the Elixir of Vitality.,Speak with Radion to find out information about the magic within the Elixir of Vitality.
PROPQUEST_SCENARIO_INC_002380,Meet with Radion.,Meet with Radion.
PROPQUEST_SCENARIO_INC_002381,Seeking Leren Chasm,尋找勒倫峽谷
PROPQUEST_SCENARIO_INC_002382,Interesting... even with my vast knowledge of Flaris I know very little about the troll migration to the Leren Chasm.,Interesting... even with my vast knowledge of Flaris I know very little about the troll migration to the Leren Chasm.
PROPQUEST_SCENARIO_INC_002383,Perhaps it is time to go explore the Leren Chasm to find out more about the powers behind the Elixir of Vitality.,也許是時候去探索勒倫峽谷，以了解更多關於活力藥劑背後的力量。
PROPQUEST_SCENARIO_INC_002384,The secret behind the longevity of the Leren Chasm trolls begins with finding the entrance to their cave. Search for the entrance to the Leren Chasm and return to me at once!,勒倫峽谷巨魔長壽的秘密始於找到他們洞穴的入口。 尋找勒倫峽谷的入口並立刻回到我身邊！
PROPQUEST_SCENARIO_INC_002385,"The trolls of the Leren Mountains were believed to be part of a fierce army. If you are not comfortable seeking out the trolls, I will understand.","The trolls of the Leren Mountains were believed to be part of a fierce army. If you are not comfortable seeking out the trolls, I will understand."
PROPQUEST_SCENARIO_INC_002386,"I see, so that's where the Leren Chasm is hidden...","I see, so that's where the Leren Chasm is hidden..."
PROPQUEST_SCENARIO_INC_002387,"Search for the entrance to the Leren Chasm, then return to me.",尋找勒倫峽谷的入口，然後回到我身邊。
PROPQUEST_SCENARIO_INC_002388,"Locate the entrance to the Leren Chasm in the Leren Mountains, and report back to Radion.",在勒倫山脈找到勒倫峽谷的入口，然後向拉迪恩匯報。
PROPQUEST_SCENARIO_INC_002389,Prepare to Dive!,Prepare to Dive!
PROPQUEST_SCENARIO_INC_002390,"Now that we know where the Leren Chasm is, I have stationed a guard outside the cave to prevent anyone from accidently going inside.",既然知道了勒倫峽谷的位置，我就在洞外派了守衛，以防有人誤入其中。
